B20005F_001E,B20005F_001EA,B20005F_001M,B20005F_001MA,B20005F_002E,B20005F_002EA,B20005F_002M,B20005F_002MA,B20005F_003E,B20005F_003EA,B20005F_003M,B20005F_003MA,B20005F_004E,B20005F_004EA,B20005F_004M,B20005F_004MA,B20005F_005E,B20005F_005EA,B20005F_005M,B20005F_005MA,B20005F_006E,B20005F_006EA,B20005F_006M,B20005F_006MA,B20005F_007E,B20005F_007EA,B20005F_007M,B20005F_007MA,B20005F_008E,B20005F_008EA,B20005F_008M,B20005F_008MA,B20005F_009E,B20005F_009EA,B20005F_009M,B20005F_009MA,B20005F_010E,B20005F_010EA,B20005F_010M,B20005F_010MA,B20005F_011E,B20005F_011EA,B20005F_011M,B20005F_011MA,B20005F_012E,B20005F_012EA,B20005F_012M,B20005F_012MA,B20005F_013E,B20005F_013EA,B20005F_013M,B20005F_013MA,B20005F_014E,B20005F_014EA,B20005F_014M,B20005F_014MA,B20005F_015E,B20005F_015EA,B20005F_015M,B20005F_015MA,B20005F_016E,B20005F_016EA,B20005F_016M,B20005F_016MA,B20005F_017E,B20005F_017EA,B20005F_017M,B20005F_017MA,B20005F_018E,B20005F_018EA,B20005F_018M,B20005F_018MA,B20005F_019E,B20005F_019EA,B20005F_019M,B20005F_019MA,B20005F_020E,B20005F_020EA,B20005F_020M,B20005F_020MA,B20005F_021E,B20005F_021EA,B20005F_021M,B20005F_021MA,B20005F_022E,B20005F_022EA,B20005F_022M,B20005F_022MA,B20005F_023E,B20005F_023EA,B20005F_023M,B20005F_023MA,B20005F_024E,B20005F_024EA,B20005F_024M,B20005F_024MA,B20005F_025E,B20005F_025EA,B20005F_025M,B20005F_025MA,B20005F_026E,B20005F_026EA,B20005F_026M,B20005F_026MA,B20005F_027E,B20005F_027EA,B20005F_027M,B20005F_027MA,B20005F_028E,B20005F_028EA,B20005F_028M,B20005F_028MA,B20005F_029E,B20005F_029EA,B20005F_029M,B20005F_029MA,B20005F_030E,B20005F_030EA,B20005F_030M,B20005F_030MA,B20005F_031E,B20005F_031EA,B20005F_031M,B20005F_031MA,B20005F_032E,B20005F_032EA,B20005F_032M,B20005F_032MA,B20005F_033E,B20005F_033EA,B20005F_033M,B20005F_033MA,B20005F_034E,B20005F_034EA,B20005F_034M,B20005F_034MA,B20005F_035E,B20005F_035EA,B20005F_035M,B20005F_035MA,B20005F_036E,B20005F_036EA,B20005F_036M,B20005F_036MA,B20005F_037E,B20005F_037EA,B20005F_037M,B20005F_037MA,B20005F_038E,B20005F_038EA,B20005F_038M,B20005F_038MA,B20005F_039E,B20005F_039EA,B20005F_039M,B20005F_039MA,B20005F_040E,B20005F_040EA,B20005F_040M,B20005F_040MA,B20005F_041E,B20005F_041EA,B20005F_041M,B20005F_041MA,B20005F_042E,B20005F_042EA,B20005F_042M,B20005F_042MA,B20005F_043E,B20005F_043EA,B20005F_043M,B20005F_043MA,B20005F_044E,B20005F_044EA,B20005F_044M,B20005F_044MA,B20005F_045E,B20005F_045EA,B20005F_045M,B20005F_045MA,B20005F_046E,B20005F_046EA,B20005F_046M,B20005F_046MA,B20005F_047E,B20005F_047EA,B20005F_047M,B20005F_047MA,B20005F_048E,B20005F_048EA,B20005F_048M,B20005F_048MA,B20005F_049E,B20005F_049EA,B20005F_049M,B20005F_049MA,B20005F_050E,B20005F_050EA,B20005F_050M,B20005F_050MA,B20005F_051E,B20005F_051EA,B20005F_051M,B20005F_051MA,B20005F_052E,B20005F_052EA,B20005F_052M,B20005F_052MA,B20005F_053E,B20005F_053EA,B20005F_053M,B20005F_053MA,B20005F_054E,B20005F_054EA,B20005F_054M,B20005F_054MA,B20005F_055E,B20005F_055EA,B20005F_055M,B20005F_055MA,B20005F_056E,B20005F_056EA,B20005F_056M,B20005F_056MA,B20005F_057E,B20005F_057EA,B20005F_057M,B20005F_057MA,B20005F_058E,B20005F_058EA,B20005F_058M,B20005F_058MA,B20005F_059E,B20005F_059EA,B20005F_059M,B20005F_059MA,B20005F_060E,B20005F_060EA,B20005F_060M,B20005F_060MA,B20005F_061E,B20005F_061EA,B20005F_061M,B20005F_061MA,B20005F_062E,B20005F_062EA,B20005F_062M,B20005F_062MA,B20005F_063E,B20005F_063EA,B20005F_063M,B20005F_063MA,B20005F_064E,B20005F_064EA,B20005F_064M,B20005F_064MA,B20005F_065E,B20005F_065EA,B20005F_065M,B20005F_065MA,B20005F_066E,B20005F_066EA,B20005F_066M,B20005F_066MA,B20005F_067E,B20005F_067EA,B20005F_067M,B20005F_067MA,B20005F_068E,B20005F_068EA,B20005F_068M,B20005F_068MA,B20005F_069E,B20005F_069EA,B20005F_069M,B20005F_069MA,B20005F_070E,B20005F_070EA,B20005F_070M,B20005F_070MA,B20005F_071E,B20005F_071EA,B20005F_071M,B20005F_071MA,B20005F_072E,B20005F_072EA,B20005F_072M,B20005F_072MA,B20005F_073E,B20005F_073EA,B20005F_073M,B20005F_073MA,B20005F_074E,B20005F_074EA,B20005F_074M,B20005F_074MA,B20005F_075E,B20005F_075EA,B20005F_075M,B20005F_075MA,B20005F_076E,B20005F_076EA,B20005F_076M,B20005F_076MA,B20005F_077E,B20005F_077EA,B20005F_077M,B20005F_077MA,B20005F_078E,B20005F_078EA,B20005F_078M,B20005F_078MA,B20005F_079E,B20005F_079EA,B20005F_079M,B20005F_079MA,B20005F_080E,B20005F_080EA,B20005F_080M,B20005F_080MA,B20005F_081E,B20005F_081EA,B20005F_081M,B20005F_081MA,B20005F_082E,B20005F_082EA,B20005F_082M,B20005F_082MA,B20005F_083E,B20005F_083EA,B20005F_083M,B20005F_083MA,B20005F_084E,B20005F_084EA,B20005F_084M,B20005F_084MA,B20005F_085E,B20005F_085EA,B20005F_085M,B20005F_085MA,B20005F_086E,B20005F_086EA,B20005F_086M,B20005F_086MA,B20005F_087E,B20005F_087EA,B20005F_087M,B20005F_087MA,B20005F_088E,B20005F_088EA,B20005F_088M,B20005F_088MA,B20005F_089E,B20005F_089EA,B20005F_089M,B20005F_089MA,B20005F_090E,B20005F_090EA,B20005F_090M,B20005F_090MA,B20005F_091E,B20005F_091EA,B20005F_091M,B20005F_091MA,B20005F_092E,B20005F_092EA,B20005F_092M,B20005F_092MA,B20005F_093E,B20005F_093EA,B20005F_093M,B20005F_093MA,B20005F_094E,B20005F_094EA,B20005F_094M,B20005F_094MA,B20005F_095E,B20005F_095EA,B20005F_095M,B20005F_095MA,GEO_ID,NAME,state
69825,null,5003,null,38366,null,3006,null,21748,null,2596,null,0,null,246,null,21748,null,2596,null,227,null,301,null,0,null,246,null,191,null,295,null,111,null,157,null,1203,null,909,null,656,null,441,null,1615,null,754,null,1405,null,699,null,3308,null,1066,null,1419,null,672,null,3656,null,1189,null,2015,null,786,null,1601,null,639,null,683,null,339,null,546,null,406,null,918,null,573,null,719,null,415,null,431,null,369,null,785,null,562,null,259,null,223,null,16618,null,2061,null,4604,null,1217,null,12014,null,1627,null,1482,null,574,null,968,null,481,null,1518,null,691,null,514,null,340,null,875,null,450,null,686,null,445,null,1006,null,625,null,232,null,215,null,1083,null,655,null,544,null,375,null,785,null,397,null,578,null,391,null,338,null,213,null,328,null,342,null,365,null,337,null,189,null,165,null,0,null,246,null,282,null,241,null,186,null,189,null,55,null,78,null,31459,null,2691,null,8818,null,1425,null,0,null,246,null,8818,null,1425,null,0,null,246,null,55,null,89,null,57,null,95,null,650,null,420,null,1014,null,634,null,1312,null,621,null,989,null,554,null,667,null,367,null,921,null,542,null,814,null,465,null,582,null,388,null,701,null,515,null,338,null,201,null,81,null,99,null,109,null,126,null,0,null,246,null,135,null,164,null,250,null,312,null,50,null,85,null,93,null,114,null,22641,null,2272,null,12381,null,1641,null,10260,null,1854,null,1960,null,733,null,1220,null,501,null,2298,null,928,null,623,null,364,null,1015,null,428,null,726,null,368,null,403,null,265,null,219,null,179,null,598,null,321,null,367,null,366,null,78,null,114,null,337,null,284,null,157,null,132,null,27,null,49,null,53,null,86,null,44,null,73,null,0,null,246,null,135,null,207,null,0,null,246,null,0,null,246,null,0400000US40,Oklahoma,40
91448,null,7579,null,52603,null,4949,null,28335,null,3404,null,0,null,273,null,28335,null,3404,null,0,null,273,null,0,null,273,null,94,null,116,null,249,null,239,null,928,null,455,null,1303,null,901,null,4167,null,1506,null,2766,null,1181,null,3213,null,1089,null,3237,null,1239,null,3306,null,1011,null,2663,null,925,null,2894,null,1439,null,400,null,310,null,709,null,315,null,919,null,614,null,619,null,426,null,118,null,116,null,354,null,257,null,396,null,277,null,24268,null,3338,null,6642,null,1226,null,17626,null,3099,null,2541,null,762,null,1601,null,823,null,1966,null,1399,null,655,null,436,null,1937,null,921,null,1585,null,764,null,1072,null,564,null,729,null,452,null,1005,null,492,null,688,null,490,null,793,null,495,null,927,null,444,null,481,null,336,null,433,null,288,null,299,null,442,null,396,null,255,null,121,null,152,null,253,null,221,null,9,null,16,null,135,null,164,null,38845,null,3647,null,11815,null,2151,null,0,null,273,null,11815,null,2151,null,0,null,273,null,0,null,273,null,286,null,350,null,153,null,188,null,1457,null,753,null,605,null,433,null,1368,null,809,null,2300,null,812,null,1727,null,722,null,918,null,543,null,792,null,483,null,873,null,470,null,241,null,205,null,404,null,297,null,44,null,89,null,137,null,163,null,59,null,97,null,334,null,324,null,69,null,120,null,48,null,79,null,27030,null,3085,null,11997,null,2024,null,15033,null,2259,null,1821,null,664,null,1373,null,571,null,2831,null,793,null,1280,null,574,null,2337,null,853,null,645,null,406,null,478,null,352,null,658,null,425,null,1147,null,529,null,700,null,460,null,680,null,393,null,628,null,445,null,66,null,91,null,0,null,273,null,34,null,72,null,120,null,145,null,154,null,151,null,30,null,52,null,51,null,83,null,0,null,273,null,0400000US41,Oregon,41
168235,null,7116,null,87098,null,4619,null,34761,null,3064,null,0,null,242,null,34761,null,3064,null,153,null,227,null,45,null,75,null,517,null,407,null,802,null,593,null,1194,null,615,null,1225,null,600,null,1475,null,648,null,1260,null,703,null,3804,null,1193,null,2738,null,1145,null,3633,null,907,null,4344,null,1473,null,3334,null,1180,null,2787,null,925,null,1484,null,823,null,1832,null,752,null,1772,null,707,null,398,null,296,null,693,null,420,null,1271,null,529,null,52337,null,4170,null,23578,null,2668,null,28759,null,3095,null,4992,null,1029,null,3849,null,1320,null,3271,null,1180,null,1378,null,600,null,2534,null,919,null,1366,null,657,null,1879,null,821,null,2161,null,964,null,2029,null,960,null,1291,null,702,null,1422,null,607,null,507,null,310,null,608,null,477,null,175,null,165,null,309,null,280,null,0,null,242,null,123,null,158,null,281,null,320,null,383,null,254,null,201,null,174,null,81137,null,4548,null,22562,null,2545,null,0,null,242,null,22562,null,2545,null,46,null,77,null,0,null,242,null,412,null,470,null,841,null,583,null,1499,null,672,null,1166,null,626,null,1969,null,730,null,828,null,526,null,2339,null,857,null,1475,null,753,null,4098,null,1050,null,1519,null,613,null,2250,null,889,null,927,null,527,null,1247,null,584,null,362,null,367,null,788,null,623,null,361,null,304,null,157,null,183,null,278,null,353,null,58575,null,3561,null,32072,null,2880,null,26503,null,2412,null,7177,null,1618,null,2809,null,955,null,3512,null,1038,null,2447,null,946,null,3152,null,1125,null,1329,null,609,null,1134,null,520,null,1097,null,598,null,897,null,510,null,658,null,477,null,738,null,466,null,351,null,304,null,113,null,115,null,719,null,475,null,97,null,153,null,80,null,93,null,0,null,242,null,0,null,242,null,152,null,137,null,41,null,69,null,0400000US42,Pennsylvania,42
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,Rhode Island,44
42868,null,4245,null,26386,null,3066,null,15646,null,2337,null,0,null,287,null,15646,null,2337,null,0,null,287,null,0,null,287,null,80,null,94,null,348,null,334,null,1244,null,789,null,833,null,525,null,1419,null,825,null,714,null,489,null,1522,null,655,null,863,null,429,null,2937,null,983,null,1555,null,654,null,1466,null,882,null,527,null,293,null,401,null,292,null,599,null,371,null,291,null,313,null,492,null,315,null,355,null,374,null,0,null,287,null,10740,null,1965,null,3097,null,1124,null,7643,null,1534,null,1088,null,394,null,270,null,263,null,570,null,357,null,731,null,466,null,1033,null,672,null,153,null,162,null,885,null,427,null,491,null,332,null,1006,null,680,null,441,null,327,null,285,null,213,null,322,null,232,null,102,null,106,null,67,null,89,null,28,null,42,null,0,null,287,null,69,null,118,null,0,null,287,null,67,null,100,null,35,null,65,null,16482,null,1920,null,5086,null,1130,null,0,null,287,null,5086,null,1130,null,0,null,287,null,0,null,287,null,208,null,262,null,54,null,84,null,110,null,120,null,514,null,455,null,490,null,307,null,1297,null,625,null,171,null,160,null,304,null,284,null,813,null,618,null,717,null,406,null,25,null,41,null,39,null,66,null,180,null,220,null,0,null,287,null,0,null,287,null,164,null,184,null,0,null,287,null,0,null,287,null,11396,null,1454,null,6873,null,1225,null,4523,null,935,null,797,null,305,null,1015,null,483,null,509,null,360,null,229,null,203,null,541,null,403,null,282,null,199,null,356,null,333,null,192,null,191,null,0,null,287,null,75,null,112,null,350,null,283,null,38,null,72,null,14,null,26,null,0,null,287,null,0,null,287,null,0,null,287,null,0,null,287,null,60,null,99,null,65,null,108,null,0,null,287,null,0400000US45,South Carolina,45
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US46,South Dakota,46
58726,null,5373,null,36929,null,4062,null,19880,null,3026,null,0,null,281,null,19880,null,3026,null,0,null,281,null,0,null,281,null,0,null,281,null,73,null,120,null,1384,null,1016,null,1403,null,801,null,2934,null,1272,null,1509,null,766,null,3532,null,1090,null,562,null,283,null,2736,null,896,null,995,null,501,null,852,null,522,null,1467,null,715,null,1017,null,607,null,632,null,487,null,353,null,382,null,57,null,90,null,40,null,57,null,334,null,284,null,17049,null,2387,null,3742,null,1055,null,13307,null,2093,null,1499,null,779,null,1429,null,784,null,2432,null,863,null,999,null,586,null,1548,null,701,null,1067,null,708,null,360,null,383,null,101,null,183,null,700,null,571,null,332,null,349,null,1007,null,620,null,447,null,323,null,384,null,306,null,83,null,79,null,401,null,366,null,284,null,269,null,0,null,281,null,135,null,157,null,99,null,176,null,0,null,281,null,21797,null,2345,null,6109,null,1321,null,0,null,281,null,6109,null,1321,null,61,null,118,null,0,null,281,null,0,null,281,null,121,null,104,null,653,null,449,null,767,null,552,null,1191,null,520,null,218,null,220,null,641,null,458,null,468,null,310,null,539,null,294,null,654,null,526,null,290,null,261,null,0,null,281,null,170,null,194,null,0,null,281,null,274,null,324,null,0,null,281,null,62,null,113,null,0,null,281,null,15688,null,2112,null,8487,null,1342,null,7201,null,1623,null,1786,null,856,null,1528,null,917,null,766,null,486,null,1327,null,804,null,561,null,399,null,319,null,410,null,16,null,34,null,112,null,187,null,135,null,140,null,0,null,281,null,558,null,345,null,0,null,281,null,56,null,99,null,0,null,281,null,37,null,65,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,0,null,281,null,0400000US47,Tennessee,47
2060058,null,34356,null,1071698,null,19275,null,595426,null,13247,null,0,null,287,null,595426,null,13247,null,265,null,225,null,2185,null,898,null,7671,null,1959,null,6873,null,1545,null,28287,null,3502,null,23870,null,3405,null,46934,null,4034,null,38102,null,4484,null,65941,null,5552,null,39679,null,3542,null,72947,null,4735,null,65426,null,5383,null,44712,null,3764,null,33971,null,3951,null,24720,null,3256,null,20063,null,2662,null,27287,null,2924,null,16526,null,2461,null,17445,null,2360,null,12522,null,1905,null,476272,null,13045,null,184700,null,7603,null,291572,null,10162,null,44636,null,4005,null,32321,null,2586,null,29921,null,3733,null,19180,null,3095,null,27608,null,2480,null,16943,null,2772,null,18880,null,2720,null,11211,null,1801,null,17523,null,2508,null,8052,null,1508,null,15613,null,2048,null,12654,null,1870,null,8415,null,1226,null,7579,null,1729,null,3752,null,1021,null,3558,null,895,null,4980,null,1404,null,2991,null,715,null,3056,null,898,null,2699,null,810,null,988360,null,19080,null,305633,null,9812,null,0,null,287,null,305633,null,9812,null,651,null,512,null,2143,null,1074,null,5427,null,1319,null,10085,null,1610,null,30279,null,3242,null,22792,null,2820,null,33833,null,3063,null,20255,null,2630,null,30022,null,3304,null,19043,null,2723,null,32912,null,3315,null,24335,null,2512,null,20343,null,2453,null,16078,null,2284,null,9095,null,1715,null,7907,null,1339,null,8371,null,1769,null,4631,null,1202,null,5326,null,1374,null,2105,null,677,null,682727,null,16337,null,386748,null,11147,null,295979,null,10554,null,62155,null,4802,null,42374,null,3842,null,38573,null,3511,null,28724,null,2964,null,29857,null,2949,null,16737,null,2245,null,16618,null,1902,null,8489,null,1462,null,9183,null,1430,null,5663,null,1344,null,9751,null,1634,null,7361,null,1311,null,4779,null,1088,null,4832,null,1045,null,2304,null,760,null,2517,null,734,null,2267,null,820,null,1406,null,576,null,1452,null,633,null,937,null,489,null,0400000US48,Texas,48
52460,null,4512,null,28401,null,2682,null,14663,null,1908,null,0,null,261,null,14663,null,1908,null,0,null,261,null,0,null,261,null,183,null,231,null,128,null,118,null,320,null,246,null,579,null,391,null,977,null,582,null,1138,null,656,null,1296,null,607,null,727,null,397,null,2157,null,782,null,1296,null,534,null,859,null,483,null,1538,null,706,null,751,null,344,null,882,null,422,null,1028,null,507,null,238,null,224,null,258,null,193,null,308,null,221,null,13738,null,1928,null,2879,null,714,null,10859,null,1675,null,2362,null,694,null,1024,null,655,null,1403,null,760,null,855,null,429,null,984,null,569,null,354,null,270,null,589,null,509,null,255,null,221,null,757,null,612,null,510,null,415,null,288,null,237,null,486,null,280,null,115,null,123,null,298,null,213,null,278,null,210,null,156,null,155,null,49,null,82,null,0,null,261,null,0,null,261,null,96,null,115,null,24059,null,2354,null,8652,null,1562,null,0,null,261,null,8652,null,1562,null,0,null,261,null,0,null,261,null,0,null,261,null,299,null,249,null,534,null,356,null,851,null,635,null,777,null,396,null,1012,null,610,null,1364,null,562,null,429,null,280,null,763,null,416,null,959,null,511,null,381,null,281,null,409,null,358,null,81,null,95,null,239,null,237,null,220,null,207,null,118,null,144,null,152,null,201,null,64,null,109,null,15407,null,2114,null,6692,null,1344,null,8715,null,1562,null,2207,null,861,null,1532,null,474,null,503,null,319,null,755,null,391,null,1198,null,453,null,446,null,320,null,368,null,308,null,334,null,216,null,373,null,257,null,185,null,155,null,399,null,243,null,86,null,103,null,0,null,261,null,215,null,236,null,0,null,261,null,63,null,108,null,0,null,261,null,0,null,261,null,51,null,87,null,0,null,261,null,0400000US49,Utah,49
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US50,Vermont,50
154302,null,8237,null,87030,null,5069,null,53852,null,4241,null,0,null,283,null,53852,null,4241,null,0,null,283,null,0,null,283,null,33,null,64,null,101,null,118,null,1257,null,971,null,977,null,631,null,6635,null,2001,null,1995,null,786,null,3545,null,1046,null,1856,null,717,null,7578,null,1782,null,6051,null,1491,null,4744,null,1368,null,4962,null,1264,null,2820,null,893,null,1790,null,693,null,3263,null,887,null,1297,null,578,null,2279,null,941,null,2669,null,882,null,33178,null,3405,null,8948,null,1762,null,24230,null,2824,null,2797,null,1128,null,1070,null,515,null,985,null,500,null,1262,null,371,null,2619,null,1100,null,2010,null,881,null,927,null,493,null,1426,null,766,null,2944,null,1002,null,683,null,435,null,2079,null,781,null,958,null,612,null,1267,null,504,null,302,null,224,null,703,null,531,null,540,null,340,null,311,null,260,null,603,null,504,null,155,null,135,null,589,null,503,null,67272,null,4077,null,26347,null,2473,null,0,null,283,null,26347,null,2473,null,0,null,283,null,0,null,283,null,117,null,135,null,247,null,196,null,1188,null,695,null,1492,null,781,null,3262,null,1479,null,1756,null,903,null,4138,null,1267,null,750,null,472,null,3170,null,1214,null,2120,null,823,null,1834,null,753,null,1556,null,698,null,912,null,564,null,182,null,188,null,1121,null,595,null,356,null,181,null,1489,null,724,null,657,null,492,null,40925,null,3384,null,18410,null,2588,null,22515,null,2411,null,3450,null,998,null,2889,null,1027,null,2191,null,885,null,2682,null,1033,null,2529,null,959,null,1024,null,615,null,1690,null,750,null,609,null,426,null,791,null,406,null,719,null,467,null,1501,null,699,null,363,null,339,null,633,null,384,null,457,null,433,null,193,null,189,null,73,null,114,null,276,null,248,null,0,null,283,null,211,null,236,null,234,null,322,null,0400000US51,Virginia,51
169746,null,7782,null,91943,null,4795,null,47877,null,3952,null,0,null,269,null,47877,null,3952,null,0,null,269,null,191,null,202,null,739,null,610,null,497,null,401,null,1247,null,587,null,2098,null,963,null,4811,null,1489,null,2182,null,716,null,4426,null,1156,null,3322,null,1171,null,6210,null,1817,null,4520,null,1411,null,3735,null,1015,null,4028,null,1199,null,2446,null,1082,null,2682,null,917,null,1817,null,687,null,1126,null,651,null,1208,null,515,null,592,null,330,null,44066,null,4041,null,11452,null,1832,null,32614,null,3841,null,4433,null,1264,null,4644,null,1537,null,1333,null,583,null,1059,null,540,null,2852,null,966,null,2848,null,1049,null,3138,null,1649,null,1644,null,685,null,1889,null,933,null,659,null,500,null,1888,null,858,null,1671,null,780,null,561,null,361,null,1346,null,762,null,527,null,358,null,602,null,330,null,216,null,229,null,197,null,140,null,427,null,422,null,680,null,583,null,77803,null,4895,null,26863,null,3063,null,0,null,269,null,26863,null,3063,null,0,null,269,null,146,null,236,null,235,null,290,null,1000,null,562,null,1803,null,797,null,2588,null,1024,null,2570,null,1000,null,2753,null,909,null,2784,null,1288,null,1485,null,722,null,1911,null,808,null,1794,null,666,null,2269,null,911,null,1009,null,557,null,1854,null,906,null,361,null,314,null,640,null,436,null,825,null,531,null,298,null,248,null,538,null,371,null,50940,null,4098,null,22439,null,2384,null,28501,null,3079,null,4168,null,1171,null,3738,null,1048,null,3630,null,1076,null,2422,null,862,null,3537,null,1136,null,2475,null,988,null,1753,null,864,null,1250,null,500,null,976,null,586,null,914,null,468,null,857,null,421,null,932,null,490,null,818,null,455,null,307,null,256,null,47,null,76,null,130,null,132,null,220,null,175,null,56,null,91,null,137,null,226,null,134,null,167,null,0400000US53,Washington,53
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US54,West Virginia,54
