GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001EA,B23002G_001MA,B23002G_002MA,B23002G_002EA,B23002G_003MA,B23002G_003EA,B23002G_004MA,B23002G_004EA,B23002G_005MA,B23002G_005EA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008MA,B23002G_008EA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011EA,B23002G_011MA,B23002G_012MA,B23002G_012EA,B23002G_013MA,B23002G_013EA,B23002G_014MA,B23002G_014EA,B23002G_015MA,B23002G_015EA,B23002G_016MA,B23002G_016EA,B23002G_017MA,B23002G_017EA,B23002G_018EA,B23002G_018MA,B23002G_019MA,B23002G_019EA,B23002G_020MA,B23002G_020EA,B23002G_021MA,B23002G_021EA,B23002G_022EA,B23002G_022MA,B23002G_023MA,B23002G_023EA,B23002G_024MA,B23002G_024EA,B23002G_025MA,B23002G_025EA,B23002G_026MA,B23002G_026EA,B23002G_027EA,B23002G_027MA,B23002G_028MA,B23002G_028EA,B23002G_029MA,B23002G_029EA,B23002G_030MA,B23002G_030EA,B23002G_031MA,B23002G_031EA,B23002G_032MA,B23002G_032EA,B23002G_033EA,B23002G_033MA,B23002G_034MA,B23002G_034EA,B23002G_035MA,B23002G_035EA,B23002G_036MA,B23002G_036EA,B23002G_037MA,B23002G_037EA,B23002G_038EA,B23002G_038MA,B23002G_039MA,B23002G_039EA,B23002G_040MA,B23002G_040EA,B23002G_041MA,B23002G_041EA,B23002G_042MA,B23002G_042EA,B23002G_043MA,B23002G_043EA,B23002G_044EA,B23002G_044MA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047MA,B23002G_047EA,B23002G_048MA,B23002G_048EA,B23002G_049MA,B23002G_049EA,B23002G_050EA,B23002G_050MA,B23002G_051EA,B23002G_051MA,B23002G_052MA,B23002G_052EA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055EA,B23002G_055MA,B23002G_056EA,B23002G_056MA,B23002G_057MA,B23002G_057EA,B23002G_058MA,B23002G_058EA,B23002G_059MA,B23002G_059EA,B23002G_060MA,B23002G_060EA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063MA,B23002G_063EA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066EA,B23002G_066MA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069MA,B23002G_069EA,B23002G_070MA,B23002G_070EA,B23002G_071MA,B23002G_071EA,B23002G_072MA,B23002G_072EA,B23002G_073EA,B23002G_073MA,B23002G_074MA,B23002G_074EA,B23002G_075MA,B23002G_075EA,B23002G_076MA,B23002G_076EA,B23002G_077EA,B23002G_077MA,B23002G_078MA,B23002G_078EA,B23002G_079MA,B23002G_079EA,state
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,145047,7690,69018,4320,13055,1978,4980,1108,0,192,4980,1108,3516,948,1464,674,8075,1839,11342,1845,8367,1566,753,384,7614,1485,6334,1310,1280,597,2975,759,34634,2685,29097,2336,1442,457,27655,2425,26155,2329,1500,659,5537,1166,6154,1137,4180,780,0,192,4180,780,3977,790,203,152,1974,760,2088,679,660,415,660,415,0,192,1428,502,1745,536,355,216,355,216,0,192,1390,502,76029,4842,11479,1673,4154,953,0,192,4154,953,3372,862,782,424,7325,1386,8986,1505,6458,1311,223,231,6235,1291,5872,1260,363,271,2528,758,41872,2846,32234,2528,492,350,31742,2540,28534,2485,3208,887,9638,1351,7186,1442,3630,1072,0,192,3630,1072,3354,993,276,256,3556,1035,2544,802,505,298,471,289,34,57,2039,758,3962,915,292,168,292,168,0,192,3670,901,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,198041,7086,98286,4539,13869,1827,4721,1025,0,192,4721,1025,2402,723,2319,925,9148,1427,15408,1918,11674,1678,727,385,10947,1588,9938,1569,1009,544,3734,949,55169,3459,44984,3341,1236,484,43748,3341,39037,3279,4711,991,10185,1432,7940,1035,5061,869,0,192,5061,869,4508,833,553,389,2879,631,2892,763,1100,414,970,402,130,138,1792,592,3008,616,414,263,373,254,41,69,2594,540,99755,4791,15908,1972,6807,1426,7,14,6800,1429,4767,1120,2033,787,9101,1420,12963,1789,10403,1669,142,167,10261,1673,8485,1716,1776,624,2560,762,56609,3304,41741,3075,69,109,41672,3065,38187,2973,3485,802,14868,1847,8828,1254,4758,1079,0,192,4758,1079,4494,1108,264,198,4070,862,2238,519,464,264,464,264,0,192,1774,435,3209,707,134,118,134,118,0,192,3075,686,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22451,2346,11273,1488,812,307,249,190,0,182,249,190,120,118,129,140,563,260,2164,873,1553,755,0,182,1553,755,938,445,615,574,611,440,5079,721,3335,669,0,182,3335,669,2806,611,529,366,1744,557,1791,489,630,387,0,182,630,387,618,394,12,21,1161,437,648,342,127,143,127,143,0,182,521,336,779,333,29,51,29,51,0,182,750,310,11178,1742,1459,788,805,700,0,182,805,700,738,702,67,101,654,330,2315,1021,1342,720,0,182,1342,720,1285,712,57,80,973,608,4860,963,3120,809,0,182,3120,809,2888,804,232,163,1740,583,1161,357,430,235,0,182,430,235,430,235,0,182,731,341,658,326,71,129,71,129,0,182,587,287,725,359,19,36,19,36,0,182,706,356,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,57165,3876,28921,2403,5000,838,2501,620,0,145,2501,620,1547,489,954,383,2499,666,6210,1064,4709,1036,0,145,4709,1036,3776,994,933,453,1501,490,14381,1743,10926,1631,126,196,10800,1618,9926,1577,874,361,3455,690,1861,583,1326,480,0,145,1326,480,1227,467,99,100,535,234,576,243,227,145,227,145,0,145,349,195,893,322,52,83,5,11,47,82,841,316,28244,2496,5108,959,2724,826,0,145,2724,826,1931,653,793,422,2384,656,5198,973,3731,803,7,13,3724,802,2828,727,896,390,1467,596,13719,1789,9722,1407,0,145,9722,1407,8945,1328,777,356,3997,946,2279,697,1036,421,0,145,1036,421,955,412,81,81,1243,467,845,365,297,262,286,263,11,21,548,267,1095,356,0,145,0,145,0,145,1095,356,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,346033,12954,164074,7453,13663,1893,1756,627,0,214,1756,627,544,322,1212,529,11907,1794,18348,1983,10892,1527,0,214,10892,1527,7995,1411,2897,925,7456,1422,86757,4585,63935,4042,0,214,63935,4042,56232,3596,7703,1590,22822,2169,21653,2213,9093,1479,0,214,9093,1479,7581,1358,1512,603,12560,1806,8828,1444,1143,530,1095,532,48,85,7685,1318,14825,1711,611,308,572,298,39,67,14214,1706,181959,7392,14723,1811,2092,677,0,214,2092,677,597,329,1495,605,12631,1688,20147,2291,8537,1764,0,214,8537,1764,5138,1269,3399,1003,11610,1459,93466,4533,57587,3730,0,214,57587,3730,50843,3709,6744,1397,35879,2856,23929,2062,6533,1269,0,214,6533,1269,6241,1219,292,258,17396,1877,9808,1333,680,383,680,383,0,214,9128,1292,19886,2053,728,406,689,411,39,64,19158,2049,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,43240,2847,22444,2123,3324,981,1323,596,0,184,1323,596,606,387,717,460,2001,811,2476,769,2218,713,25,51,2193,708,1352,607,841,445,258,221,11457,1747,8357,1398,122,146,8235,1404,7241,1329,994,688,3100,957,2795,783,1095,524,0,184,1095,524,1057,522,38,61,1700,597,664,356,360,264,360,264,0,184,304,184,1728,537,202,190,202,190,0,184,1526,481,20796,1991,3294,1002,1466,641,0,184,1466,641,696,440,770,513,1828,751,2376,700,1681,638,0,184,1681,638,1421,609,260,209,695,318,9549,1466,7014,1377,52,92,6962,1370,6310,1285,652,413,2535,619,2829,801,824,362,0,184,824,362,739,337,85,106,2005,726,1256,512,210,201,168,191,42,73,1046,450,1492,385,24,40,24,40,0,184,1468,379,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,32260,2652,15600,1948,2303,955,1082,639,0,143,1082,639,1008,644,74,71,1221,679,3149,730,2541,751,360,234,2181,729,1878,707,303,184,608,422,7926,1248,6521,1232,255,215,6266,1214,5447,1179,819,382,1405,403,1695,631,901,474,0,143,901,474,821,453,80,101,794,321,203,145,94,96,94,96,0,143,109,103,324,170,54,68,54,68,0,143,270,145,16660,1726,1772,649,738,364,0,143,738,364,601,367,137,107,1034,547,2955,814,2461,812,0,143,2461,812,2183,809,278,270,494,284,9101,1213,7142,1172,0,143,7142,1172,6738,1128,404,335,1959,714,1809,523,1377,528,0,143,1377,528,1359,528,18,32,432,224,282,189,46,36,39,33,7,11,236,183,741,369,0,143,0,143,0,143,741,369,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,104473,5240,50321,3507,7671,1009,2568,734,14,32,2554,735,1879,652,675,368,5103,976,7874,1493,5890,1282,337,313,5553,1303,4367,1141,1186,610,1984,843,25455,2392,20304,2000,248,296,20056,2006,17932,1844,2124,816,5151,1178,5560,997,3419,747,0,198,3419,747,2815,689,604,440,2141,666,1385,334,630,286,590,278,40,65,755,315,2376,620,181,227,181,227,0,198,2195,577,54152,3416,7747,1591,3115,924,0,198,3115,924,2698,810,417,273,4632,1227,6972,1582,5358,1318,0,198,5358,1318,4694,1264,664,561,1614,694,28382,2190,19773,1736,28,50,19745,1743,18005,1570,1740,520,8609,1467,6508,1330,3451,982,0,198,3451,982,3336,948,115,113,3057,888,2043,627,268,189,268,189,0,198,1775,631,2500,617,197,195,197,195,0,198,2303,588,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,32543,2666,16350,1898,2312,819,798,519,0,184,798,519,512,453,286,255,1514,523,1735,596,1107,480,0,184,1107,480,810,417,297,258,628,303,8394,1267,6508,1117,231,249,6277,1149,5540,1059,737,371,1886,638,1657,496,1056,447,0,184,1056,447,1037,444,19,28,601,239,767,412,176,192,176,192,0,184,591,362,1485,473,34,48,34,48,0,184,1451,471,16193,1822,2138,595,849,353,0,184,849,353,605,343,244,179,1289,502,1536,701,1288,646,0,184,1288,646,1136,621,152,166,248,197,6760,1318,4355,1131,0,184,4355,1131,4119,1096,236,203,2405,687,2388,725,1165,496,0,184,1165,496,1122,488,43,62,1223,476,1571,577,336,274,336,274,0,184,1235,514,1800,646,214,312,214,312,0,184,1586,586,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
