GEO_ID,B23002F_001E,B23002F_001M,B23002F_002E,B23002F_002M,B23002F_003E,B23002F_003M,B23002F_004E,B23002F_004M,B23002F_005E,B23002F_005M,B23002F_006E,B23002F_006M,B23002F_007E,B23002F_007M,B23002F_008E,B23002F_008M,B23002F_009E,B23002F_009M,B23002F_010E,B23002F_010M,B23002F_011E,B23002F_011M,B23002F_012E,B23002F_012M,B23002F_013E,B23002F_013M,B23002F_014E,B23002F_014M,B23002F_015E,B23002F_015M,B23002F_016E,B23002F_016M,B23002F_017E,B23002F_017M,B23002F_018E,B23002F_018M,B23002F_019E,B23002F_019M,B23002F_020E,B23002F_020M,B23002F_021E,B23002F_021M,B23002F_022E,B23002F_022M,B23002F_023E,B23002F_023M,B23002F_024E,B23002F_024M,B23002F_025E,B23002F_025M,B23002F_026E,B23002F_026M,B23002F_027E,B23002F_027M,B23002F_028E,B23002F_028M,B23002F_029E,B23002F_029M,B23002F_030E,B23002F_030M,B23002F_031E,B23002F_031M,B23002F_032E,B23002F_032M,B23002F_033E,B23002F_033M,B23002F_034E,B23002F_034M,B23002F_035E,B23002F_035M,B23002F_036E,B23002F_036M,B23002F_037E,B23002F_037M,B23002F_038E,B23002F_038M,B23002F_039E,B23002F_039M,B23002F_040E,B23002F_040M,B23002F_041E,B23002F_041M,B23002F_042E,B23002F_042M,B23002F_043E,B23002F_043M,B23002F_044E,B23002F_044M,B23002F_045E,B23002F_045M,B23002F_046E,B23002F_046M,B23002F_047E,B23002F_047M,B23002F_048E,B23002F_048M,B23002F_049E,B23002F_049M,B23002F_050E,B23002F_050M,B23002F_051E,B23002F_051M,B23002F_052E,B23002F_052M,B23002F_053E,B23002F_053M,B23002F_054E,B23002F_054M,B23002F_055E,B23002F_055M,B23002F_056E,B23002F_056M,B23002F_057E,B23002F_057M,B23002F_058E,B23002F_058M,B23002F_059E,B23002F_059M,B23002F_060E,B23002F_060M,B23002F_061E,B23002F_061M,B23002F_062E,B23002F_062M,B23002F_063E,B23002F_063M,B23002F_064E,B23002F_064M,B23002F_065E,B23002F_065M,B23002F_066E,B23002F_066M,B23002F_067E,B23002F_067M,B23002F_068E,B23002F_068M,B23002F_069E,B23002F_069M,B23002F_070E,B23002F_070M,B23002F_071E,B23002F_071M,B23002F_072E,B23002F_072M,B23002F_073E,B23002F_073M,B23002F_074E,B23002F_074M,B23002F_075E,B23002F_075M,B23002F_076E,B23002F_076M,B23002F_077E,B23002F_077M,B23002F_078E,B23002F_078M,B23002F_079E,B23002F_079M,NAME,B23002F_001EA,B23002F_001MA,B23002F_002EA,B23002F_002MA,B23002F_003MA,B23002F_003EA,B23002F_004MA,B23002F_004EA,B23002F_005MA,B23002F_005EA,B23002F_006EA,B23002F_006MA,B23002F_007EA,B23002F_007MA,B23002F_008EA,B23002F_008MA,B23002F_009MA,B23002F_009EA,B23002F_010EA,B23002F_010MA,B23002F_011EA,B23002F_011MA,B23002F_012EA,B23002F_012MA,B23002F_013MA,B23002F_013EA,B23002F_014MA,B23002F_014EA,B23002F_015MA,B23002F_015EA,B23002F_016EA,B23002F_016MA,B23002F_017EA,B23002F_017MA,B23002F_018EA,B23002F_018MA,B23002F_019EA,B23002F_019MA,B23002F_020MA,B23002F_020EA,B23002F_021EA,B23002F_021MA,B23002F_022EA,B23002F_022MA,B23002F_023MA,B23002F_023EA,B23002F_024MA,B23002F_024EA,B23002F_025MA,B23002F_025EA,B23002F_026EA,B23002F_026MA,B23002F_027EA,B23002F_027MA,B23002F_028EA,B23002F_028MA,B23002F_029EA,B23002F_029MA,B23002F_030EA,B23002F_030MA,B23002F_031EA,B23002F_031MA,B23002F_032EA,B23002F_032MA,B23002F_033MA,B23002F_033EA,B23002F_034MA,B23002F_034EA,B23002F_035MA,B23002F_035EA,B23002F_036EA,B23002F_036MA,B23002F_037EA,B23002F_037MA,B23002F_038MA,B23002F_038EA,B23002F_039EA,B23002F_039MA,B23002F_040EA,B23002F_040MA,B23002F_041EA,B23002F_041MA,B23002F_042EA,B23002F_042MA,B23002F_043MA,B23002F_043EA,B23002F_044MA,B23002F_044EA,B23002F_045MA,B23002F_045EA,B23002F_046MA,B23002F_046EA,B23002F_047MA,B23002F_047EA,B23002F_048EA,B23002F_048MA,B23002F_049EA,B23002F_049MA,B23002F_050EA,B23002F_050MA,B23002F_051EA,B23002F_051MA,B23002F_052EA,B23002F_052MA,B23002F_053EA,B23002F_053MA,B23002F_054EA,B23002F_054MA,B23002F_055EA,B23002F_055MA,B23002F_056MA,B23002F_056EA,B23002F_057MA,B23002F_057EA,B23002F_058EA,B23002F_058MA,B23002F_059EA,B23002F_059MA,B23002F_060EA,B23002F_060MA,B23002F_061EA,B23002F_061MA,B23002F_062EA,B23002F_062MA,B23002F_063EA,B23002F_063MA,B23002F_064EA,B23002F_064MA,B23002F_065EA,B23002F_065MA,B23002F_066MA,B23002F_066EA,B23002F_067MA,B23002F_067EA,B23002F_068EA,B23002F_068MA,B23002F_069EA,B23002F_069MA,B23002F_070EA,B23002F_070MA,B23002F_071EA,B23002F_071MA,B23002F_072EA,B23002F_072MA,B23002F_073EA,B23002F_073MA,B23002F_074EA,B23002F_074MA,B23002F_075MA,B23002F_075EA,B23002F_076EA,B23002F_076MA,B23002F_077EA,B23002F_077MA,B23002F_078MA,B23002F_078EA,B23002F_079MA,B23002F_079EA,state
0400000US26,86250,6535,44627,4041,3734,839,1522,612,0,172,1522,612,1496,604,26,44,2212,708,5802,1301,4259,1095,0,172,4259,1095,3449,1136,810,917,1543,839,27224,2739,25379,2551,0,172,25379,2551,24168,2442,1211,474,1845,650,4772,975,3166,754,0,172,3166,754,2926,707,240,202,1606,701,1723,751,205,159,205,159,0,172,1518,738,1372,472,164,139,164,139,0,172,1208,445,41623,3630,3625,1037,2075,757,0,172,2075,757,1731,741,344,280,1550,603,4714,1237,3362,947,0,172,3362,947,3203,881,159,168,1352,821,26078,2427,17989,2332,0,172,17989,2332,17486,2240,503,349,8089,1574,4208,938,2447,766,0,172,2447,766,2315,719,132,190,1761,610,1377,598,150,134,150,134,0,172,1227,594,1621,553,0,172,0,172,0,172,1621,553,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,116722,7433,59205,4515,4969,1214,1816,924,0,201,1816,924,1555,797,261,352,3153,907,5368,1286,3688,1150,63,116,3625,1158,3348,1118,277,263,1680,703,30877,3348,23306,2746,237,217,23069,2727,21856,2694,1213,568,7571,1849,9216,1378,4661,1058,0,201,4661,1058,4617,1062,44,77,4555,1146,2401,685,868,481,849,484,19,40,1533,566,6374,1353,361,241,361,241,0,201,6013,1313,57517,4315,4400,1175,1593,778,0,201,1593,778,1448,760,145,184,2807,1016,4956,1270,4172,1299,33,56,4139,1296,3996,1257,143,224,784,509,29531,3174,19938,2669,33,66,19905,2667,19021,2616,884,502,9593,1747,8232,1511,4327,1109,0,201,4327,1109,4327,1109,0,201,3905,1018,3623,1039,1223,564,1128,536,95,151,2400,846,6775,1283,646,390,624,402,22,49,6129,1206,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,241911,10770,129626,6352,14882,1883,7039,1609,302,304,6737,1602,4663,1510,2074,844,7843,1593,16832,2436,14808,2359,791,593,14017,2327,12565,2108,1452,893,2024,740,80534,4953,73568,5000,920,436,72648,4988,71078,5027,1570,655,6966,1617,10055,1765,8397,1635,0,204,8397,1635,8110,1618,287,275,1658,614,3997,1181,2212,1028,2212,1028,0,204,1785,640,3326,1004,724,560,698,561,26,43,2602,831,112285,5837,12755,1914,4853,1370,0,204,4853,1370,3572,1083,1281,771,7902,1475,11282,1653,7765,1635,229,246,7536,1661,7019,1637,517,342,3517,963,72330,4213,54418,4028,162,162,54256,4028,51941,3923,2315,941,17912,2311,9430,1385,5024,1056,0,204,5024,1056,5003,1043,21,38,4406,1274,2383,768,572,313,572,313,0,204,1811,693,4105,1399,331,398,331,398,0,204,3774,1314,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,292549,14587,152952,7950,14087,2115,6076,1356,186,176,5890,1347,3896,1063,1994,855,8011,1466,19864,2545,15546,2291,574,311,14972,2286,14225,2233,747,449,4318,1353,92669,5171,77171,4865,471,454,76700,4907,73787,4776,2913,994,15498,2167,15672,2256,10798,2036,0,211,10798,2036,10547,2059,251,311,4874,1081,4835,963,1648,515,1648,515,0,211,3187,838,5825,1275,671,450,671,450,0,211,5154,1194,139597,8213,11755,2411,5291,1597,0,211,5291,1597,4442,1500,849,485,6464,1592,17353,2974,12556,2252,0,211,12556,2252,11511,2178,1045,540,4797,2234,79716,4592,56637,3971,138,220,56499,3976,53960,3884,2539,970,23079,2683,16591,2223,8927,1571,0,211,8927,1571,8520,1475,407,603,7664,1450,5206,1118,1295,643,1163,619,132,153,3911,950,8976,1410,386,358,386,358,0,211,8590,1360,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,66078,7238,35334,4116,3559,1302,2079,811,0,211,2079,811,2037,807,42,74,1480,837,4315,1317,3505,1225,59,106,3446,1242,3236,1193,210,259,810,564,23998,2787,22903,2790,252,296,22651,2743,22071,2725,580,329,1095,504,2263,892,1958,843,0,211,1958,843,1832,763,126,230,305,296,660,516,409,441,409,441,0,211,251,238,539,392,6,13,6,13,0,211,533,391,30744,4112,2753,986,1274,634,0,211,1274,634,1141,616,133,162,1479,732,4215,1140,3105,912,0,211,3105,912,2974,892,131,92,1110,731,20390,3169,12616,2724,35,59,12581,2723,12179,2687,402,311,7774,1780,2212,725,1144,514,0,211,1144,514,1144,514,0,211,1068,630,445,399,131,183,131,183,0,211,314,305,729,464,68,115,68,115,0,211,661,473,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,51021,5550,27220,3097,2438,816,1085,515,0,177,1085,515,865,494,220,225,1353,572,3457,1443,3017,1329,98,158,2919,1344,2919,1344,0,177,440,330,15940,1984,15048,1921,0,177,15048,1921,14477,1918,571,477,892,491,3308,893,2351,688,0,177,2351,688,2282,697,69,114,957,662,776,422,399,327,342,312,57,106,377,264,1301,607,125,140,125,140,0,177,1176,577,23801,2962,2333,923,1610,798,0,177,1610,798,1046,680,564,344,723,421,2857,881,2397,868,0,177,2397,868,2390,870,7,20,460,273,14218,1850,9128,1484,0,177,9128,1484,8459,1399,669,362,5090,1255,2650,711,1454,581,0,177,1454,581,1454,581,0,177,1196,531,683,378,89,107,89,107,0,177,594,371,1060,493,125,187,125,187,0,177,935,523,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
