GEO_ID,B23002G_001E,B23002G_001M,B23002G_002E,B23002G_002M,B23002G_003E,B23002G_003M,B23002G_004E,B23002G_004M,B23002G_005E,B23002G_005M,B23002G_006E,B23002G_006M,B23002G_007E,B23002G_007M,B23002G_008E,B23002G_008M,B23002G_009E,B23002G_009M,B23002G_010E,B23002G_010M,B23002G_011E,B23002G_011M,B23002G_012E,B23002G_012M,B23002G_013E,B23002G_013M,B23002G_014E,B23002G_014M,B23002G_015E,B23002G_015M,B23002G_016E,B23002G_016M,B23002G_017E,B23002G_017M,B23002G_018E,B23002G_018M,B23002G_019E,B23002G_019M,B23002G_020E,B23002G_020M,B23002G_021E,B23002G_021M,B23002G_022E,B23002G_022M,B23002G_023E,B23002G_023M,B23002G_024E,B23002G_024M,B23002G_025E,B23002G_025M,B23002G_026E,B23002G_026M,B23002G_027E,B23002G_027M,B23002G_028E,B23002G_028M,B23002G_029E,B23002G_029M,B23002G_030E,B23002G_030M,B23002G_031E,B23002G_031M,B23002G_032E,B23002G_032M,B23002G_033E,B23002G_033M,B23002G_034E,B23002G_034M,B23002G_035E,B23002G_035M,B23002G_036E,B23002G_036M,B23002G_037E,B23002G_037M,B23002G_038E,B23002G_038M,B23002G_039E,B23002G_039M,B23002G_040E,B23002G_040M,B23002G_041E,B23002G_041M,B23002G_042E,B23002G_042M,B23002G_043E,B23002G_043M,B23002G_044E,B23002G_044M,B23002G_045E,B23002G_045M,B23002G_046E,B23002G_046M,B23002G_047E,B23002G_047M,B23002G_048E,B23002G_048M,B23002G_049E,B23002G_049M,B23002G_050E,B23002G_050M,B23002G_051E,B23002G_051M,B23002G_052E,B23002G_052M,B23002G_053E,B23002G_053M,B23002G_054E,B23002G_054M,B23002G_055E,B23002G_055M,B23002G_056E,B23002G_056M,B23002G_057E,B23002G_057M,B23002G_058E,B23002G_058M,B23002G_059E,B23002G_059M,B23002G_060E,B23002G_060M,B23002G_061E,B23002G_061M,B23002G_062E,B23002G_062M,B23002G_063E,B23002G_063M,B23002G_064E,B23002G_064M,B23002G_065E,B23002G_065M,B23002G_066E,B23002G_066M,B23002G_067E,B23002G_067M,B23002G_068E,B23002G_068M,B23002G_069E,B23002G_069M,B23002G_070E,B23002G_070M,B23002G_071E,B23002G_071M,B23002G_072E,B23002G_072M,B23002G_073E,B23002G_073M,B23002G_074E,B23002G_074M,B23002G_075E,B23002G_075M,B23002G_076E,B23002G_076M,B23002G_077E,B23002G_077M,B23002G_078E,B23002G_078M,B23002G_079E,B23002G_079M,NAME,B23002G_001MA,B23002G_001EA,B23002G_002EA,B23002G_002MA,B23002G_003EA,B23002G_003MA,B23002G_004EA,B23002G_004MA,B23002G_005EA,B23002G_005MA,B23002G_006EA,B23002G_006MA,B23002G_007EA,B23002G_007MA,B23002G_008EA,B23002G_008MA,B23002G_009MA,B23002G_009EA,B23002G_010MA,B23002G_010EA,B23002G_011MA,B23002G_011EA,B23002G_012EA,B23002G_012MA,B23002G_013EA,B23002G_013MA,B23002G_014MA,B23002G_014EA,B23002G_015EA,B23002G_015MA,B23002G_016EA,B23002G_016MA,B23002G_017EA,B23002G_017MA,B23002G_018MA,B23002G_018EA,B23002G_019EA,B23002G_019MA,B23002G_020EA,B23002G_020MA,B23002G_021EA,B23002G_021MA,B23002G_022MA,B23002G_022EA,B23002G_023MA,B23002G_023EA,B23002G_024EA,B23002G_024MA,B23002G_025EA,B23002G_025MA,B23002G_026EA,B23002G_026MA,B23002G_027EA,B23002G_027MA,B23002G_028EA,B23002G_028MA,B23002G_029EA,B23002G_029MA,B23002G_030EA,B23002G_030MA,B23002G_031EA,B23002G_031MA,B23002G_032MA,B23002G_032EA,B23002G_033MA,B23002G_033EA,B23002G_034EA,B23002G_034MA,B23002G_035EA,B23002G_035MA,B23002G_036EA,B23002G_036MA,B23002G_037EA,B23002G_037MA,B23002G_038EA,B23002G_038MA,B23002G_039EA,B23002G_039MA,B23002G_040EA,B23002G_040MA,B23002G_041EA,B23002G_041MA,B23002G_042EA,B23002G_042MA,B23002G_043EA,B23002G_043MA,B23002G_044MA,B23002G_044EA,B23002G_045MA,B23002G_045EA,B23002G_046MA,B23002G_046EA,B23002G_047EA,B23002G_047MA,B23002G_048EA,B23002G_048MA,B23002G_049EA,B23002G_049MA,B23002G_050EA,B23002G_050MA,B23002G_051MA,B23002G_051EA,B23002G_052EA,B23002G_052MA,B23002G_053EA,B23002G_053MA,B23002G_054MA,B23002G_054EA,B23002G_055MA,B23002G_055EA,B23002G_056MA,B23002G_056EA,B23002G_057EA,B23002G_057MA,B23002G_058EA,B23002G_058MA,B23002G_059EA,B23002G_059MA,B23002G_060EA,B23002G_060MA,B23002G_061EA,B23002G_061MA,B23002G_062EA,B23002G_062MA,B23002G_063EA,B23002G_063MA,B23002G_064MA,B23002G_064EA,B23002G_065MA,B23002G_065EA,B23002G_066MA,B23002G_066EA,B23002G_067MA,B23002G_067EA,B23002G_068MA,B23002G_068EA,B23002G_069EA,B23002G_069MA,B23002G_070EA,B23002G_070MA,B23002G_071EA,B23002G_071MA,B23002G_072EA,B23002G_072MA,B23002G_073MA,B23002G_073EA,B23002G_074EA,B23002G_074MA,B23002G_075EA,B23002G_075MA,B23002G_076EA,B23002G_076MA,B23002G_077MA,B23002G_077EA,B23002G_078MA,B23002G_078EA,B23002G_079EA,B23002G_079MA,state
0400000US26,169691,6758,82860,4899,11649,1727,5315,1264,0,172,5315,1264,3588,980,1727,870,6334,1107,12885,2287,10161,1927,67,105,10094,1914,8465,1713,1629,840,2724,962,43762,2967,36657,2726,91,160,36566,2734,33819,2649,2747,1102,7105,1432,7677,1021,4441,918,0,172,4441,918,4386,910,55,63,3236,840,3196,843,705,339,610,316,95,94,2491,822,3691,850,600,364,600,364,0,172,3091,697,86831,4766,12438,1885,6487,1292,0,172,6487,1292,5264,1178,1223,501,5951,1266,13151,2177,10677,2054,0,172,10677,2054,10334,2040,343,245,2474,629,42612,2714,33513,2572,13,28,33500,2576,31569,2574,1931,739,9099,1392,9072,1377,5184,1230,0,172,5184,1230,4792,1187,392,276,3888,794,4061,796,759,382,753,380,6,10,3302,771,5497,981,446,250,390,248,56,77,5051,947,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,31070,3173,16343,2108,2388,695,1343,555,30,47,1313,544,1117,535,196,186,1045,449,2764,885,2425,833,0,161,2425,833,2312,837,113,121,339,312,8878,1379,7724,1310,68,111,7656,1314,7346,1310,310,370,1154,511,1276,520,1069,472,0,161,1069,472,1069,472,0,161,207,154,367,235,220,205,220,205,0,161,147,130,670,526,211,165,211,165,0,161,459,464,14727,1844,2581,745,1833,734,0,161,1833,734,1592,578,241,314,748,376,1975,688,1575,648,30,57,1545,644,1526,647,19,34,400,210,7230,1147,5608,1086,19,34,5589,1080,5170,929,419,384,1622,529,1492,708,789,496,0,161,789,496,722,484,67,83,703,530,500,355,76,110,76,110,0,161,424,336,949,401,88,117,88,117,0,161,861,392,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US16,33431,3689,17116,2434,3052,1060,975,491,0,204,975,491,975,491,0,204,2077,870,2565,726,2470,726,0,204,2470,726,2100,709,370,297,95,154,7868,1540,6933,1459,92,181,6841,1452,6596,1440,245,248,935,500,2118,694,1127,599,0,204,1127,599,1127,599,0,204,991,463,485,333,116,208,116,208,0,204,369,294,1028,683,189,172,96,114,93,137,839,664,16315,2395,2203,823,1050,513,22,38,1028,512,777,458,251,227,1153,634,2342,637,2080,610,0,204,2080,610,1135,412,945,451,262,290,8550,2211,7156,2067,0,204,7156,2067,7010,2060,146,127,1394,635,1635,566,801,407,0,204,801,407,544,304,257,329,834,444,795,456,320,343,320,343,0,204,475,293,790,440,185,263,185,263,0,204,605,356,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US35,41294,3571,22101,2467,3252,812,574,328,0,201,574,328,402,294,172,174,2678,741,2274,1039,1550,870,169,194,1381,862,1253,839,128,212,724,497,10976,1867,8226,1611,176,204,8050,1588,7840,1591,210,150,2750,887,2964,861,1447,579,0,201,1447,579,1447,579,0,201,1517,876,952,459,415,300,214,161,201,249,537,347,1683,679,427,335,427,335,0,201,1256,493,19193,2196,2457,867,1504,707,0,201,1504,707,1177,698,327,363,953,449,1911,722,1227,645,0,201,1227,645,1211,651,16,27,684,464,9646,1693,6688,1281,37,85,6651,1291,6060,1268,591,446,2958,984,2511,789,1416,613,0,201,1416,613,1377,612,39,48,1095,479,1114,602,227,180,227,180,0,201,887,563,1554,731,165,138,165,138,0,201,1389,722,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US15,226755,8104,116263,4667,11870,1611,4321,1012,145,194,4176,997,3937,967,239,209,7549,1307,12354,1579,10095,1546,560,299,9535,1506,8046,1448,1489,649,2259,642,65404,3764,57733,3618,1755,596,55978,3608,53828,3513,2150,623,7671,1407,14000,1413,10162,1348,0,189,10162,1348,9706,1229,456,399,3838,808,5720,866,2483,644,2399,671,84,97,3237,684,6915,1126,930,432,930,432,0,189,5985,1085,110492,5071,10506,1441,3986,790,72,134,3914,805,3785,811,129,110,6520,1259,11295,1559,9486,1455,75,109,9411,1454,8708,1385,703,414,1809,628,60797,3864,49671,3316,466,308,49205,3281,47591,3314,1614,723,11126,2084,12878,1376,7528,909,0,189,7528,909,7308,868,220,189,5350,1120,4885,1031,1880,662,1873,662,7,13,3005,729,10131,1308,949,422,940,419,9,16,9182,1231,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US53,269381,10930,130739,6129,14852,1813,5316,1211,80,124,5236,1185,4115,1054,1121,450,9536,1433,19150,2864,15794,2599,712,422,15082,2495,13286,2082,1796,863,3356,1235,78488,4641,66982,4401,1802,685,65180,4370,61995,4206,3185,856,11506,1572,11349,1634,7531,1414,0,204,7531,1414,7074,1428,457,342,3818,994,3306,757,1221,501,1221,501,0,204,2085,558,3594,909,556,297,556,297,0,204,3038,832,138642,7479,18879,2289,8696,1630,0,204,8696,1630,6761,1365,1935,913,10183,1497,19623,2380,16878,2211,318,459,16560,2215,15580,2215,980,582,2745,846,74726,5359,57293,4550,323,257,56970,4507,54544,4314,2426,834,17433,2374,13890,1674,8769,1479,0,204,8769,1479,8337,1421,432,243,5121,946,5741,1234,1479,680,1404,678,75,125,4262,1075,5783,1229,456,263,456,263,0,204,5327,1167,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US04,173369,9017,85477,5931,9463,1443,3460,998,0,211,3460,998,2819,901,641,411,6003,1109,13093,2079,10271,1765,155,190,10116,1772,7944,1458,2172,889,2822,1040,46878,3730,39784,3509,424,310,39360,3517,37000,3327,2360,807,7094,1267,8063,1342,5322,1104,0,211,5322,1104,5198,1079,124,150,2741,796,2644,904,792,527,751,522,41,69,1852,696,5336,1115,899,616,899,616,0,211,4437,878,87892,5764,10341,1730,3316,1003,182,200,3134,992,2686,849,448,354,7025,1458,14343,2409,11149,2204,0,211,11149,2204,10016,2091,1133,552,3194,1092,44519,3365,34841,3088,83,112,34758,3083,33312,3103,1446,599,9678,1578,9322,1735,5643,1537,0,211,5643,1537,5044,1408,599,606,3679,937,3333,797,751,484,713,482,38,62,2582,646,6034,1314,432,389,432,389,0,211,5602,1308,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US47,79294,5522,35009,3827,4514,1374,2048,833,0,211,2048,833,1842,766,206,255,2466,1030,6255,1836,5249,1743,200,235,5049,1773,3982,1437,1067,790,1006,733,17409,2542,14628,2389,174,158,14454,2369,13474,2263,980,496,2781,863,2909,860,1659,633,0,211,1659,633,1387,574,272,276,1250,479,1882,718,120,142,120,142,0,211,1762,727,2040,776,202,188,202,188,0,211,1838,759,44285,3678,5095,1280,2688,875,0,211,2688,875,2127,705,561,476,2407,781,7644,1355,6164,1297,0,211,6164,1297,5642,1339,522,492,1480,724,22993,2699,18298,2446,46,91,18252,2440,17676,2426,576,350,4695,1132,5148,1297,2573,812,0,211,2573,812,2573,812,0,211,2575,980,949,419,54,90,54,90,0,211,895,415,2456,725,285,269,279,268,6,11,2171,696,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US20,60292,5187,31698,3528,5752,1435,2850,1204,209,165,2641,1195,2341,1112,300,316,2902,768,5967,1358,4762,1193,457,282,4305,1217,3891,1202,414,318,1205,716,15245,2487,12719,2029,388,323,12331,2010,12030,1980,301,244,2526,1043,2804,654,1921,619,0,177,1921,619,1862,614,59,99,883,372,1153,419,499,281,499,281,0,177,654,300,777,385,9,16,9,16,0,177,768,385,28594,2729,4732,1189,2309,768,0,177,2309,768,2022,715,287,288,2423,987,5488,1326,4237,1250,118,146,4119,1239,4036,1225,83,140,1251,574,13898,1679,10378,1441,0,177,10378,1441,9560,1339,818,521,3520,918,2460,705,1424,529,0,177,1424,529,1363,525,61,77,1036,421,503,243,303,227,266,219,37,61,200,118,1513,647,169,156,96,96,73,128,1344,614,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
