B20005C_001E,B20005C_001M,B20005C_002E,B20005C_002M,B20005C_003E,B20005C_003M,B20005C_004E,B20005C_004M,B20005C_005E,B20005C_005M,B20005C_006E,B20005C_006M,B20005C_007E,B20005C_007M,B20005C_008E,B20005C_008M,B20005C_009E,B20005C_009M,B20005C_010E,B20005C_010M,B20005C_011E,B20005C_011M,B20005C_012E,B20005C_012M,B20005C_013E,B20005C_013M,B20005C_014E,B20005C_014M,B20005C_015E,B20005C_015M,B20005C_016E,B20005C_016M,B20005C_017E,B20005C_017M,B20005C_018E,B20005C_018M,B20005C_019E,B20005C_019M,B20005C_020E,B20005C_020M,B20005C_021E,B20005C_021M,B20005C_022E,B20005C_022M,B20005C_023E,B20005C_023M,B20005C_024E,B20005C_024M,B20005C_025E,B20005C_025M,B20005C_026E,B20005C_026M,B20005C_027E,B20005C_027M,B20005C_028E,B20005C_028M,B20005C_029E,B20005C_029M,B20005C_030E,B20005C_030M,B20005C_031E,B20005C_031M,B20005C_032E,B20005C_032M,B20005C_033E,B20005C_033M,B20005C_034E,B20005C_034M,B20005C_035E,B20005C_035M,B20005C_036E,B20005C_036M,B20005C_037E,B20005C_037M,B20005C_038E,B20005C_038M,B20005C_039E,B20005C_039M,B20005C_040E,B20005C_040M,B20005C_041E,B20005C_041M,B20005C_042E,B20005C_042M,B20005C_043E,B20005C_043M,B20005C_044E,B20005C_044M,B20005C_045E,B20005C_045M,B20005C_046E,B20005C_046M,B20005C_047E,B20005C_047M,B20005C_048E,B20005C_048M,B20005C_049E,B20005C_049M,B20005C_050E,B20005C_050M,B20005C_051E,B20005C_051M,B20005C_052E,B20005C_052M,B20005C_053E,B20005C_053M,B20005C_054E,B20005C_054M,B20005C_055E,B20005C_055M,B20005C_056E,B20005C_056M,B20005C_057E,B20005C_057M,B20005C_058E,B20005C_058M,B20005C_059E,B20005C_059M,B20005C_060E,B20005C_060M,B20005C_061E,B20005C_061M,B20005C_062E,B20005C_062M,B20005C_063E,B20005C_063M,B20005C_064E,B20005C_064M,B20005C_065E,B20005C_065M,B20005C_066E,B20005C_066M,B20005C_067E,B20005C_067M,B20005C_068E,B20005C_068M,B20005C_069E,B20005C_069M,B20005C_070E,B20005C_070M,B20005C_071E,B20005C_071M,B20005C_072E,B20005C_072M,B20005C_073E,B20005C_073M,B20005C_074E,B20005C_074M,B20005C_075E,B20005C_075M,B20005C_076E,B20005C_076M,B20005C_077E,B20005C_077M,B20005C_078E,B20005C_078M,B20005C_079E,B20005C_079M,B20005C_080E,B20005C_080M,B20005C_081E,B20005C_081M,B20005C_082E,B20005C_082M,B20005C_083E,B20005C_083M,B20005C_084E,B20005C_084M,B20005C_085E,B20005C_085M,B20005C_086E,B20005C_086M,B20005C_087E,B20005C_087M,B20005C_088E,B20005C_088M,B20005C_089E,B20005C_089M,B20005C_090E,B20005C_090M,B20005C_091E,B20005C_091M,B20005C_092E,B20005C_092M,B20005C_093E,B20005C_093M,B20005C_094E,B20005C_094M,B20005C_095E,B20005C_095M,B20005C_001M,B20005C_001EA,B20005C_001MA,B20005C_002M,B20005C_002EA,B20005C_002MA,B20005C_003M,B20005C_003EA,B20005C_003MA,B20005C_004M,B20005C_004EA,B20005C_004MA,B20005C_005M,B20005C_005EA,B20005C_005MA,B20005C_006M,B20005C_006EA,B20005C_006MA,B20005C_007M,B20005C_007EA,B20005C_007MA,B20005C_008M,B20005C_008EA,B20005C_008MA,B20005C_009M,B20005C_009EA,B20005C_009MA,B20005C_010M,B20005C_010EA,B20005C_010MA,B20005C_011M,B20005C_011EA,B20005C_011MA,B20005C_012M,B20005C_012EA,B20005C_012MA,B20005C_013M,B20005C_013EA,B20005C_013MA,B20005C_014M,B20005C_014EA,B20005C_014MA,B20005C_015M,B20005C_015EA,B20005C_015MA,B20005C_016M,B20005C_016EA,B20005C_016MA,B20005C_017M,B20005C_017EA,B20005C_017MA,B20005C_018M,B20005C_018EA,B20005C_018MA,B20005C_019M,B20005C_019EA,B20005C_019MA,B20005C_020M,B20005C_020EA,B20005C_020MA,B20005C_021M,B20005C_021EA,B20005C_021MA,B20005C_022M,B20005C_022EA,B20005C_022MA,B20005C_023M,B20005C_023EA,B20005C_023MA,B20005C_024M,B20005C_024EA,B20005C_024MA,B20005C_025M,B20005C_025EA,B20005C_025MA,B20005C_026M,B20005C_026EA,B20005C_026MA,B20005C_027M,B20005C_027EA,B20005C_027MA,B20005C_028M,B20005C_028EA,B20005C_028MA,B20005C_029M,B20005C_029EA,B20005C_029MA,B20005C_030M,B20005C_030EA,B20005C_030MA,B20005C_031M,B20005C_031EA,B20005C_031MA,B20005C_032M,B20005C_032EA,B20005C_032MA,B20005C_033M,B20005C_033EA,B20005C_033MA,B20005C_034M,B20005C_034EA,B20005C_034MA,B20005C_035M,B20005C_035EA,B20005C_035MA,B20005C_036M,B20005C_036EA,B20005C_036MA,B20005C_037M,B20005C_037EA,B20005C_037MA,B20005C_038M,B20005C_038EA,B20005C_038MA,B20005C_039M,B20005C_039EA,B20005C_039MA,B20005C_040M,B20005C_040EA,B20005C_040MA,B20005C_041M,B20005C_041EA,B20005C_041MA,B20005C_042M,B20005C_042EA,B20005C_042MA,B20005C_043M,B20005C_043EA,B20005C_043MA,B20005C_044M,B20005C_044EA,B20005C_044MA,B20005C_045M,B20005C_045EA,B20005C_045MA,B20005C_046M,B20005C_046EA,B20005C_046MA,B20005C_047M,B20005C_047EA,B20005C_047MA,B20005C_048M,B20005C_048EA,B20005C_048MA,B20005C_049M,B20005C_049EA,B20005C_049MA,B20005C_050M,B20005C_050EA,B20005C_050MA,B20005C_051M,B20005C_051EA,B20005C_051MA,B20005C_052M,B20005C_052EA,B20005C_052MA,B20005C_053M,B20005C_053EA,B20005C_053MA,B20005C_054M,B20005C_054EA,B20005C_054MA,B20005C_055M,B20005C_055EA,B20005C_055MA,B20005C_056M,B20005C_056EA,B20005C_056MA,B20005C_057M,B20005C_057EA,B20005C_057MA,B20005C_058M,B20005C_058EA,B20005C_058MA,B20005C_059M,B20005C_059EA,B20005C_059MA,B20005C_060M,B20005C_060EA,B20005C_060MA,B20005C_061M,B20005C_061EA,B20005C_061MA,B20005C_062M,B20005C_062EA,B20005C_062MA,B20005C_063M,B20005C_063EA,B20005C_063MA,B20005C_064M,B20005C_064EA,B20005C_064MA,B20005C_065M,B20005C_065EA,B20005C_065MA,B20005C_066M,B20005C_066EA,B20005C_066MA,B20005C_067M,B20005C_067EA,B20005C_067MA,B20005C_068M,B20005C_068EA,B20005C_068MA,B20005C_069M,B20005C_069EA,B20005C_069MA,B20005C_070M,B20005C_070EA,B20005C_070MA,B20005C_071M,B20005C_071EA,B20005C_071MA,B20005C_072M,B20005C_072EA,B20005C_072MA,B20005C_073M,B20005C_073EA,B20005C_073MA,B20005C_074M,B20005C_074EA,B20005C_074MA,B20005C_075M,B20005C_075EA,B20005C_075MA,B20005C_076M,B20005C_076EA,B20005C_076MA,B20005C_077M,B20005C_077EA,B20005C_077MA,B20005C_078M,B20005C_078EA,B20005C_078MA,B20005C_079M,B20005C_079EA,B20005C_079MA,B20005C_080M,B20005C_080EA,B20005C_080MA,B20005C_081M,B20005C_081EA,B20005C_081MA,B20005C_082M,B20005C_082EA,B20005C_082MA,B20005C_083M,B20005C_083EA,B20005C_083MA,B20005C_084M,B20005C_084EA,B20005C_084MA,B20005C_085M,B20005C_085EA,B20005C_085MA,B20005C_086M,B20005C_086EA,B20005C_086MA,B20005C_087M,B20005C_087EA,B20005C_087MA,B20005C_088M,B20005C_088EA,B20005C_088MA,B20005C_089M,B20005C_089EA,B20005C_089MA,B20005C_090M,B20005C_090EA,B20005C_090MA,B20005C_091M,B20005C_091EA,B20005C_091MA,B20005C_092M,B20005C_092EA,B20005C_092MA,B20005C_093M,B20005C_093EA,B20005C_093MA,B20005C_094M,B20005C_094EA,B20005C_094MA,B20005C_095M,B20005C_095EA,B20005C_095MA,state
39870,2182,19854,1459,7750,1247,0,147,7750,1247,0,147,0,147,79,116,17,29,227,279,193,181,173,162,630,406,531,302,371,245,474,251,548,242,637,297,936,453,322,205,412,217,433,305,457,277,473,264,837,490,12104,1124,7166,781,4938,846,1245,518,600,280,328,198,575,381,708,326,197,205,110,103,143,142,144,194,49,60,200,180,42,48,188,162,23,41,224,176,45,65,9,20,51,74,14,24,43,84,20016,1528,7868,1279,0,147,7868,1279,17,27,11,20,0,147,0,147,81,75,577,508,503,279,268,191,747,387,329,166,1115,451,550,255,621,321,684,447,328,244,742,359,336,197,380,363,487,414,92,101,12148,1139,6243,721,5905,812,1159,448,1001,423,426,219,746,335,536,310,697,294,391,259,211,166,169,111,67,57,199,146,117,81,27,56,64,62,42,60,16,27,0,147,0,147,37,56,0,147,2182,null,null,1459,null,null,1247,null,null,147,null,null,1247,null,null,147,null,null,147,null,null,116,null,null,29,null,null,279,null,null,181,null,null,162,null,null,406,null,null,302,null,null,245,null,null,251,null,null,242,null,null,297,null,null,453,null,null,205,null,null,217,null,null,305,null,null,277,null,null,264,null,null,490,null,null,1124,null,null,781,null,null,846,null,null,518,null,null,280,null,null,198,null,null,381,null,null,326,null,null,205,null,null,103,null,null,142,null,null,194,null,null,60,null,null,180,null,null,48,null,null,162,null,null,41,null,null,176,null,null,65,null,null,20,null,null,74,null,null,24,null,null,84,null,null,1528,null,null,1279,null,null,147,null,null,1279,null,null,27,null,null,20,null,null,147,null,null,147,null,null,75,null,null,508,null,null,279,null,null,191,null,null,387,null,null,166,null,null,451,null,null,255,null,null,321,null,null,447,null,null,244,null,null,359,null,null,197,null,null,363,null,null,414,null,null,101,null,null,1139,null,null,721,null,null,812,null,null,448,null,null,423,null,null,219,null,null,335,null,null,310,null,null,294,null,null,259,null,null,166,null,null,111,null,null,57,null,null,146,null,null,81,null,null,56,null,null,62,null,null,60,null,null,27,null,null,147,null,null,147,null,null,56,null,null,147,null,null,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
77053,2458,38172,1559,9148,1364,53,102,9095,1354,9,15,15,17,8,13,109,90,408,305,44,36,125,65,469,391,534,315,260,220,358,190,435,185,833,585,448,346,1134,524,321,180,1121,390,541,307,1001,397,922,425,29024,1754,13953,1441,15071,1346,2350,497,2074,530,1643,567,1126,295,1251,375,438,168,568,166,565,336,661,188,149,66,673,175,521,228,332,176,174,101,426,430,152,79,385,236,164,119,718,478,701,598,38881,1483,9750,1267,0,155,9750,1267,0,155,6,12,369,262,31,25,273,120,42,32,163,95,135,93,373,233,593,348,901,383,1257,477,759,430,370,199,776,466,557,281,991,444,1259,687,589,275,306,182,29131,1584,15293,1637,13838,1337,2153,403,1321,323,1005,288,1025,372,1132,379,430,256,1250,519,760,444,1498,670,626,374,624,251,839,501,117,63,173,97,387,288,70,59,148,93,99,80,181,155,0,155,2458,null,null,1559,null,null,1364,null,null,102,null,null,1354,null,null,15,null,null,17,null,null,13,null,null,90,null,null,305,null,null,36,null,null,65,null,null,391,null,null,315,null,null,220,null,null,190,null,null,185,null,null,585,null,null,346,null,null,524,null,null,180,null,null,390,null,null,307,null,null,397,null,null,425,null,null,1754,null,null,1441,null,null,1346,null,null,497,null,null,530,null,null,567,null,null,295,null,null,375,null,null,168,null,null,166,null,null,336,null,null,188,null,null,66,null,null,175,null,null,228,null,null,176,null,null,101,null,null,430,null,null,79,null,null,236,null,null,119,null,null,478,null,null,598,null,null,1483,null,null,1267,null,null,155,null,null,1267,null,null,155,null,null,12,null,null,262,null,null,25,null,null,120,null,null,32,null,null,95,null,null,93,null,null,233,null,null,348,null,null,383,null,null,477,null,null,430,null,null,199,null,null,466,null,null,281,null,null,444,null,null,687,null,null,275,null,null,182,null,null,1584,null,null,1637,null,null,1337,null,null,403,null,null,323,null,null,288,null,null,372,null,null,379,null,null,256,null,null,519,null,null,444,null,null,670,null,null,374,null,null,251,null,null,501,null,null,63,null,null,97,null,null,288,null,null,59,null,null,93,null,null,80,null,null,155,null,null,155,null,null,02
223635,4583,108854,2500,34261,2392,0,204,34261,2392,19,34,104,78,986,479,591,664,735,299,1546,866,1816,733,992,513,2976,1019,1192,587,3530,930,3541,1040,2063,671,2919,961,1593,559,1459,545,1618,642,2354,1088,2684,891,1543,586,74593,2439,51348,2136,23245,2193,4493,983,3245,939,2626,855,1520,549,2421,742,659,342,2034,695,407,247,940,589,605,347,935,440,894,409,736,449,194,150,602,530,271,207,268,194,73,70,149,147,173,162,114781,3179,36016,2567,0,204,36016,2567,161,184,0,204,925,425,303,180,1469,548,1051,473,1950,632,2304,1000,2291,879,1828,708,3758,947,4109,940,4631,1244,2689,829,2119,565,1428,650,1681,539,743,358,1847,613,729,389,78765,3082,55638,2993,23127,2093,3870,908,2719,836,2370,793,2224,751,2196,687,1367,445,1529,522,1211,487,1028,409,475,326,1087,523,475,250,473,285,548,327,336,211,88,98,488,385,133,148,461,405,49,68,4583,null,null,2500,null,null,2392,null,null,204,null,null,2392,null,null,34,null,null,78,null,null,479,null,null,664,null,null,299,null,null,866,null,null,733,null,null,513,null,null,1019,null,null,587,null,null,930,null,null,1040,null,null,671,null,null,961,null,null,559,null,null,545,null,null,642,null,null,1088,null,null,891,null,null,586,null,null,2439,null,null,2136,null,null,2193,null,null,983,null,null,939,null,null,855,null,null,549,null,null,742,null,null,342,null,null,695,null,null,247,null,null,589,null,null,347,null,null,440,null,null,409,null,null,449,null,null,150,null,null,530,null,null,207,null,null,194,null,null,70,null,null,147,null,null,162,null,null,3179,null,null,2567,null,null,204,null,null,2567,null,null,184,null,null,204,null,null,425,null,null,180,null,null,548,null,null,473,null,null,632,null,null,1000,null,null,879,null,null,708,null,null,947,null,null,940,null,null,1244,null,null,829,null,null,565,null,null,650,null,null,539,null,null,358,null,null,613,null,null,389,null,null,3082,null,null,2993,null,null,2093,null,null,908,null,null,836,null,null,793,null,null,751,null,null,687,null,null,445,null,null,522,null,null,487,null,null,409,null,null,326,null,null,523,null,null,250,null,null,285,null,null,327,null,null,211,null,null,98,null,null,385,null,null,148,null,null,405,null,null,68,null,null,04
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
229222,10768,111777,6253,44277,3645,0,206,44277,3645,112,145,182,171,307,206,296,279,991,496,292,151,2091,859,1112,490,2694,893,2055,678,3671,1116,4788,1139,5080,1239,3093,972,1824,589,2226,740,3500,1123,2855,748,3288,805,3820,956,67500,4611,38007,2922,29493,3156,4431,1131,2510,756,2747,887,2012,950,3908,996,958,556,1474,802,806,366,1938,1032,850,549,1643,711,1560,599,781,434,904,614,499,341,213,156,620,403,275,225,930,457,434,255,117445,6178,29280,2493,0,206,29280,2493,408,375,177,190,306,252,323,285,1065,510,377,272,1332,585,1091,410,1993,569,1374,568,2179,552,3056,906,1836,632,2209,575,1522,523,1703,710,2084,779,2277,635,2816,843,1152,421,88165,5123,53803,3647,34362,3323,5827,1359,3580,884,4426,1396,2152,702,4454,1109,1545,667,3128,1201,1239,548,1441,554,1246,656,1142,627,772,382,663,427,910,713,142,122,267,190,311,179,510,430,320,233,287,214,10768,null,null,6253,null,null,3645,null,null,206,null,null,3645,null,null,145,null,null,171,null,null,206,null,null,279,null,null,496,null,null,151,null,null,859,null,null,490,null,null,893,null,null,678,null,null,1116,null,null,1139,null,null,1239,null,null,972,null,null,589,null,null,740,null,null,1123,null,null,748,null,null,805,null,null,956,null,null,4611,null,null,2922,null,null,3156,null,null,1131,null,null,756,null,null,887,null,null,950,null,null,996,null,null,556,null,null,802,null,null,366,null,null,1032,null,null,549,null,null,711,null,null,599,null,null,434,null,null,614,null,null,341,null,null,156,null,null,403,null,null,225,null,null,457,null,null,255,null,null,6178,null,null,2493,null,null,206,null,null,2493,null,null,375,null,null,190,null,null,252,null,null,285,null,null,510,null,null,272,null,null,585,null,null,410,null,null,569,null,null,568,null,null,552,null,null,906,null,null,632,null,null,575,null,null,523,null,null,710,null,null,779,null,null,635,null,null,843,null,null,421,null,null,5123,null,null,3647,null,null,3323,null,null,1359,null,null,884,null,null,1396,null,null,702,null,null,1109,null,null,667,null,null,1201,null,null,548,null,null,554,null,null,656,null,null,627,null,null,382,null,null,427,null,null,713,null,null,122,null,null,190,null,null,179,null,null,430,null,null,233,null,null,214,null,null,06
44679,3863,21896,2707,10019,2085,0,195,10019,2085,0,195,0,195,149,150,157,170,563,378,0,195,255,295,135,159,1883,1683,291,278,627,322,1027,606,1089,630,545,356,740,614,469,271,1036,573,477,307,78,104,498,282,11877,1544,7266,1133,4611,1174,733,370,377,309,722,419,393,291,846,443,92,143,195,267,44,54,412,300,18,44,279,243,115,182,62,99,178,207,129,184,0,195,0,195,0,195,0,195,16,28,22783,2171,7387,1219,0,195,7387,1219,0,195,0,195,227,273,64,89,129,216,36,60,667,554,539,473,400,301,215,178,1313,609,657,252,21,38,1083,528,451,386,206,174,579,371,208,167,383,229,209,170,15396,1794,8153,1200,7243,1513,908,412,1131,541,949,550,536,286,632,442,459,420,776,502,247,278,161,179,58,78,61,71,374,300,116,127,113,97,313,324,0,195,377,524,0,195,32,52,0,195,3863,null,null,2707,null,null,2085,null,null,195,null,null,2085,null,null,195,null,null,195,null,null,150,null,null,170,null,null,378,null,null,195,null,null,295,null,null,159,null,null,1683,null,null,278,null,null,322,null,null,606,null,null,630,null,null,356,null,null,614,null,null,271,null,null,573,null,null,307,null,null,104,null,null,282,null,null,1544,null,null,1133,null,null,1174,null,null,370,null,null,309,null,null,419,null,null,291,null,null,443,null,null,143,null,null,267,null,null,54,null,null,300,null,null,44,null,null,243,null,null,182,null,null,99,null,null,207,null,null,184,null,null,195,null,null,195,null,null,195,null,null,195,null,null,28,null,null,2171,null,null,1219,null,null,195,null,null,1219,null,null,195,null,null,195,null,null,273,null,null,89,null,null,216,null,null,60,null,null,554,null,null,473,null,null,301,null,null,178,null,null,609,null,null,252,null,null,38,null,null,528,null,null,386,null,null,174,null,null,371,null,null,167,null,null,229,null,null,170,null,null,1794,null,null,1200,null,null,1513,null,null,412,null,null,541,null,null,550,null,null,286,null,null,442,null,null,420,null,null,502,null,null,278,null,null,179,null,null,78,null,null,71,null,null,300,null,null,127,null,null,97,null,null,324,null,null,195,null,null,524,null,null,195,null,null,52,null,null,195,null,null,08
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
