GEO_ID,S2201_C01_001E,S2201_C01_001M,S2201_C01_002E,S2201_C01_002M,S2201_C01_003E,S2201_C01_003M,S2201_C01_004E,S2201_C01_005E,S2201_C01_005M,S2201_C01_006E,S2201_C01_004M,S2201_C01_006M,S2201_C01_007E,S2201_C01_007M,S2201_C01_008E,S2201_C01_008M,S2201_C01_009E,S2201_C01_009M,S2201_C01_010E,S2201_C01_010M,S2201_C01_011E,S2201_C01_011M,S2201_C01_012E,S2201_C01_012M,S2201_C01_013E,S2201_C01_013M,S2201_C01_014E,S2201_C01_014M,S2201_C01_015E,S2201_C01_015M,S2201_C01_016E,S2201_C01_016M,S2201_C01_017E,S2201_C01_017M,S2201_C01_018E,S2201_C01_018M,S2201_C01_019E,S2201_C01_019M,S2201_C01_020E,S2201_C01_020M,S2201_C01_021E,S2201_C01_021M,S2201_C02_001E,S2201_C02_001M,S2201_C02_002E,S2201_C02_002M,S2201_C02_003E,S2201_C02_003M,S2201_C02_004E,S2201_C02_004M,S2201_C02_005E,S2201_C02_005M,S2201_C02_006E,S2201_C02_006M,S2201_C02_007E,S2201_C02_007M,S2201_C02_008E,S2201_C02_008M,S2201_C02_009E,S2201_C02_009M,S2201_C02_010E,S2201_C02_010M,S2201_C02_011E,S2201_C02_011M,S2201_C02_012E,S2201_C02_012M,S2201_C02_013E,S2201_C02_013M,S2201_C02_014E,S2201_C02_014M,S2201_C02_015E,S2201_C02_015M,S2201_C02_016E,S2201_C02_016M,S2201_C02_017E,S2201_C02_017M,S2201_C02_018E,S2201_C02_018M,S2201_C02_019E,S2201_C02_019M,S2201_C02_020E,S2201_C02_020M,S2201_C02_021E,S2201_C02_021M,S2201_C03_001E,S2201_C03_001M,S2201_C03_002E,S2201_C03_002M,S2201_C03_003E,S2201_C03_003M,S2201_C03_004E,S2201_C03_004M,S2201_C03_005E,S2201_C03_005M,S2201_C03_006E,S2201_C03_006M,S2201_C03_007E,S2201_C03_007M,S2201_C03_008E,S2201_C03_008M,S2201_C03_009E,S2201_C03_009M,S2201_C03_010E,S2201_C03_010M,S2201_C03_011E,S2201_C03_011M,S2201_C03_012E,S2201_C03_012M,S2201_C03_013E,S2201_C03_013M,S2201_C03_014E,S2201_C03_014M,S2201_C03_015E,S2201_C03_015M,S2201_C03_016E,S2201_C03_016M,S2201_C03_017E,S2201_C03_017M,S2201_C03_018E,S2201_C03_018M,S2201_C03_019E,S2201_C03_019M,S2201_C03_020E,S2201_C03_020M,S2201_C03_021E,S2201_C03_021M,NAME,S2201_C01_001MA,S2201_C01_001EA,S2201_C01_002EA,S2201_C01_002MA,S2201_C01_003MA,S2201_C01_003EA,S2201_C01_004EA,S2201_C01_004MA,S2201_C01_005MA,S2201_C01_005EA,S2201_C01_006EA,S2201_C01_006MA,S2201_C01_007MA,S2201_C01_007EA,S2201_C01_008MA,S2201_C01_008EA,S2201_C01_009MA,S2201_C01_009EA,S2201_C01_010MA,S2201_C01_010EA,S2201_C01_011MA,S2201_C01_011EA,S2201_C01_012MA,S2201_C01_012EA,S2201_C01_013MA,S2201_C01_013EA,S2201_C01_014MA,S2201_C01_014EA,S2201_C01_015MA,S2201_C01_015EA,S2201_C01_016MA,S2201_C01_016EA,S2201_C01_017MA,S2201_C01_017EA,S2201_C01_018MA,S2201_C01_018EA,S2201_C01_019MA,S2201_C01_019EA,S2201_C01_020MA,S2201_C01_020EA,S2201_C01_021MA,S2201_C01_021EA,S2201_C02_001MA,S2201_C02_001EA,S2201_C02_002MA,S2201_C02_002EA,S2201_C02_003MA,S2201_C02_003EA,S2201_C02_004MA,S2201_C02_004EA,S2201_C02_005MA,S2201_C02_005EA,S2201_C02_006MA,S2201_C02_006EA,S2201_C02_007EA,S2201_C02_007MA,S2201_C02_008MA,S2201_C02_008EA,S2201_C02_009MA,S2201_C02_009EA,S2201_C02_010MA,S2201_C02_010EA,S2201_C02_011MA,S2201_C02_011EA,S2201_C02_012EA,S2201_C02_012MA,S2201_C02_013MA,S2201_C02_013EA,S2201_C02_014EA,S2201_C02_014MA,S2201_C02_015EA,S2201_C02_015MA,S2201_C02_016EA,S2201_C02_016MA,S2201_C02_017MA,S2201_C02_017EA,S2201_C02_018EA,S2201_C02_018MA,S2201_C02_019MA,S2201_C02_019EA,S2201_C02_020EA,S2201_C02_020MA,S2201_C02_021MA,S2201_C02_021EA,S2201_C03_001EA,S2201_C03_001MA,S2201_C03_002EA,S2201_C03_002MA,S2201_C03_003MA,S2201_C03_003EA,S2201_C03_004EA,S2201_C03_004MA,S2201_C03_005EA,S2201_C03_005MA,S2201_C03_006EA,S2201_C03_006MA,S2201_C03_007MA,S2201_C03_007EA,S2201_C03_008EA,S2201_C03_008MA,S2201_C03_009MA,S2201_C03_009EA,S2201_C03_010EA,S2201_C03_010MA,S2201_C03_011EA,S2201_C03_011MA,S2201_C03_012EA,S2201_C03_012MA,S2201_C03_013EA,S2201_C03_013MA,S2201_C03_014MA,S2201_C03_014EA,S2201_C03_015EA,S2201_C03_015MA,S2201_C03_016MA,S2201_C03_016EA,S2201_C03_017MA,S2201_C03_017EA,S2201_C03_018MA,S2201_C03_018EA,S2201_C03_019MA,S2201_C03_019EA,S2201_C03_020EA,S2201_C03_020MA,S2201_C03_021MA,S2201_C03_021EA,state
0400000US42,4938894,14403,39.6,0.2,28.3,0.2,13.1,26.2,0.2,98.8,0.3,0.1,84.9,0.2,10.0,0.1,0.2,0.1,2.4,0.1,0.0,0.1,1.4,0.1,1.2,0.1,4.4,0.1,82.4,0.2,52007,256,3152234,16466,15.6,0.3,31.6,0.4,52.9,0.4,1.8,-888888888.0,618259,12305,29.3,0.9,48.4,1.1,52.0,0.9,48.9,0.9,97.3,0.4,64.8,1.1,25.2,0.9,0.3,0.1,2.0,0.3,0.0,0.1,4.8,0.5,2.7,0.4,12.7,0.6,58.9,1.0,17367,412,398169,9548,26.7,1.1,46.8,1.2,26.5,1.0,-888888888,-888888888,4320635,16888,41.0,0.2,25.4,0.3,7.6,0.2,22.9,0.3,99.1,0.1,87.8,0.2,7.8,0.2,0.1,0.1,2.4,0.1,0.0,0.1,0.9,0.1,0.9,0.1,3.2,0.1,85.8,0.2,58328,464,2754065,16466,14.0,0.2,29.4,0.4,56.7,0.4,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),42
0400000US44,406366,4030,37.9,0.7,29.5,1.0,14.0,24.9,1.1,-999999999.0,0.8,-999999999.0,84.8,0.7,5.3,0.5,0.6,0.2,2.5,0.3,-999999999.0,-999999999.0,5.5,0.6,1.4,0.3,10.0,0.4,80.6,0.7,55902,1902,259863,5566,14.0,1.0,33.1,1.4,52.8,1.6,1.6,-888888888.0,64824,4005,31.4,2.9,45.4,3.0,47.2,2.9,44.1,3.0,-999999999.0,-999999999.0,68.0,2.9,11.3,2.1,1.8,1.0,2.3,1.1,-999999999.0,-999999999.0,14.6,2.3,2.1,1.0,26.4,2.6,57.6,3.0,18533,1397,43056,3329,22.9,3.5,50.3,4.1,26.8,3.8,-888888888,-888888888,341542,5059,39.1,0.8,26.4,1.2,7.6,0.7,21.2,1.1,-999999999.0,-999999999.0,87.9,0.8,4.2,0.6,0.4,0.2,2.5,0.3,-999999999.0,-999999999.0,3.7,0.6,1.2,0.3,6.9,0.7,84.9,1.0,65495,2427,216807,5758,12.2,0.9,29.7,1.5,58.0,1.7,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),44
0400000US45,1794989,10191,38.4,0.3,30.9,0.5,17.5,28.3,0.5,-999999999.0,0.4,-999999999.0,70.1,0.4,26.4,0.3,0.3,0.1,1.1,0.1,-999999999.0,-999999999.0,1.0,0.1,1.1,0.1,3.6,0.1,67.8,0.4,44163,659,1195104,11860,17.9,0.5,36.3,0.7,45.8,0.8,2.2,-888888888.0,278940,8577,26.9,1.4,54.1,1.6,55.7,1.7,43.8,1.4,-999999999.0,-999999999.0,46.4,1.5,49.9,1.5,0.5,0.2,0.5,0.3,-999999999.0,-999999999.0,1.3,0.4,1.4,0.4,4.7,0.7,43.6,1.5,17107,604,204499,7390,24.5,1.6,50.8,1.7,24.7,1.5,-888888888,-888888888,1516049,11588,40.5,0.4,26.6,0.5,10.5,0.4,25.5,0.5,-999999999.0,-999999999.0,74.5,0.5,22.1,0.4,0.2,0.1,1.2,0.1,-999999999.0,-999999999.0,1.0,0.1,1.0,0.1,3.4,0.2,72.3,0.5,50702,524,990605,11472,16.6,0.5,33.3,0.8,50.1,0.9,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),45
0400000US46,331406,2992,35.4,0.7,31.3,0.9,12.9,25.2,0.9,-999999999.0,0.7,-999999999.0,90.3,0.6,0.9,0.2,5.8,0.4,0.7,0.2,-999999999.0,-999999999.0,0.5,0.2,1.8,0.4,2.1,0.3,89.0,0.5,48947,1091,213838,4685,12.1,0.7,27.4,1.2,60.5,1.2,1.0,-888888888.0,41495,2466,23.6,2.6,55.6,3.3,51.2,4.0,48.7,3.8,-999999999.0,-999999999.0,67.4,2.8,0.6,0.5,24.9,2.6,1.0,0.7,-999999999.0,-999999999.0,0.6,0.6,5.4,2.0,4.4,1.5,64.9,2.8,18870,2665,26964,2311,18.2,2.9,50.3,4.0,31.4,3.7,-888888888,-888888888,289911,3805,37.1,0.8,27.8,0.9,7.4,0.7,21.8,0.9,-999999999.0,-999999999.0,93.5,0.6,0.9,0.3,3.1,0.3,0.6,0.2,-999999999.0,-999999999.0,0.5,0.2,1.3,0.3,1.8,0.3,92.5,0.6,53565,1354,186874,4147,11.3,0.7,24.1,1.2,64.6,1.3,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),46
0400000US47,2490249,12758,36.6,0.3,31.0,0.4,16.6,29.4,0.4,98.8,0.4,0.1,80.2,0.3,16.1,0.2,0.3,0.1,1.2,0.1,0.0,0.1,1.0,0.1,1.2,0.1,3.0,0.1,78.3,0.3,44297,501,1658071,14416,16.8,0.4,35.2,0.6,48.0,0.6,1.5,-888888888.0,427578,9861,27.0,1.0,52.1,1.4,54.9,1.3,48.2,1.2,97.8,0.4,65.5,1.0,29.7,0.9,0.3,0.2,0.5,0.2,0.0,0.1,1.7,0.4,2.2,0.4,4.7,0.5,62.6,1.0,17526,578,300768,8417,24.5,1.3,48.0,1.5,27.5,1.4,-888888888,-888888888,2062671,14922,38.6,0.4,26.7,0.5,8.7,0.3,25.5,0.4,98.9,0.1,83.3,0.3,13.2,0.3,0.2,0.1,1.4,0.1,0.0,0.1,0.8,0.1,1.1,0.1,2.7,0.2,81.5,0.3,51391,413,1357303,14320,15.1,0.4,32.4,0.7,52.5,0.7,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),47
0400000US48,9110853,20640,31.5,0.1,37.6,0.2,15.7,25.0,0.3,98.2,0.2,0.1,76.7,0.2,12.4,0.1,0.4,0.1,3.8,0.1,0.1,0.1,4.9,0.1,1.8,0.1,30.1,0.1,52.3,0.1,51704,238,6322542,26601,11.8,0.2,36.3,0.3,51.9,0.3,1.4,-888888888.0,1280310,20592,25.5,0.7,65.8,0.7,51.8,0.8,41.2,0.7,97.8,0.2,66.1,0.7,21.5,0.6,0.5,0.1,1.9,0.2,0.1,0.1,7.8,0.4,2.2,0.2,50.4,0.7,24.8,0.6,21235,322,1026433,18690,17.0,0.7,50.4,0.9,32.6,0.9,-888888888,-888888888,7830543,27869,32.4,0.1,33.0,0.3,9.9,0.2,22.3,0.3,98.3,0.1,78.4,0.2,11.0,0.2,0.4,0.1,4.1,0.1,0.1,0.1,4.4,0.1,1.7,0.1,26.7,0.2,56.8,0.2,58451,446,5296109,30024,10.8,0.2,33.5,0.3,55.7,0.3,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),48
0400000US49,899475,5032,29.8,0.4,42.9,0.7,11.9,23.1,0.6,98.8,0.5,0.2,90.8,0.4,1.0,0.1,0.9,0.1,2.1,0.2,0.5,0.1,3.5,0.3,1.2,0.2,10.1,0.3,84.5,0.3,59770,762,677332,6098,10.1,0.5,32.4,0.8,57.5,0.8,1.2,-888888888.0,80598,3704,23.7,2.3,64.1,2.8,46.2,2.8,41.4,2.8,98.0,0.7,82.9,2.2,2.8,0.9,2.4,0.7,2.2,0.8,1.7,0.7,5.9,1.5,2.0,0.7,17.7,2.0,72.1,2.4,25143,1516,62895,3468,12.5,2.1,48.0,2.8,39.5,2.9,-888888888,-888888888,818877,6011,30.5,0.4,40.8,0.7,8.5,0.5,21.3,0.6,98.8,0.2,91.6,0.4,0.8,0.2,0.7,0.1,2.1,0.2,0.4,0.1,3.2,0.3,1.2,0.2,9.4,0.3,85.7,0.4,62767,771,614437,6080,9.8,0.5,30.8,0.8,59.3,0.9,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),49
0400000US50,253234,2792,40.0,0.7,25.9,0.9,12.6,26.4,1.1,-999999999.0,0.9,-999999999.0,96.8,0.4,0.6,0.2,0.2,0.1,0.8,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.3,0.3,1.1,0.2,95.9,0.4,52578,1561,155933,3601,15.0,1.1,27.5,1.4,57.5,1.4,1.5,-888888888.0,37409,2249,31.6,3.2,43.2,3.4,45.6,4.0,50.8,4.0,-999999999.0,-999999999.0,96.2,1.2,0.7,0.6,0.6,0.4,0.0,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,2.4,1.0,0.8,0.5,95.5,1.3,17640,1585,21594,1839,29.1,4.6,43.1,4.3,27.8,4.3,-888888888,-888888888,215825,3320,41.4,1.0,22.9,0.8,6.9,0.7,22.1,1.1,-999999999.0,-999999999.0,96.9,0.4,0.6,0.2,0.2,0.1,1.0,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.2,0.3,1.2,0.3,96.0,0.5,59933,1627,134339,3555,12.7,0.9,25.0,1.4,62.3,1.4,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),50
0400000US51,3055863,11608,35.1,0.3,32.4,0.4,11.2,22.8,0.3,98.1,0.3,0.1,73.2,0.3,18.6,0.2,0.2,0.1,4.7,0.1,0.0,0.1,1.4,0.1,1.9,0.1,5.9,0.2,69.2,0.3,62666,665,2049184,16114,12.9,0.3,32.2,0.5,54.9,0.5,1.6,-888888888.0,304551,7622,28.7,1.1,54.0,1.5,47.8,1.5,43.8,1.4,97.6,0.5,50.4,1.5,41.4,1.2,0.3,0.2,2.8,0.5,0.1,0.1,2.6,0.5,2.4,0.5,8.1,0.8,45.6,1.4,20097,835,220082,8163,21.3,1.4,47.0,1.8,31.7,1.7,-888888888,-888888888,2751312,13589,35.8,0.3,30.0,0.4,7.2,0.3,20.5,0.3,98.2,0.1,75.7,0.3,16.0,0.2,0.2,0.1,4.9,0.1,0.0,0.1,1.3,0.1,1.8,0.1,5.7,0.2,71.8,0.3,68712,847,1829102,14570,11.9,0.3,30.4,0.5,57.7,0.5,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),51
0400000US53,2644557,11069,35.1,0.3,31.1,0.4,12.9,25.6,0.4,96.9,0.4,0.2,82.8,0.3,3.5,0.1,1.2,0.1,6.5,0.2,0.4,0.1,2.5,0.2,3.1,0.2,8.0,0.2,77.9,0.3,58405,671,1705112,13920,14.7,0.4,33.8,0.5,51.5,0.6,1.8,-888888888.0,390879,9885,26.8,1.1,49.4,1.3,45.9,1.4,45.9,1.1,95.4,0.5,73.4,1.0,7.4,0.7,2.4,0.4,5.5,0.7,0.8,0.2,5.8,0.6,4.6,0.5,16.3,0.9,64.1,1.1,22320,573,258905,7723,19.1,1.3,46.9,1.7,34.1,1.7,-888888888,-888888888,2253678,13313,36.5,0.3,27.9,0.4,7.2,0.3,22.1,0.4,97.2,0.2,84.4,0.3,2.9,0.1,1.0,0.1,6.7,0.2,0.3,0.1,1.9,0.2,2.8,0.2,6.5,0.2,80.3,0.3,66016,590,1446207,13103,13.9,0.4,31.5,0.5,54.6,0.6,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),53
0400000US54,738653,5969,41.5,0.5,27.5,0.7,18.1,36.3,0.8,-999999999.0,0.6,-999999999.0,95.2,0.3,2.8,0.3,0.1,0.1,0.4,0.1,-999999999.0,-999999999.0,0.2,0.1,1.2,0.2,0.9,0.1,94.5,0.3,41253,746,479389,7296,23.1,0.8,36.0,1.0,40.9,1.0,1.3,-888888888.0,119413,5318,25.2,2.0,50.8,2.4,60.1,1.9,53.1,2.4,-999999999.0,-999999999.0,92.3,1.2,4.5,0.9,0.2,0.2,0.1,0.1,-999999999.0,-999999999.0,0.3,0.3,2.5,0.7,1.1,0.4,91.4,1.3,14978,807,79845,4310,33.5,2.6,46.4,2.7,20.1,2.2,-888888888,-888888888,619240,7067,44.6,0.7,23.0,0.8,10.0,0.6,33.0,0.9,-999999999.0,-999999999.0,95.8,0.4,2.4,0.3,0.1,0.1,0.5,0.1,-999999999.0,-999999999.0,0.1,0.1,0.9,0.2,0.8,0.2,95.1,0.4,47518,977,399544,6937,21.1,0.9,33.9,1.1,45.0,1.0,-888888888,-888888888,West Virginia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),54
0400000US55,2289424,8727,35.6,0.3,29.3,0.3,12.9,23.9,0.4,98.9,0.3,0.1,89.9,0.2,5.4,0.1,0.7,0.1,1.7,0.1,0.0,0.1,1.1,0.1,1.1,0.1,4.1,0.1,87.1,0.2,51467,370,1458482,10630,14.0,0.3,29.6,0.5,56.4,0.5,1.4,-888888888.0,304542,6621,23.7,0.8,51.1,1.1,47.4,1.4,43.7,1.2,97.6,0.4,71.8,1.1,19.1,0.9,1.7,0.3,2.3,0.4,0.1,0.1,2.7,0.5,2.4,0.4,10.5,0.8,64.7,1.0,19609,597,196351,5567,18.4,1.4,53.7,1.5,27.9,1.4,-888888888,-888888888,1984882,9628,37.5,0.3,25.9,0.3,7.6,0.2,20.9,0.4,99.1,0.1,92.7,0.2,3.3,0.2,0.6,0.1,1.6,0.1,0.0,0.1,0.9,0.1,0.9,0.1,3.2,0.1,90.6,0.2,57778,582,1262131,10749,13.3,0.3,25.8,0.5,60.8,0.6,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),55
0400000US56,224003,3223,34.8,1.0,31.5,1.1,10.9,23.9,1.2,-999999999.0,1.0,-999999999.0,93.3,0.9,-999999999.0,-999999999.0,1.5,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.7,0.5,1.5,0.5,6.6,0.6,88.9,0.9,58752,1796,148556,4206,11.2,1.0,29.1,1.8,59.7,1.9,1.3,-888888888.0,13168,1654,26.4,5.6,55.3,5.8,46.1,6.2,44.2,6.2,-999999999.0,-999999999.0,84.0,5.1,-999999999.0,-999999999.0,5.5,1.7,-999999999.0,-999999999.0,-999999999.0,-999999999.0,7.7,5.0,2.4,2.2,15.8,4.8,76.8,4.9,21364,2416,8556,1243,11.6,4.5,51.9,6.5,36.4,7.1,-888888888,-888888888,210835,3578,35.3,1.1,30.0,1.2,8.7,1.0,22.6,1.3,-999999999.0,-999999999.0,93.9,1.0,-999999999.0,-999999999.0,1.3,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.3,0.4,1.5,0.6,6.1,0.6,89.6,1.0,60966,925,140000,4197,11.2,1.0,27.7,1.8,61.1,1.8,-888888888,-888888888,Wyoming,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),56
0400000US72,1253690,9187,43.8,0.4,33.8,0.6,45.3,40.7,0.7,-999999999.0,0.6,-999999999.0,71.5,0.5,8.5,0.4,0.4,0.1,0.4,0.1,-999999999.0,-999999999.0,10.6,0.4,8.6,0.4,98.9,0.2,0.7,0.1,19183,313,895080,9229,36.3,0.7,37.2,0.7,26.5,0.7,1.5,-888888888.0,472819,9059,45.5,1.1,39.9,1.1,79.9,0.8,49.4,1.3,-999999999.0,-999999999.0,69.1,1.0,8.7,0.6,0.4,0.1,0.5,0.2,-999999999.0,-999999999.0,12.4,0.8,8.8,0.7,99.4,0.2,0.3,0.1,8504,235,346058,7361,54.0,1.2,35.1,1.3,10.9,0.8,-888888888,-888888888,780871,10070,42.7,0.7,30.1,0.7,24.4,0.9,35.5,0.9,-999999999.0,-999999999.0,72.9,0.7,8.3,0.4,0.4,0.1,0.3,0.1,-999999999.0,-999999999.0,9.6,0.4,8.5,0.5,98.6,0.2,0.9,0.2,29135,686,549022,9381,25.2,0.9,38.4,1.0,36.4,1.0,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),72
