S1001_C02_024E,S1001_C02_024M,S1001_C03_024E,S1001_C03_024M,S1001_C01_025E,S1001_C01_025M,S1001_C02_025E,S1001_C02_025M,S1001_C03_025E,S1001_C03_025M,S1001_C01_026E,S1001_C01_026M,S1001_C02_026E,S1001_C02_026M,S1001_C03_026E,S1001_C03_026M,S1001_C01_027E,S1001_C01_027M,S1001_C02_027E,S1001_C02_027M,S1001_C03_027E,S1001_C03_027M,GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C02_001E,S1001_C02_001M,S1001_C03_001E,S1001_C03_001M,S1001_C01_002E,S1001_C01_002M,S1001_C02_002E,S1001_C02_002M,S1001_C03_002E,S1001_C03_002M,S1001_C01_003E,S1001_C01_003M,S1001_C02_003E,S1001_C02_003M,S1001_C03_003E,S1001_C03_003M,S1001_C01_004E,S1001_C01_004M,S1001_C02_004E,S1001_C02_004M,S1001_C03_004E,S1001_C03_004M,S1001_C01_005E,S1001_C01_005M,S1001_C02_005E,S1001_C02_005M,S1001_C03_005E,S1001_C03_005M,S1001_C01_006E,S1001_C01_006M,S1001_C02_006E,S1001_C02_006M,S1001_C03_006E,S1001_C03_006M,S1001_C01_007E,S1001_C01_007M,S1001_C02_007E,S1001_C02_007M,S1001_C03_007E,S1001_C03_007M,S1001_C01_008E,S1001_C01_008M,S1001_C02_008E,S1001_C02_008M,S1001_C03_008E,S1001_C03_008M,S1001_C01_009E,S1001_C01_009M,S1001_C02_009E,S1001_C02_009M,S1001_C03_009E,S1001_C03_009M,S1001_C01_010E,S1001_C01_010M,S1001_C02_010E,S1001_C02_010M,S1001_C03_010E,S1001_C03_010M,S1001_C01_011E,S1001_C01_011M,S1001_C02_011E,S1001_C02_011M,S1001_C03_011E,S1001_C03_011M,S1001_C01_012E,S1001_C01_012M,S1001_C02_012E,S1001_C02_012M,S1001_C03_012E,S1001_C03_012M,S1001_C01_013E,S1001_C01_013M,S1001_C02_013E,S1001_C02_013M,S1001_C03_013E,S1001_C03_013M,S1001_C01_014E,S1001_C01_014M,S1001_C02_014E,S1001_C02_014M,S1001_C03_014E,S1001_C03_014M,S1001_C01_015E,S1001_C01_015M,S1001_C02_015E,S1001_C02_015M,S1001_C03_015E,S1001_C03_015M,S1001_C01_016E,S1001_C01_016M,S1001_C02_016E,S1001_C02_016M,S1001_C03_016E,S1001_C03_016M,S1001_C01_017E,S1001_C01_017M,S1001_C02_017E,S1001_C02_017M,S1001_C03_017E,S1001_C03_017M,S1001_C01_018E,S1001_C01_018M,S1001_C02_018E,S1001_C02_018M,S1001_C03_018E,S1001_C03_018M,S1001_C01_019E,S1001_C01_019M,S1001_C02_019E,S1001_C02_019M,S1001_C03_019E,S1001_C03_019M,S1001_C01_020E,S1001_C01_020M,S1001_C02_020E,S1001_C02_020M,S1001_C03_020E,S1001_C03_020M,S1001_C01_021E,S1001_C01_021M,S1001_C02_021E,S1001_C02_021M,S1001_C03_021E,S1001_C03_021M,S1001_C01_022E,S1001_C01_022M,S1001_C02_022E,S1001_C02_022M,S1001_C03_022E,S1001_C03_022M,S1001_C01_023E,S1001_C01_023M,S1001_C02_023E,S1001_C02_023M,S1001_C03_023E,S1001_C03_023M,S1001_C01_024E,S1001_C01_024M,S1001_C02_024EA,S1001_C02_024MA,S1001_C03_024EA,S1001_C03_024MA,S1001_C01_025MA,S1001_C01_025EA,S1001_C02_025MA,S1001_C02_025EA,S1001_C03_025MA,S1001_C03_025EA,S1001_C01_026EA,S1001_C01_026MA,S1001_C02_026EA,S1001_C02_026MA,S1001_C03_026EA,S1001_C03_026MA,S1001_C01_027EA,S1001_C01_027MA,S1001_C02_027MA,S1001_C02_027EA,S1001_C03_027EA,S1001_C03_027MA,NAME,S1001_C01_001EA,S1001_C01_001MA,S1001_C02_001EA,S1001_C02_001MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C01_002EA,S1001_C01_002MA,S1001_C02_002EA,S1001_C02_002MA,S1001_C03_002MA,S1001_C03_002EA,S1001_C01_003MA,S1001_C01_003EA,S1001_C02_003EA,S1001_C02_003MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C01_004EA,S1001_C01_004MA,S1001_C02_004MA,S1001_C02_004EA,S1001_C03_004EA,S1001_C03_004MA,S1001_C01_005EA,S1001_C01_005MA,S1001_C02_005EA,S1001_C02_005MA,S1001_C03_005EA,S1001_C03_005MA,S1001_C01_006MA,S1001_C01_006EA,S1001_C02_006MA,S1001_C02_006EA,S1001_C03_006EA,S1001_C03_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C02_007EA,S1001_C02_007MA,S1001_C03_007EA,S1001_C03_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C02_008EA,S1001_C02_008MA,S1001_C03_008EA,S1001_C03_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C02_009EA,S1001_C02_009MA,S1001_C03_009EA,S1001_C03_009MA,S1001_C01_010MA,S1001_C01_010EA,S1001_C02_010MA,S1001_C02_010EA,S1001_C03_010EA,S1001_C03_010MA,S1001_C01_011EA,S1001_C01_011MA,S1001_C02_011EA,S1001_C02_011MA,S1001_C03_011MA,S1001_C03_011EA,S1001_C01_012EA,S1001_C01_012MA,S1001_C02_012EA,S1001_C02_012MA,S1001_C03_012EA,S1001_C03_012MA,S1001_C01_013EA,S1001_C01_013MA,S1001_C02_013MA,S1001_C02_013EA,S1001_C03_013MA,S1001_C03_013EA,S1001_C01_014EA,S1001_C01_014MA,S1001_C02_014EA,S1001_C02_014MA,S1001_C03_014EA,S1001_C03_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C03_015EA,S1001_C03_015MA,S1001_C01_016EA,S1001_C01_016MA,S1001_C02_016EA,S1001_C02_016MA,S1001_C03_016EA,S1001_C03_016MA,S1001_C01_017EA,S1001_C01_017MA,S1001_C02_017MA,S1001_C02_017EA,S1001_C03_017MA,S1001_C03_017EA,S1001_C01_018MA,S1001_C01_018EA,S1001_C02_018EA,S1001_C02_018MA,S1001_C03_018EA,S1001_C03_018MA,S1001_C01_019MA,S1001_C01_019EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C03_019EA,S1001_C03_019MA,S1001_C01_020EA,S1001_C01_020MA,S1001_C02_020EA,S1001_C02_020MA,S1001_C03_020EA,S1001_C03_020MA,S1001_C01_021MA,S1001_C01_021EA,S1001_C02_021MA,S1001_C02_021EA,S1001_C03_021EA,S1001_C03_021MA,S1001_C01_022EA,S1001_C01_022MA,S1001_C02_022EA,S1001_C02_022MA,S1001_C03_022MA,S1001_C03_022EA,S1001_C01_023EA,S1001_C01_023MA,S1001_C02_023EA,S1001_C02_023MA,S1001_C03_023EA,S1001_C03_023MA,S1001_C01_024EA,S1001_C01_024MA,state
26.7,3.7,30.3,5.5,79.0,3.3,75.6,4.9,73.7,5.9,5.5,1.8,6.1,2.8,9.4,4.9,15.5,2.4,18.3,3.2,16.9,4.1,0400000US21,96816,6884,60160,5483,33894,4249,35.2,2.5,30.0,3.6,20.7,4.3,36.1,2.9,37.9,3.6,40.5,4.8,28.7,3.1,32.1,4.0,38.8,5.9,92.0,2.3,89.9,3.5,87.9,5.9,83.0,2.5,80.9,3.7,-999999999.0,-999999999.0,7.3,1.6,7.1,2.1,-999999999.0,-999999999.0,0.0,0.1,0.1,0.1,-999999999.0,-999999999.0,0.3,0.3,0.2,0.2,-999999999.0,-999999999.0,0.2,0.4,0.4,0.7,-999999999.0,-999999999.0,1.0,0.5,1.1,0.7,-999999999.0,-999999999.0,8.0,2.3,10.1,3.5,12.1,5.9,3.0,1.1,2.7,1.1,2.5,1.5,80.5,2.5,78.9,3.8,76.5,6.4,99.7,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.3,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,51543,2688,42979,4680,34019,2999,96816,6884,60160,5483,33894,4249,44.6,3.5,48.1,5.3,42.3,6.3,25.4,3.2,27.6,4.1,32.1,6.2,74.6,3.2,72.4,4.1,67.9,6.2,96816,6884,60160,5483,33894,4249,73.5,3.0,73.3,3.7,69.7,5.5,26.5,3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
28.5,5.1,25.8,8.2,77.4,3.5,76.2,4.8,75.9,7.1,6.0,1.5,4.8,1.9,4.9,2.8,16.6,3.3,19.0,4.5,19.2,6.7,0400000US22,115248,10251,63518,6576,31177,5240,40.4,3.0,38.5,4.5,24.6,6.0,32.8,2.8,32.0,3.6,31.2,5.2,26.8,3.0,29.5,4.2,44.2,6.3,94.3,2.0,93.9,2.9,95.3,2.5,39.2,3.5,-999999999.0,-999999999.0,-999999999.0,-999999999.0,52.1,3.7,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.1,0.7,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.6,0.5,-999999999.0,-999999999.0,-999999999.0,-999999999.0,0.0,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.3,1.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,5.7,2.0,6.1,2.9,4.7,2.5,4.5,1.6,2.6,1.4,2.3,2.0,37.6,3.6,40.6,4.5,38.3,6.2,99.7,0.4,100.0,0.3,100.0,0.6,0.3,0.4,0.0,0.3,0.0,0.6,46985,4773,39387,3393,30241,2616,115248,10251,63518,6576,31177,5240,48.0,4.1,49.4,5.8,39.7,8.7,30.1,3.6,36.5,4.7,42.2,7.2,69.9,3.6,63.5,4.7,57.8,7.2,115248,10251,63518,6576,31177,5240,69.9,4.1,71.5,5.1,74.2,8.2,30.1,4.1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,N,N,N,N,null,null,N,N,N,N,null,null,N,N,N,N,null,null,N,N,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
22.6,4.8,21.5,7.2,80.3,3.3,79.0,4.4,78.8,6.3,8.2,2.5,7.8,2.7,7.9,4.6,11.5,2.4,13.2,3.8,13.3,4.3,0400000US53,105449,8023,44048,4351,16337,2555,43.3,3.0,35.9,4.2,19.8,5.8,32.9,2.4,32.8,3.4,35.0,6.2,23.8,2.7,31.3,4.1,45.2,6.6,85.1,2.6,82.2,4.5,84.1,5.8,66.5,3.2,65.7,5.1,69.2,6.8,3.1,1.0,3.5,1.8,2.6,1.8,4.3,1.2,5.9,2.2,7.8,4.6,4.6,1.7,2.7,1.8,3.5,3.5,0.9,0.6,1.0,0.9,0.0,1.0,5.7,1.9,3.3,1.9,1.0,1.1,14.9,2.6,17.8,4.5,15.9,5.8,17.9,2.5,12.1,3.1,7.7,3.9,59.0,3.3,61.0,4.7,66.4,6.7,97.8,1.0,97.5,2.0,97.0,4.0,2.2,1.0,2.5,2.0,3.0,4.0,86569,5510,71667,4200,63675,8914,105449,8023,44048,4351,16337,2555,44.1,4.0,46.5,5.5,28.9,7.5,10.1,1.8,14.5,3.4,15.2,5.5,89.9,1.8,85.5,3.4,84.8,5.5,105449,8023,44048,4351,16337,2555,78.7,3.2,77.4,4.8,78.5,7.2,21.3,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
36.0,3.5,39.4,6.7,76.6,2.5,75.3,3.5,69.0,5.8,21.6,2.4,21.3,3.1,27.0,5.8,1.8,0.7,3.4,1.5,4.0,3.2,0400000US17,206560,10347,90478,7050,29114,4027,41.4,1.8,37.0,3.0,21.1,4.6,33.7,1.8,35.4,2.7,40.5,5.0,24.8,1.7,27.6,2.6,38.4,5.3,94.0,1.4,92.6,2.4,94.8,2.7,49.3,2.6,49.0,3.8,-999999999.0,-999999999.0,33.1,2.3,35.7,3.4,-999999999.0,-999999999.0,0.2,0.2,0.3,0.3,-999999999.0,-999999999.0,2.3,0.5,1.4,0.7,-999999999.0,-999999999.0,0.1,0.1,0.0,0.2,-999999999.0,-999999999.0,9.0,1.7,6.3,2.0,-999999999.0,-999999999.0,6.0,1.4,7.4,2.4,5.2,2.7,29.3,2.7,23.3,3.8,9.4,4.0,32.6,2.5,36.5,3.5,44.3,7.0,98.9,0.5,99.0,0.7,99.4,0.6,1.1,0.5,1.0,0.7,0.6,0.6,71486,2522,58599,6736,41343,4207,206560,10347,90478,7050,29114,4027,50.5,2.5,56.0,3.9,49.0,6.9,18.0,2.4,23.1,3.9,28.2,7.1,82.0,2.4,76.9,3.9,71.8,7.1,206560,10347,90478,7050,29114,4027,67.3,2.5,64.0,3.5,60.6,6.7,32.7,2.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US10,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
37.0,5.2,43.9,7.8,79.7,2.4,75.8,3.9,67.5,8.3,8.4,2.0,10.2,3.2,16.8,6.7,11.9,1.9,14.0,3.0,15.8,7.4,0400000US04,155138,10635,75257,7792,26380,4278,43.4,2.7,38.6,4.0,24.3,7.2,31.2,1.9,34.0,3.2,41.5,5.1,25.4,2.2,27.4,3.5,34.2,6.1,91.1,1.6,92.3,1.9,92.2,3.4,60.0,2.9,57.7,4.3,60.4,7.9,7.3,1.7,8.1,2.4,10.5,4.6,17.1,2.0,20.0,2.9,17.4,5.7,0.9,0.4,0.8,0.6,0.0,0.7,0.2,0.3,0.1,0.2,0.3,0.5,5.6,1.4,5.6,2.0,3.6,2.9,8.9,1.6,7.7,1.9,7.8,3.4,50.4,3.2,49.1,4.2,45.9,7.6,23.6,2.1,22.0,3.5,22.9,5.3,98.5,0.6,99.0,0.7,100.0,0.7,1.5,0.6,1.0,0.7,0.0,0.7,64485,4116,57361,7078,35754,13644,155138,10635,75257,7792,26380,4278,47.1,3.1,52.4,4.7,40.4,7.9,26.2,3.1,30.9,4.3,42.5,8.6,73.8,3.1,69.1,4.3,57.5,8.6,155138,10635,75257,7792,26380,4278,68.5,3.2,63.0,5.2,56.1,7.8,31.5,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
34.9,3.2,42.2,5.2,78.0,2.2,74.2,3.2,67.1,5.3,12.8,1.7,14.2,2.7,18.9,5.3,9.2,1.1,11.6,2.1,14.0,3.5,0400000US12,390369,17978,177459,11320,65035,6308,40.5,1.5,37.4,2.4,21.3,3.2,33.4,1.6,33.7,2.2,36.4,3.5,26.1,1.7,28.9,2.3,42.4,4.0,92.4,1.2,92.2,1.6,91.8,3.0,56.7,2.2,53.9,3.0,51.1,5.2,30.8,2.2,33.0,3.1,35.2,4.6,0.4,0.2,0.4,0.2,0.7,0.6,0.7,0.3,0.2,0.2,0.2,0.4,0.0,0.1,0.1,0.1,0.2,0.3,3.8,1.0,4.6,1.6,4.5,2.6,7.6,1.2,7.8,1.6,8.2,3.0,29.5,1.9,24.7,3.0,18.2,4.0,33.7,2.0,35.3,3.0,38.6,4.2,96.5,0.7,97.2,1.0,97.2,1.4,3.5,0.7,2.8,1.0,2.8,1.4,63383,2320,56748,3218,43951,5481,390369,17978,177459,11320,65035,6308,48.9,2.8,53.6,3.5,48.4,5.3,16.9,1.8,21.2,2.7,29.1,5.3,83.1,1.8,78.8,2.7,70.9,5.3,390369,17978,177459,11320,65035,6308,68.9,2.0,65.1,3.2,57.8,5.2,31.1,2.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
