GEO_ID,B23002I_001E,B23002I_001M,B23002I_002E,B23002I_002M,B23002I_003E,B23002I_003M,B23002I_004E,B23002I_004M,B23002I_005E,B23002I_005M,B23002I_006E,B23002I_006M,B23002I_007E,B23002I_007M,B23002I_008E,B23002I_008M,B23002I_009E,B23002I_009M,B23002I_010E,B23002I_010M,B23002I_011E,B23002I_011M,B23002I_012E,B23002I_012M,B23002I_013E,B23002I_013M,B23002I_014E,B23002I_014M,B23002I_015E,B23002I_015M,B23002I_016E,B23002I_016M,B23002I_017E,B23002I_017M,B23002I_018E,B23002I_018M,B23002I_019E,B23002I_019M,B23002I_020E,B23002I_020M,B23002I_021E,B23002I_021M,B23002I_022E,B23002I_022M,B23002I_023E,B23002I_023M,B23002I_024E,B23002I_024M,B23002I_025E,B23002I_025M,B23002I_026E,B23002I_026M,B23002I_027E,B23002I_027M,B23002I_028E,B23002I_028M,B23002I_029E,B23002I_029M,B23002I_030E,B23002I_030M,B23002I_031E,B23002I_031M,B23002I_032E,B23002I_032M,B23002I_033E,B23002I_033M,B23002I_034E,B23002I_034M,B23002I_035E,B23002I_035M,B23002I_036E,B23002I_036M,B23002I_037E,B23002I_037M,B23002I_038E,B23002I_038M,B23002I_039E,B23002I_039M,B23002I_040E,B23002I_040M,B23002I_041E,B23002I_041M,B23002I_042E,B23002I_042M,B23002I_043E,B23002I_043M,B23002I_044E,B23002I_044M,B23002I_045E,B23002I_045M,B23002I_046E,B23002I_046M,B23002I_047E,B23002I_047M,B23002I_048E,B23002I_048M,B23002I_049E,B23002I_049M,B23002I_050E,B23002I_050M,B23002I_051E,B23002I_051M,B23002I_052E,B23002I_052M,B23002I_053E,B23002I_053M,B23002I_054E,B23002I_054M,B23002I_055E,B23002I_055M,B23002I_056E,B23002I_056M,B23002I_057E,B23002I_057M,B23002I_058E,B23002I_058M,B23002I_059E,B23002I_059M,B23002I_060E,B23002I_060M,B23002I_061E,B23002I_061M,B23002I_062E,B23002I_062M,B23002I_063E,B23002I_063M,B23002I_064E,B23002I_064M,B23002I_065E,B23002I_065M,B23002I_066E,B23002I_066M,B23002I_067E,B23002I_067M,B23002I_068E,B23002I_068M,B23002I_069E,B23002I_069M,B23002I_070E,B23002I_070M,B23002I_071E,B23002I_071M,B23002I_072E,B23002I_072M,B23002I_073E,B23002I_073M,B23002I_074E,B23002I_074M,B23002I_075E,B23002I_075M,B23002I_076E,B23002I_076M,B23002I_077E,B23002I_077M,B23002I_078E,B23002I_078M,B23002I_079E,B23002I_079M,NAME,B23002I_001MA,B23002I_001EA,B23002I_002MA,B23002I_002EA,B23002I_003MA,B23002I_003EA,B23002I_004EA,B23002I_004MA,B23002I_005EA,B23002I_005MA,B23002I_006MA,B23002I_006EA,B23002I_007MA,B23002I_007EA,B23002I_008MA,B23002I_008EA,B23002I_009EA,B23002I_009MA,B23002I_010EA,B23002I_010MA,B23002I_011EA,B23002I_011MA,B23002I_012MA,B23002I_012EA,B23002I_013MA,B23002I_013EA,B23002I_014MA,B23002I_014EA,B23002I_015EA,B23002I_015MA,B23002I_016EA,B23002I_016MA,B23002I_017MA,B23002I_017EA,B23002I_018MA,B23002I_018EA,B23002I_019MA,B23002I_019EA,B23002I_020EA,B23002I_020MA,B23002I_021EA,B23002I_021MA,B23002I_022EA,B23002I_022MA,B23002I_023MA,B23002I_023EA,B23002I_024MA,B23002I_024EA,B23002I_025MA,B23002I_025EA,B23002I_026EA,B23002I_026MA,B23002I_027EA,B23002I_027MA,B23002I_028MA,B23002I_028EA,B23002I_029MA,B23002I_029EA,B23002I_030MA,B23002I_030EA,B23002I_031EA,B23002I_031MA,B23002I_032EA,B23002I_032MA,B23002I_033EA,B23002I_033MA,B23002I_034MA,B23002I_034EA,B23002I_035MA,B23002I_035EA,B23002I_036EA,B23002I_036MA,B23002I_037EA,B23002I_037MA,B23002I_038EA,B23002I_038MA,B23002I_039MA,B23002I_039EA,B23002I_040MA,B23002I_040EA,B23002I_041EA,B23002I_041MA,B23002I_042EA,B23002I_042MA,B23002I_043EA,B23002I_043MA,B23002I_044EA,B23002I_044MA,B23002I_045MA,B23002I_045EA,B23002I_046EA,B23002I_046MA,B23002I_047EA,B23002I_047MA,B23002I_048EA,B23002I_048MA,B23002I_049EA,B23002I_049MA,B23002I_050MA,B23002I_050EA,B23002I_051EA,B23002I_051MA,B23002I_052EA,B23002I_052MA,B23002I_053EA,B23002I_053MA,B23002I_054EA,B23002I_054MA,B23002I_055EA,B23002I_055MA,B23002I_056EA,B23002I_056MA,B23002I_057EA,B23002I_057MA,B23002I_058EA,B23002I_058MA,B23002I_059EA,B23002I_059MA,B23002I_060EA,B23002I_060MA,B23002I_061MA,B23002I_061EA,B23002I_062EA,B23002I_062MA,B23002I_063EA,B23002I_063MA,B23002I_064EA,B23002I_064MA,B23002I_065EA,B23002I_065MA,B23002I_066EA,B23002I_066MA,B23002I_067EA,B23002I_067MA,B23002I_068EA,B23002I_068MA,B23002I_069EA,B23002I_069MA,B23002I_070EA,B23002I_070MA,B23002I_071MA,B23002I_071EA,B23002I_072MA,B23002I_072EA,B23002I_073EA,B23002I_073MA,B23002I_074EA,B23002I_074MA,B23002I_075EA,B23002I_075MA,B23002I_076EA,B23002I_076MA,B23002I_077EA,B23002I_077MA,B23002I_078MA,B23002I_078EA,B23002I_079MA,B23002I_079EA,state
0400000US45,95685,1586,55051,1587,4215,967,2986,898,17,31,2969,896,2631,830,338,191,1229,521,9889,1229,9315,1199,159,160,9156,1184,8840,1209,316,279,574,337,37189,1412,34444,1488,412,424,34032,1534,32098,1635,1934,934,2745,808,2443,691,2027,659,0,286,2027,659,1961,659,66,104,416,259,412,280,92,111,92,111,0,286,320,251,903,401,202,217,202,217,0,286,701,373,40634,1737,4214,997,2006,869,0,286,2006,869,1117,530,889,564,2208,643,5346,1030,3669,922,64,115,3605,921,3241,927,364,249,1677,626,26680,1402,16892,1716,21,41,16871,1713,14981,1571,1890,658,9788,1225,2230,598,1220,489,0,286,1220,489,1088,470,132,164,1010,451,654,332,108,136,108,136,0,286,546,309,1510,497,0,286,0,286,0,286,1510,497,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,120234,2185,69656,2345,6432,983,4517,991,0,282,4517,991,4277,1006,240,204,1915,594,11522,1788,10695,1594,287,333,10408,1582,10151,1570,257,251,827,638,47190,2081,43082,2521,494,273,42588,2525,40771,2526,1817,909,4108,1464,2900,705,2050,629,0,282,2050,629,1915,688,135,210,850,464,917,580,304,255,304,255,0,282,613,476,695,351,189,190,189,190,0,282,506,270,50578,2267,3466,990,1651,535,0,282,1651,535,856,384,795,402,1815,793,7220,1096,4215,980,0,282,4215,980,3016,764,1199,676,3005,736,33208,1988,20411,2346,0,282,20411,2346,18969,2147,1442,623,12797,2036,4225,820,2298,604,0,282,2298,604,2228,595,70,96,1927,705,1485,764,0,282,0,282,0,282,1485,764,974,587,115,188,115,188,0,282,859,553,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5387186,5483,2727543,4729,264900,5525,120999,5574,339,236,120660,5605,89290,4912,31370,3456,143901,5877,357168,3848,307333,5412,1979,686,305354,5400,272116,6178,33238,3424,49835,4039,1707160,3592,1529344,8537,7070,1291,1522274,8186,1444923,9344,77351,5187,177816,7987,215423,2073,144739,4150,103,128,144636,4168,135580,4503,9056,1578,70684,3628,63927,2982,21891,2097,20474,2026,1417,560,42036,2887,118965,3308,15595,1915,14620,1807,975,541,103370,3368,2659643,3723,245272,4229,91133,4662,37,62,91096,4673,63714,4024,27382,3582,154139,4899,324030,3415,197835,6503,448,312,197387,6483,163916,6702,33471,3098,126195,5969,1608945,3296,1031079,11483,1987,1142,1029092,11798,928535,12601,100557,6050,577866,11097,236179,1570,103467,3929,0,288,103467,3929,97720,3779,5747,1079,132712,3861,76365,3850,14966,2048,14354,1959,612,404,61399,3743,168852,3694,9321,1541,8827,1490,494,333,159531,3824,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,173501,948,92628,789,8971,994,5820,958,0,258,5820,958,4496,772,1324,614,3151,940,12508,907,11233,1025,0,258,11233,1025,10425,969,808,425,1275,701,62618,626,56429,1235,0,258,56429,1235,54104,1410,2325,926,6189,1129,5240,509,3874,658,0,258,3874,658,3451,682,423,323,1366,462,1809,409,523,401,316,303,207,221,1286,472,1482,544,218,149,218,149,0,258,1264,505,80873,925,8244,1028,4411,757,0,258,4411,757,3657,732,754,485,3833,872,10768,718,7819,831,0,258,7819,831,7064,903,755,522,2949,714,52016,899,36226,2015,0,258,36226,2015,32611,1955,3615,1265,15790,1956,5612,576,2971,652,0,258,2971,652,2691,609,280,248,2641,610,1308,430,81,131,81,131,0,258,1227,421,2925,639,291,248,291,248,0,258,2634,639,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,310910,3083,167316,2440,13397,1891,8374,1518,0,284,8374,1518,6938,1334,1436,646,5023,1338,23896,1817,21610,1916,851,412,20759,1854,19797,1817,962,579,2286,1317,115321,2506,108206,2786,3266,1083,104940,2960,101403,2902,3537,1177,7115,1363,9617,1004,7235,1097,0,284,7235,1097,7082,1121,153,194,2382,935,2363,767,1248,532,1132,487,116,179,1115,593,2722,737,1032,486,800,435,232,225,1690,566,143594,2584,11035,1708,4484,1109,55,98,4429,1098,3746,1052,683,352,6551,1343,17131,1472,10377,1407,259,218,10118,1441,8415,1292,1703,756,6754,1326,95669,1825,70488,2898,361,252,70127,2938,65728,3033,4399,1151,25181,2393,11389,1198,6528,1125,0,284,6528,1125,6379,1124,149,193,4861,1055,2841,919,865,464,865,464,0,284,1976,849,5529,1010,248,241,171,212,77,130,5281,981,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,356018,1444,188716,1604,18237,1429,8750,1264,117,141,8633,1273,6654,1049,1979,718,9487,1295,29482,1583,26989,1869,428,316,26561,1888,24200,1920,2361,824,2493,836,124000,1803,113209,2519,1544,704,111665,2443,104530,2862,7135,1509,10791,1860,9899,860,6535,899,0,268,6535,899,6181,944,354,263,3364,963,2598,699,983,468,955,466,28,49,1615,575,4500,821,1111,507,1017,490,94,122,3389,817,167302,1776,16542,1493,6482,1194,0,268,6482,1194,5333,1134,1149,482,10060,1515,24454,1455,16721,1691,139,176,16582,1672,12447,1827,4135,1230,7733,1659,105975,1588,71957,2756,89,138,71868,2763,63274,2968,8594,1537,34018,2520,11604,1076,6267,1226,0,268,6267,1226,5768,1296,499,410,5337,960,3737,792,404,283,376,271,28,49,3333,880,4990,905,88,107,88,107,0,268,4902,906,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,163766,1521,89733,1503,9649,1190,5922,978,0,211,5922,978,4535,904,1387,408,3727,720,12394,1020,10261,1040,68,115,10193,1025,8558,1061,1635,592,2133,688,59807,1214,52939,1486,142,164,52797,1466,47236,2495,5561,2106,6868,1082,4360,599,2527,682,0,211,2527,682,2506,684,21,32,1833,567,1438,576,389,281,389,281,0,211,1049,520,2085,447,72,81,72,81,0,211,2013,458,74033,1225,7447,1085,3185,665,0,211,3185,665,2421,611,764,303,4262,956,10363,1104,6563,1262,0,211,6563,1262,5205,1223,1358,596,3800,951,47168,1452,31759,1988,54,89,31705,1992,28332,2091,3373,851,15409,1595,4571,643,2419,583,0,211,2419,583,2357,569,62,106,2152,554,1642,516,181,208,181,208,0,211,1461,487,2842,562,283,244,283,244,0,211,2559,549,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2910602,5400,1356693,3169,116461,2458,28753,1925,0,280,28753,1925,15156,1745,13597,1663,87708,2918,141516,1971,94406,3370,322,331,94084,3328,71733,3305,22351,1905,47110,3285,710067,2132,551077,5792,2524,876,548553,5826,483516,7159,65037,3472,158990,5570,184610,787,81417,3391,140,156,81277,3362,74183,3253,7094,1223,103193,3470,68997,2342,11487,1371,10573,1374,914,436,57510,2387,135042,2522,8546,1227,7991,1177,555,259,126496,2630,1553909,3395,114481,2428,23756,2064,0,280,23756,2064,10929,1514,12827,1782,90725,2673,146709,1938,74147,2875,0,280,74147,2875,53309,2667,20838,1975,72562,3273,802421,1970,470793,7676,435,350,470358,7657,405324,8040,65034,3381,331628,7464,221716,751,51464,3200,0,280,51464,3200,46294,3297,5170,1060,170252,3242,80477,2668,5419,977,5103,947,316,233,75058,2371,188105,2914,4711,929,4419,889,292,201,183394,2938,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
