GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001MA,S1001_C01_001EA,S1001_C01_002MA,S1001_C01_002EA,S1001_C01_003EA,S1001_C01_003MA,S1001_C01_004MA,S1001_C01_004EA,S1001_C01_005EA,S1001_C01_005MA,S1001_C01_006EA,S1001_C01_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011EA,S1001_C01_011MA,S1001_C01_012EA,S1001_C01_012MA,S1001_C01_013MA,S1001_C01_013EA,S1001_C01_014EA,S1001_C01_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016EA,S1001_C01_016MA,S1001_C01_017MA,S1001_C01_017EA,S1001_C01_018EA,S1001_C01_018MA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020MA,S1001_C01_020EA,S1001_C01_021EA,S1001_C01_021MA,S1001_C01_022EA,S1001_C01_022MA,S1001_C01_023MA,S1001_C01_023EA,S1001_C01_024MA,S1001_C01_024EA,S1001_C01_025MA,S1001_C01_025EA,S1001_C01_026EA,S1001_C01_026MA,S1001_C01_027EA,S1001_C01_027MA,S1001_C01_028EA,S1001_C01_028MA,S1001_C01_029EA,S1001_C01_029MA,S1001_C02_001MA,S1001_C02_001EA,S1001_C02_002MA,S1001_C02_002EA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004EA,S1001_C02_004MA,S1001_C02_005MA,S1001_C02_005EA,S1001_C02_006MA,S1001_C02_006EA,S1001_C02_007MA,S1001_C02_007EA,S1001_C02_008EA,S1001_C02_008MA,S1001_C02_009EA,S1001_C02_009MA,S1001_C02_010MA,S1001_C02_010EA,S1001_C02_011EA,S1001_C02_011MA,S1001_C02_012MA,S1001_C02_012EA,S1001_C02_013EA,S1001_C02_013MA,S1001_C02_014EA,S1001_C02_014MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C02_016MA,S1001_C02_016EA,S1001_C02_017MA,S1001_C02_017EA,S1001_C02_018MA,S1001_C02_018EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C02_020EA,S1001_C02_020MA,S1001_C02_021EA,S1001_C02_021MA,S1001_C02_022MA,S1001_C02_022EA,S1001_C02_023EA,S1001_C02_023MA,S1001_C02_024MA,S1001_C02_024EA,S1001_C02_025EA,S1001_C02_025MA,S1001_C02_026EA,S1001_C02_026MA,S1001_C02_027MA,S1001_C02_027EA,S1001_C02_028EA,S1001_C02_028MA,S1001_C02_029EA,S1001_C02_029MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C03_002EA,S1001_C03_002MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C03_004MA,S1001_C03_004EA,S1001_C03_005MA,S1001_C03_005EA,S1001_C03_006EA,S1001_C03_006MA,S1001_C03_007EA,S1001_C03_007MA,S1001_C03_008MA,S1001_C03_008EA,S1001_C03_009EA,S1001_C03_009MA,S1001_C03_010EA,S1001_C03_010MA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012MA,S1001_C03_012EA,S1001_C03_013EA,S1001_C03_013MA,S1001_C03_014EA,S1001_C03_014MA,S1001_C03_015MA,S1001_C03_015EA,S1001_C03_016MA,S1001_C03_016EA,S1001_C03_017EA,S1001_C03_017MA,S1001_C03_018MA,S1001_C03_018EA,S1001_C03_019MA,S1001_C03_019EA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021MA,S1001_C03_021EA,S1001_C03_022MA,S1001_C03_022EA,S1001_C03_023MA,S1001_C03_023EA,S1001_C03_024EA,S1001_C03_024MA,S1001_C03_025EA,S1001_C03_025MA,S1001_C03_026MA,S1001_C03_026EA,S1001_C03_027MA,S1001_C03_027EA,S1001_C03_028MA,S1001_C03_028EA,S1001_C03_029EA,S1001_C03_029MA,state
0400000US36,301606,11050,50.0,1.5,28.2,1.2,21.8,1.2,93.8,0.8,43.2,1.8,31.1,2.0,0.7,0.3,6.0,0.9,0.1,0.1,12.8,1.5,6.2,0.8,29.7,1.8,30.9,1.5,95.3,0.7,4.7,0.7,301606,11050,4.7,0.6,59402,2190,301606,11050,48.2,1.6,21.8,1.5,78.2,1.5,301606,11050,54.2,1.7,45.8,1.7,50.0,1.7,47.7,1.8,2.3,0.5,130611,6951,48.4,2.4,28.3,1.8,23.4,1.9,92.6,1.3,39.2,3.1,35.6,3.2,0.8,0.4,5.0,1.3,0.0,0.1,12.0,2.1,7.4,1.3,30.2,2.7,26.7,2.4,95.5,1.0,4.5,1.0,130611,6951,6.3,0.9,47390,2547,130611,6951,56.0,2.7,28.7,2.7,71.3,2.7,130611,6951,45.8,3.0,54.2,3.0,42.9,2.9,54.2,3.0,2.9,0.7,36441,3604,23.1,3.9,35.4,4.0,41.5,4.3,94.2,2.1,43.0,5.0,37.0,5.0,1.5,1.2,4.0,2.3,0.0,0.4,8.7,3.3,5.8,2.1,22.0,4.7,32.6,4.6,94.8,2.2,5.2,2.2,36441,3604,10.1,2.1,27165,4590,36441,3604,55.6,4.9,44.3,5.5,55.7,5.5,36441,3604,42.0,5.2,58.0,5.2,40.0,4.8,56.1,5.0,3.9,1.5,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,171058,10097,45.6,1.7,31.3,1.5,23.1,1.5,92.4,1.4,49.9,2.2,38.2,2.4,2.2,0.6,0.5,0.3,0.0,0.1,1.6,0.6,7.6,1.4,7.9,1.5,45.1,2.2,99.6,0.2,0.4,0.2,171058,10097,6.3,1.1,41226,2549,171058,10097,55.8,2.6,29.7,2.5,70.3,2.5,171058,10097,68.2,2.4,31.8,2.4,70.4,2.6,6.8,1.3,22.8,2.1,108342,7362,44.3,2.4,32.0,2.1,23.6,2.0,91.7,2.0,50.5,3.2,37.3,3.2,2.1,0.7,0.4,0.3,0.0,0.1,1.4,0.5,8.3,2.0,8.8,2.1,44.5,3.0,99.5,0.3,0.5,0.3,108342,7362,7.5,1.5,36605,2343,108342,7362,58.5,3.0,34.2,3.5,65.8,3.5,108342,7362,65.1,3.3,34.9,3.3,68.0,3.3,7.3,1.6,24.7,3.0,40423,4220,22.0,3.7,40.5,4.3,37.5,3.9,95.3,1.9,50.0,5.9,41.8,6.0,2.1,1.1,0.0,0.4,0.0,0.4,1.4,0.9,4.7,1.9,5.1,2.3,46.2,5.8,99.8,0.2,0.2,0.2,40423,4220,12.4,3.0,29722,3611,40423,4220,46.3,5.4,34.2,6.1,65.8,6.1,40423,4220,67.0,6.0,33.0,6.0,69.4,5.2,8.1,2.4,22.5,4.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,184087,9651,45.1,1.9,29.9,1.6,25.1,1.6,92.6,1.1,72.1,2.0,19.0,1.8,0.1,0.1,0.2,0.2,0.0,0.1,1.1,0.5,7.4,1.1,5.7,0.9,68.6,2.1,99.8,0.1,0.2,0.1,184087,9651,7.6,1.2,50135,2116,184087,9651,55.7,2.0,24.4,2.0,75.6,2.0,184087,9651,70.4,2.2,29.6,2.2,86.2,1.6,9.6,1.3,4.2,1.1,109617,7253,42.3,2.8,31.0,2.3,26.7,2.2,90.8,1.6,68.2,2.9,21.3,2.5,0.2,0.2,0.2,0.1,0.0,0.1,0.9,0.5,9.2,1.6,5.5,1.2,64.8,2.9,99.9,0.1,0.1,0.1,109617,7253,9.0,1.7,44819,3930,109617,7253,57.3,2.9,27.5,2.8,72.5,2.8,109617,7253,67.5,3.1,32.5,3.1,83.8,2.4,11.2,1.9,5.0,1.6,44832,4377,24.2,3.0,36.5,3.2,39.4,3.3,92.1,2.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,7.9,2.4,5.5,1.7,63.6,4.6,99.9,0.1,0.1,0.1,44832,4377,13.3,2.8,34854,3208,44832,4377,47.4,4.4,33.3,4.4,66.7,4.4,44832,4377,66.9,4.3,33.1,4.3,81.1,3.4,14.0,3.2,4.8,1.9,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,71954,4258,42.5,2.6,31.6,2.3,25.9,2.0,83.6,2.1,55.9,3.4,10.8,2.2,13.7,2.1,0.5,0.3,0.4,0.4,2.4,0.9,16.4,2.1,11.5,1.8,49.7,3.5,99.6,0.3,0.4,0.3,71954,4258,7.6,1.5,45722,2378,71954,4258,49.8,3.6,25.7,2.9,74.3,2.9,71954,4258,72.3,3.0,27.7,3.0,82.6,2.4,5.4,1.4,12.1,2.1,45022,3086,38.1,3.5,33.2,3.0,28.6,2.6,82.9,2.7,54.3,3.9,11.3,3.0,14.6,2.6,0.6,0.5,0.4,0.6,1.8,0.8,17.1,2.7,9.6,1.9,49.2,3.9,99.8,0.3,0.2,0.3,45022,3086,8.6,1.8,42256,2720,45022,3086,50.9,4.0,30.4,3.9,69.6,3.9,45022,3086,73.5,3.4,26.5,3.4,82.8,2.6,5.8,1.9,11.4,2.0,21049,2197,28.1,4.5,36.0,4.5,35.9,4.7,83.7,3.8,57.1,5.2,10.4,3.6,14.3,3.7,0.2,0.3,0.6,1.1,1.1,0.8,16.3,3.8,6.7,2.5,54.8,5.2,99.7,0.5,0.3,0.5,21049,2197,10.7,2.9,34112,3100,21049,2197,40.4,6.3,33.6,5.9,66.4,5.9,21049,2197,68.4,6.0,31.6,6.0,82.8,4.1,8.1,3.3,9.1,2.7,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,197683,8598,49.2,1.8,28.4,1.4,22.5,1.3,92.3,1.2,59.2,2.3,26.6,2.2,0.3,0.3,1.3,0.4,0.0,0.1,5.0,1.2,7.7,1.2,13.2,1.5,53.7,2.1,98.3,0.7,1.7,0.7,197683,8598,5.7,0.8,55076,2223,197683,8598,52.5,2.0,21.5,2.0,78.5,2.0,197683,8598,70.6,1.7,29.4,1.7,88.7,1.6,7.8,1.3,3.5,0.7,98982,6301,47.3,2.5,28.0,2.0,24.8,1.7,91.3,1.9,51.8,2.9,32.5,3.1,0.5,0.5,0.9,0.5,0.0,0.1,5.5,1.7,8.7,1.9,13.6,2.1,46.9,2.8,98.5,0.8,1.5,0.8,98982,6301,7.1,1.4,50648,2223,98982,6301,56.4,3.1,25.2,2.9,74.8,2.9,98982,6301,66.8,3.0,33.2,3.0,88.0,2.3,8.6,2.0,3.4,0.9,31941,3161,23.6,4.3,36.3,4.3,40.1,3.8,92.2,2.7,53.3,4.6,33.2,4.8,0.2,0.3,1.2,1.1,0.0,0.4,4.3,2.2,7.8,2.7,8.6,2.5,50.3,4.5,98.4,1.2,1.6,1.2,31941,3161,11.4,2.7,38174,5259,31941,3161,48.6,5.1,32.4,4.6,67.6,4.6,31941,3161,63.5,4.7,36.5,4.7,85.1,3.3,10.7,2.8,4.1,1.7,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,113655,6844,42.5,2.6,31.9,2.1,25.6,2.4,94.0,1.6,44.4,2.9,47.0,3.1,0.5,0.4,0.9,0.5,0.0,0.1,1.2,0.7,6.0,1.6,6.2,1.6,41.1,2.7,99.4,0.6,0.6,0.6,113655,6844,6.1,1.2,41849,2950,113655,6844,50.6,3.0,26.7,2.5,73.3,2.5,113655,6844,75.2,2.5,24.8,2.5,65.8,2.9,5.8,1.6,28.4,2.6,65866,5261,39.9,3.6,32.5,2.9,27.6,3.5,95.1,1.7,45.7,4.3,47.8,4.6,0.2,0.2,1.0,0.7,0.0,0.2,0.4,0.4,4.9,1.7,5.7,2.1,42.1,4.1,99.5,0.7,0.5,0.7,65866,5261,7.2,1.9,42662,4319,65866,5261,51.0,4.3,28.1,3.4,71.9,3.4,65866,5261,75.9,3.7,24.1,3.7,65.3,4.1,6.5,2.4,28.2,4.2,25780,3223,22.8,4.7,38.8,5.5,38.4,5.4,94.8,3.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,5.2,3.2,6.4,3.6,45.1,6.8,99.0,1.7,1.0,1.7,25780,3223,9.7,3.0,36675,8180,25780,3223,34.9,6.3,30.5,6.9,69.5,6.9,25780,3223,80.1,4.8,19.9,4.8,66.1,7.0,5.1,3.3,28.8,7.2,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,135659,7794,42.8,2.5,30.2,1.8,26.9,2.4,93.4,1.3,66.2,2.6,25.3,2.6,0.1,0.2,0.4,0.3,0.0,0.1,1.3,0.7,6.6,1.3,3.8,1.0,64.1,2.6,99.6,0.3,0.4,0.3,135659,7794,5.4,1.1,46921,1951,135659,7794,58.6,3.0,23.7,2.5,76.3,2.5,135659,7794,73.7,2.8,26.3,2.8,78.0,2.4,9.0,2.1,13.1,1.8,83263,5659,38.7,2.9,32.2,2.5,29.1,2.8,92.1,2.0,66.2,3.8,23.6,3.5,0.0,0.1,0.3,0.2,0.0,0.2,2.0,1.1,7.9,2.0,4.2,1.5,64.2,3.7,99.8,0.3,0.2,0.3,83263,5659,6.6,1.5,42802,3285,83263,5659,61.9,3.4,25.5,3.2,74.5,3.2,83263,5659,70.7,3.7,29.3,3.7,76.7,2.9,8.5,2.0,14.8,2.7,32657,3222,20.0,3.4,33.5,4.5,46.4,4.8,92.7,2.8,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,7.3,2.8,3.7,2.1,65.5,5.0,100.0,0.5,0.0,0.5,32657,3222,11.0,2.6,35357,3271,32657,3222,49.0,5.2,30.8,5.4,69.2,5.4,32657,3222,73.1,5.4,26.9,5.4,74.0,4.4,9.5,3.2,16.6,4.0,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
