GEO_ID,B23002B_001E,B23002B_001M,B23002B_002E,B23002B_002M,B23002B_003E,B23002B_003M,B23002B_004E,B23002B_004M,B23002B_005E,B23002B_005M,B23002B_006E,B23002B_006M,B23002B_007E,B23002B_007M,B23002B_008E,B23002B_008M,B23002B_009E,B23002B_009M,B23002B_010E,B23002B_010M,B23002B_011E,B23002B_011M,B23002B_012E,B23002B_012M,B23002B_013E,B23002B_013M,B23002B_014E,B23002B_014M,B23002B_015E,B23002B_015M,B23002B_016E,B23002B_016M,B23002B_017E,B23002B_017M,B23002B_018E,B23002B_018M,B23002B_019E,B23002B_019M,B23002B_020E,B23002B_020M,B23002B_021E,B23002B_021M,B23002B_022E,B23002B_022M,B23002B_023E,B23002B_023M,B23002B_024E,B23002B_024M,B23002B_025E,B23002B_025M,B23002B_026E,B23002B_026M,B23002B_027E,B23002B_027M,B23002B_028E,B23002B_028M,B23002B_029E,B23002B_029M,B23002B_030E,B23002B_030M,B23002B_031E,B23002B_031M,B23002B_032E,B23002B_032M,B23002B_033E,B23002B_033M,B23002B_034E,B23002B_034M,B23002B_035E,B23002B_035M,B23002B_036E,B23002B_036M,B23002B_037E,B23002B_037M,B23002B_038E,B23002B_038M,B23002B_039E,B23002B_039M,B23002B_040E,B23002B_040M,B23002B_041E,B23002B_041M,B23002B_042E,B23002B_042M,B23002B_043E,B23002B_043M,B23002B_044E,B23002B_044M,B23002B_045E,B23002B_045M,B23002B_046E,B23002B_046M,B23002B_047E,B23002B_047M,B23002B_048E,B23002B_048M,B23002B_049E,B23002B_049M,B23002B_050E,B23002B_050M,B23002B_051E,B23002B_051M,B23002B_052E,B23002B_052M,B23002B_053E,B23002B_053M,B23002B_054E,B23002B_054M,B23002B_055E,B23002B_055M,B23002B_056E,B23002B_056M,B23002B_057E,B23002B_057M,B23002B_058E,B23002B_058M,B23002B_059E,B23002B_059M,B23002B_060E,B23002B_060M,B23002B_061E,B23002B_061M,B23002B_062E,B23002B_062M,B23002B_063E,B23002B_063M,B23002B_064E,B23002B_064M,B23002B_065E,B23002B_065M,B23002B_066E,B23002B_066M,B23002B_067E,B23002B_067M,B23002B_068E,B23002B_068M,B23002B_069E,B23002B_069M,B23002B_070E,B23002B_070M,B23002B_071E,B23002B_071M,B23002B_072E,B23002B_072M,B23002B_073E,B23002B_073M,B23002B_074E,B23002B_074M,B23002B_075E,B23002B_075M,B23002B_076E,B23002B_076M,B23002B_077E,B23002B_077M,B23002B_078E,B23002B_078M,B23002B_079E,B23002B_079M,NAME,B23002B_001EA,B23002B_001MA,B23002B_002MA,B23002B_002EA,B23002B_003EA,B23002B_003MA,B23002B_004MA,B23002B_004EA,B23002B_005EA,B23002B_005MA,B23002B_006MA,B23002B_006EA,B23002B_007MA,B23002B_007EA,B23002B_008EA,B23002B_008MA,B23002B_009EA,B23002B_009MA,B23002B_010EA,B23002B_010MA,B23002B_011EA,B23002B_011MA,B23002B_012EA,B23002B_012MA,B23002B_013MA,B23002B_013EA,B23002B_014MA,B23002B_014EA,B23002B_015EA,B23002B_015MA,B23002B_016MA,B23002B_016EA,B23002B_017MA,B23002B_017EA,B23002B_018EA,B23002B_018MA,B23002B_019MA,B23002B_019EA,B23002B_020EA,B23002B_020MA,B23002B_021EA,B23002B_021MA,B23002B_022EA,B23002B_022MA,B23002B_023MA,B23002B_023EA,B23002B_024MA,B23002B_024EA,B23002B_025MA,B23002B_025EA,B23002B_026EA,B23002B_026MA,B23002B_027EA,B23002B_027MA,B23002B_028MA,B23002B_028EA,B23002B_029EA,B23002B_029MA,B23002B_030MA,B23002B_030EA,B23002B_031EA,B23002B_031MA,B23002B_032EA,B23002B_032MA,B23002B_033MA,B23002B_033EA,B23002B_034EA,B23002B_034MA,B23002B_035MA,B23002B_035EA,B23002B_036MA,B23002B_036EA,B23002B_037EA,B23002B_037MA,B23002B_038EA,B23002B_038MA,B23002B_039MA,B23002B_039EA,B23002B_040MA,B23002B_040EA,B23002B_041EA,B23002B_041MA,B23002B_042EA,B23002B_042MA,B23002B_043EA,B23002B_043MA,B23002B_044MA,B23002B_044EA,B23002B_045EA,B23002B_045MA,B23002B_046MA,B23002B_046EA,B23002B_047MA,B23002B_047EA,B23002B_048EA,B23002B_048MA,B23002B_049MA,B23002B_049EA,B23002B_050EA,B23002B_050MA,B23002B_051MA,B23002B_051EA,B23002B_052EA,B23002B_052MA,B23002B_053MA,B23002B_053EA,B23002B_054EA,B23002B_054MA,B23002B_055EA,B23002B_055MA,B23002B_056MA,B23002B_056EA,B23002B_057MA,B23002B_057EA,B23002B_058EA,B23002B_058MA,B23002B_059MA,B23002B_059EA,B23002B_060MA,B23002B_060EA,B23002B_061EA,B23002B_061MA,B23002B_062MA,B23002B_062EA,B23002B_063MA,B23002B_063EA,B23002B_064EA,B23002B_064MA,B23002B_065EA,B23002B_065MA,B23002B_066EA,B23002B_066MA,B23002B_067EA,B23002B_067MA,B23002B_068MA,B23002B_068EA,B23002B_069EA,B23002B_069MA,B23002B_070EA,B23002B_070MA,B23002B_071EA,B23002B_071MA,B23002B_072MA,B23002B_072EA,B23002B_073MA,B23002B_073EA,B23002B_074EA,B23002B_074MA,B23002B_075MA,B23002B_075EA,B23002B_076EA,B23002B_076MA,B23002B_077EA,B23002B_077MA,B23002B_078MA,B23002B_078EA,B23002B_079EA,B23002B_079MA,state
0400000US45,988380,4292,451121,3078,45879,3232,15694,2026,714,310,14980,2067,7358,1615,7622,1487,30185,2868,52421,3054,36092,3070,1303,395,34789,3026,23000,2909,11789,2062,16329,2309,238166,2654,173332,4698,1981,926,171351,4462,137388,4370,33963,2716,64834,4353,65803,1220,34239,2174,112,127,34127,2172,28682,2036,5445,1336,31564,2118,18622,1518,3617,922,3227,885,390,333,15005,1594,30230,1785,4434,1025,3529,899,905,472,25796,1859,537259,3075,43852,3203,14271,2073,626,289,13645,2077,8422,1588,5223,1571,29581,3179,54846,2434,37927,2791,1122,538,36805,2850,24748,2595,12057,1895,16919,2586,281272,1925,223371,3803,498,333,222873,3779,190798,4327,32075,3423,57901,3501,81223,786,44365,2297,0,296,44365,2297,39865,2558,4500,942,36858,2331,26050,1987,6041,1096,5512,1034,529,306,20009,1820,50016,1927,3027,705,2921,703,106,122,46989,1953,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,801039,5815,366852,3635,41477,2690,12834,1862,0,287,12834,1862,7256,1711,5578,1250,28643,2280,43658,2163,30190,2353,0,287,30190,2353,19998,2307,10192,1732,13468,1822,200811,2277,151328,3695,671,388,150657,3649,123583,4376,27074,2678,49483,3693,48937,1369,27131,1891,0,287,27131,1891,24462,1798,2669,840,21806,1707,12736,1347,3195,799,2891,788,304,237,9541,1345,19233,1361,3077,744,2750,675,327,297,16156,1405,434187,3971,40459,2330,12665,2037,0,287,12665,2037,8485,1841,4180,937,27794,2463,44966,1645,32282,1885,418,364,31864,1858,22828,1827,9036,1445,12684,1791,235660,2191,187827,4180,301,243,187526,4228,161851,4820,25675,2894,47833,4102,58387,1337,32559,1884,0,287,32559,1884,29225,1995,3334,884,25828,1964,17074,1511,3839,979,3671,967,168,186,13235,1412,37641,1604,2836,797,2504,752,332,225,34805,1580,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2227995,9504,1055071,6515,109078,4187,30824,2868,501,295,30323,2897,15417,2355,14906,1762,78254,4194,115978,4045,76743,4934,3619,1122,73124,4574,52585,4042,20539,2861,39235,4091,613312,4454,458802,6916,8348,1613,450454,7247,387042,8035,63412,4510,154510,5877,129326,2176,73261,3308,111,182,73150,3287,65707,3461,7443,1221,56065,2531,34262,2052,9010,1132,8420,1112,590,313,25252,2038,53115,1986,7552,1341,6980,1226,572,349,45563,2187,1172924,7012,96161,4134,31050,2863,199,173,30851,2856,20475,2491,10376,1681,65111,3884,118555,3732,86966,4066,1169,626,85797,4080,69084,4201,16713,2308,31589,3487,671786,4778,547065,6863,3117,950,543948,6728,487713,7269,56235,3587,124721,6181,152427,2232,89841,3504,0,294,89841,3504,84546,3473,5295,1102,62586,3600,44992,2406,9754,1295,8717,1172,1037,477,35238,2269,89003,2551,6187,1146,5463,1154,724,414,82816,2726,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1222120,6765,573673,4691,52743,2551,18470,2249,830,626,17640,2271,10803,1873,6837,1419,34273,2499,63882,2098,46343,3075,4275,1904,42068,3271,30709,3293,11359,2001,17539,2436,321998,3784,251203,4946,10691,1801,240512,5138,210294,4837,30218,3455,70795,4833,76804,1824,44552,2303,64,112,44488,2311,40494,2302,3994,1056,32252,2158,21605,1884,6724,1259,6255,1230,469,314,14881,1678,36641,1800,4437,900,3888,810,549,371,32204,1679,648447,4490,56310,4056,21089,2726,62,98,21027,2732,13086,1933,7941,1537,35221,3544,59434,2814,43475,2950,1847,1098,41628,3118,33010,3024,8618,1916,15959,2477,352953,3529,293487,5196,3381,1047,290106,5325,266202,5545,23904,2885,59466,4536,91080,1889,54224,2607,0,287,54224,2607,51256,2717,2968,740,36856,2583,28414,1977,7289,1122,6890,1071,399,331,21125,1664,60256,2581,5432,1318,5266,1304,166,194,54824,2227,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,179580,3919,98883,2703,7974,1365,2420,948,436,452,1984,895,1012,585,972,622,5554,1217,12660,2349,9786,2381,2947,2536,6839,1294,3401,1150,3438,1051,2874,680,59846,2487,49263,2578,2214,802,47049,2728,39920,2706,7129,1378,10583,1885,11407,529,6581,922,0,277,6581,922,6129,963,452,357,4826,942,3067,611,1056,452,1003,439,53,90,2011,684,3929,558,504,326,504,326,0,277,3425,650,80697,2582,6062,922,2749,756,13,24,2736,759,1406,567,1330,533,3313,851,9498,1261,7409,1434,455,313,6954,1429,5352,1282,1602,842,2089,747,46054,1578,35297,2084,1261,645,34036,2006,28242,2538,5794,1703,10757,1816,11412,1065,5727,1086,0,277,5727,1086,5519,1047,208,200,5685,1105,2353,601,258,209,226,208,32,56,2095,616,5318,618,255,206,209,193,46,95,5063,605,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,47053,2819,26310,1876,2153,792,260,237,0,269,260,237,174,204,86,139,1893,761,3321,870,1386,700,0,269,1386,700,718,441,668,462,1935,663,14641,1229,9431,1288,0,269,9431,1288,8301,1255,1130,692,5210,934,3901,682,1636,568,0,269,1636,568,1578,545,58,116,2265,684,468,255,52,78,52,78,0,269,416,237,1826,513,106,152,106,152,0,269,1720,488,20743,1907,1969,992,490,478,0,269,490,478,490,478,0,269,1479,777,1375,635,969,509,0,269,969,509,650,444,319,305,406,336,10278,1362,6816,1143,0,269,6816,1143,6138,1214,678,522,3462,861,3268,716,1527,567,0,269,1527,567,1388,550,139,166,1741,622,688,326,26,46,26,46,0,269,662,320,3165,598,53,74,53,74,0,269,3112,597,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,247548,2894,118810,2280,14437,1689,4294,770,0,218,4294,770,2378,692,1916,649,10143,1695,14353,1082,7914,1043,237,341,7677,985,4846,1074,2831,855,6439,1201,68563,2108,46334,2434,40,72,46294,2426,34656,2496,11638,1687,22229,2212,12943,589,6918,842,0,218,6918,842,5890,758,1028,481,6025,965,3094,703,877,496,800,488,77,127,2217,626,5420,824,856,417,805,430,51,87,4564,787,128738,1852,14112,1100,4788,912,0,218,4788,912,3501,847,1287,528,9324,1061,14541,1221,11574,1224,0,218,11574,1224,8347,1322,3227,883,2967,958,72730,1221,57771,2094,0,218,57771,2094,47434,2463,10337,1859,14959,1830,15140,575,8300,1035,0,218,8300,1035,6988,919,1312,710,6840,961,3447,647,968,426,871,411,97,117,2479,629,8768,767,944,428,944,428,0,218,7824,872,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,229343,9416,114123,5266,8838,1575,1887,542,0,285,1887,542,701,363,1186,467,6951,1462,10112,1466,6490,1197,0,285,6490,1197,3845,860,2645,783,3622,813,60734,3694,49242,3187,29,55,49213,3187,40568,2864,8645,1265,11492,1649,16566,1904,8065,1290,0,285,8065,1290,6641,1158,1424,555,8501,1295,7107,1190,1939,530,1724,532,215,170,5168,1069,10766,1524,952,494,952,494,0,285,9814,1392,115220,5832,7512,1267,1140,548,0,285,1140,548,548,288,592,403,6372,1165,9759,1333,5169,1073,0,285,5169,1073,3069,891,2100,677,4590,901,57517,3586,40181,3197,25,44,40156,3197,31480,2553,8676,1527,17336,1933,18581,1792,5686,960,0,285,5686,960,5209,919,477,295,12895,1634,6701,1080,593,316,476,298,117,112,6108,984,15150,1620,739,420,703,416,36,62,14411,1642,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
