GEO_ID,S1001_C01_001E,S1001_C01_001M,S1001_C01_002E,S1001_C01_002M,S1001_C01_003E,S1001_C01_003M,S1001_C01_004E,S1001_C01_004M,S1001_C01_005E,S1001_C01_005M,S1001_C01_006E,S1001_C01_006M,S1001_C01_007E,S1001_C01_007M,S1001_C01_008E,S1001_C01_008M,S1001_C01_009E,S1001_C01_009M,S1001_C01_010E,S1001_C01_010M,S1001_C01_011E,S1001_C01_011M,S1001_C01_012E,S1001_C01_012M,S1001_C01_013E,S1001_C01_013M,S1001_C01_014E,S1001_C01_014M,S1001_C01_015E,S1001_C01_015M,S1001_C01_016E,S1001_C01_016M,S1001_C01_017E,S1001_C01_017M,S1001_C01_018E,S1001_C01_018M,S1001_C01_019E,S1001_C01_019M,S1001_C01_020E,S1001_C01_020M,S1001_C01_021E,S1001_C01_021M,S1001_C01_022E,S1001_C01_022M,S1001_C01_023E,S1001_C01_023M,S1001_C01_024E,S1001_C01_024M,S1001_C01_025E,S1001_C01_025M,S1001_C01_026E,S1001_C01_026M,S1001_C01_027E,S1001_C01_027M,S1001_C01_028E,S1001_C01_028M,S1001_C01_029E,S1001_C01_029M,S1001_C02_001E,S1001_C02_001M,S1001_C02_002E,S1001_C02_002M,S1001_C02_003E,S1001_C02_003M,S1001_C02_004E,S1001_C02_004M,S1001_C02_005E,S1001_C02_005M,S1001_C02_006E,S1001_C02_006M,S1001_C02_007E,S1001_C02_007M,S1001_C02_008E,S1001_C02_008M,S1001_C02_009E,S1001_C02_009M,S1001_C02_010E,S1001_C02_010M,S1001_C02_011E,S1001_C02_011M,S1001_C02_012E,S1001_C02_012M,S1001_C02_013E,S1001_C02_013M,S1001_C02_014E,S1001_C02_014M,S1001_C02_015E,S1001_C02_015M,S1001_C02_016E,S1001_C02_016M,S1001_C02_017E,S1001_C02_017M,S1001_C02_018E,S1001_C02_018M,S1001_C02_019E,S1001_C02_019M,S1001_C02_020E,S1001_C02_020M,S1001_C02_021E,S1001_C02_021M,S1001_C02_022E,S1001_C02_022M,S1001_C02_023E,S1001_C02_023M,S1001_C02_024E,S1001_C02_024M,S1001_C02_025E,S1001_C02_025M,S1001_C02_026E,S1001_C02_026M,S1001_C02_027E,S1001_C02_027M,S1001_C02_028E,S1001_C02_028M,S1001_C02_029E,S1001_C02_029M,S1001_C03_001E,S1001_C03_001M,S1001_C03_002E,S1001_C03_002M,S1001_C03_003E,S1001_C03_003M,S1001_C03_004E,S1001_C03_004M,S1001_C03_005E,S1001_C03_005M,S1001_C03_006E,S1001_C03_006M,S1001_C03_007E,S1001_C03_007M,S1001_C03_008E,S1001_C03_008M,S1001_C03_009E,S1001_C03_009M,S1001_C03_010E,S1001_C03_010M,S1001_C03_011E,S1001_C03_011M,S1001_C03_012E,S1001_C03_012M,S1001_C03_013E,S1001_C03_013M,S1001_C03_014E,S1001_C03_014M,S1001_C03_015E,S1001_C03_015M,S1001_C03_016E,S1001_C03_016M,S1001_C03_017E,S1001_C03_017M,S1001_C03_018E,S1001_C03_018M,S1001_C03_019E,S1001_C03_019M,S1001_C03_020E,S1001_C03_020M,S1001_C03_021E,S1001_C03_021M,S1001_C03_022E,S1001_C03_022M,S1001_C03_023E,S1001_C03_023M,S1001_C03_024E,S1001_C03_024M,S1001_C03_025E,S1001_C03_025M,S1001_C03_026E,S1001_C03_026M,S1001_C03_027E,S1001_C03_027M,S1001_C03_028E,S1001_C03_028M,S1001_C03_029E,S1001_C03_029M,NAME,S1001_C01_001EA,S1001_C01_001MA,S1001_C01_002EA,S1001_C01_002MA,S1001_C01_003MA,S1001_C01_003EA,S1001_C01_004EA,S1001_C01_004MA,S1001_C01_005MA,S1001_C01_005EA,S1001_C01_006EA,S1001_C01_006MA,S1001_C01_007EA,S1001_C01_007MA,S1001_C01_008EA,S1001_C01_008MA,S1001_C01_009MA,S1001_C01_009EA,S1001_C01_010EA,S1001_C01_010MA,S1001_C01_011MA,S1001_C01_011EA,S1001_C01_012EA,S1001_C01_012MA,S1001_C01_013EA,S1001_C01_013MA,S1001_C01_014EA,S1001_C01_014MA,S1001_C01_015EA,S1001_C01_015MA,S1001_C01_016MA,S1001_C01_016EA,S1001_C01_017EA,S1001_C01_017MA,S1001_C01_018MA,S1001_C01_018EA,S1001_C01_019EA,S1001_C01_019MA,S1001_C01_020MA,S1001_C01_020EA,S1001_C01_021EA,S1001_C01_021MA,S1001_C01_022MA,S1001_C01_022EA,S1001_C01_023EA,S1001_C01_023MA,S1001_C01_024EA,S1001_C01_024MA,S1001_C01_025EA,S1001_C01_025MA,S1001_C01_026MA,S1001_C01_026EA,S1001_C01_027MA,S1001_C01_027EA,S1001_C01_028EA,S1001_C01_028MA,S1001_C01_029EA,S1001_C01_029MA,S1001_C02_001EA,S1001_C02_001MA,S1001_C02_002MA,S1001_C02_002EA,S1001_C02_003MA,S1001_C02_003EA,S1001_C02_004MA,S1001_C02_004EA,S1001_C02_005EA,S1001_C02_005MA,S1001_C02_006EA,S1001_C02_006MA,S1001_C02_007MA,S1001_C02_007EA,S1001_C02_008MA,S1001_C02_008EA,S1001_C02_009MA,S1001_C02_009EA,S1001_C02_010EA,S1001_C02_010MA,S1001_C02_011EA,S1001_C02_011MA,S1001_C02_012MA,S1001_C02_012EA,S1001_C02_013MA,S1001_C02_013EA,S1001_C02_014EA,S1001_C02_014MA,S1001_C02_015MA,S1001_C02_015EA,S1001_C02_016EA,S1001_C02_016MA,S1001_C02_017EA,S1001_C02_017MA,S1001_C02_018MA,S1001_C02_018EA,S1001_C02_019EA,S1001_C02_019MA,S1001_C02_020MA,S1001_C02_020EA,S1001_C02_021EA,S1001_C02_021MA,S1001_C02_022EA,S1001_C02_022MA,S1001_C02_023MA,S1001_C02_023EA,S1001_C02_024MA,S1001_C02_024EA,S1001_C02_025EA,S1001_C02_025MA,S1001_C02_026MA,S1001_C02_026EA,S1001_C02_027EA,S1001_C02_027MA,S1001_C02_028EA,S1001_C02_028MA,S1001_C02_029EA,S1001_C02_029MA,S1001_C03_001EA,S1001_C03_001MA,S1001_C03_002EA,S1001_C03_002MA,S1001_C03_003EA,S1001_C03_003MA,S1001_C03_004EA,S1001_C03_004MA,S1001_C03_005EA,S1001_C03_005MA,S1001_C03_006MA,S1001_C03_006EA,S1001_C03_007EA,S1001_C03_007MA,S1001_C03_008MA,S1001_C03_008EA,S1001_C03_009EA,S1001_C03_009MA,S1001_C03_010EA,S1001_C03_010MA,S1001_C03_011EA,S1001_C03_011MA,S1001_C03_012EA,S1001_C03_012MA,S1001_C03_013MA,S1001_C03_013EA,S1001_C03_014EA,S1001_C03_014MA,S1001_C03_015EA,S1001_C03_015MA,S1001_C03_016EA,S1001_C03_016MA,S1001_C03_017MA,S1001_C03_017EA,S1001_C03_018MA,S1001_C03_018EA,S1001_C03_019MA,S1001_C03_019EA,S1001_C03_020EA,S1001_C03_020MA,S1001_C03_021EA,S1001_C03_021MA,S1001_C03_022EA,S1001_C03_022MA,S1001_C03_023MA,S1001_C03_023EA,S1001_C03_024MA,S1001_C03_024EA,S1001_C03_025EA,S1001_C03_025MA,S1001_C03_026EA,S1001_C03_026MA,S1001_C03_027EA,S1001_C03_027MA,S1001_C03_028MA,S1001_C03_028EA,S1001_C03_029MA,S1001_C03_029EA,state
0400000US36,321714,10276,49.1,1.5,29.4,1.3,21.5,1.1,92.9,1.0,41.2,1.9,31.4,1.7,0.4,0.2,5.9,0.8,0.0,0.1,14.0,1.4,7.1,1.0,30.3,1.7,30.5,1.7,95.2,0.8,4.8,0.8,321714,10276,4.0,0.5,59796,2335,321714,10276,46.9,1.8,20.9,1.8,79.1,1.8,321714,10276,53.6,2.1,46.4,2.1,50.8,1.9,46.7,2.0,2.6,0.6,132599,7118,45.8,2.5,29.4,2.2,24.9,1.7,91.1,2.2,39.5,2.8,31.3,2.7,0.6,0.4,5.8,1.5,0.0,0.1,13.9,2.5,8.9,2.2,30.5,3.0,29.2,2.6,93.2,1.7,6.8,1.7,132599,7118,5.5,1.0,48472,3146,132599,7118,52.6,2.7,25.6,2.6,74.4,2.6,132599,7118,48.3,3.0,51.7,3.0,47.3,2.8,49.4,2.9,3.3,1.0,35228,4121,22.8,4.5,32.6,4.5,44.5,4.7,91.2,2.9,46.0,5.2,31.8,5.7,0.5,0.5,3.3,1.6,0.0,0.4,9.7,4.0,8.8,2.9,25.9,5.7,35.8,4.7,94.9,3.1,5.1,3.1,35228,4121,10.5,3.1,31194,3216,35228,4121,45.8,5.5,30.4,4.7,69.6,4.7,35228,4121,49.0,5.4,51.0,5.4,46.8,5.7,47.3,5.7,5.9,2.3,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,192730,9722,43.7,2.1,32.1,1.6,24.2,1.7,92.9,1.1,47.5,2.1,39.3,1.8,2.3,0.5,0.9,0.3,0.0,0.1,2.9,1.0,7.1,1.1,10.2,1.4,41.4,2.2,98.8,0.6,1.2,0.6,192730,9722,6.2,1.1,45334,1624,192730,9722,53.9,2.5,27.9,2.7,72.1,2.7,192730,9722,66.7,2.7,33.3,2.7,68.8,2.6,7.6,1.7,23.7,2.1,115844,7799,40.3,2.7,33.5,2.4,26.2,2.2,93.3,1.2,44.1,3.0,42.8,2.9,2.9,0.7,0.7,0.4,0.0,0.1,2.9,1.4,6.7,1.2,8.9,1.7,39.0,3.1,98.4,1.0,1.6,1.0,115844,7799,6.2,1.2,40736,2832,115844,7799,55.6,3.6,31.8,3.2,68.2,3.2,115844,7799,63.2,3.3,36.8,3.3,65.4,3.0,8.2,2.1,26.4,2.8,41542,3983,23.4,3.7,37.2,3.8,39.4,4.1,93.7,2.3,44.6,5.0,44.3,5.2,2.8,1.2,0.0,0.4,0.0,0.4,2.0,1.4,6.3,2.3,6.1,2.5,41.0,4.7,99.5,1.0,0.5,1.0,41542,3983,9.0,2.1,32820,2354,41542,3983,44.3,6.1,34.2,5.3,65.8,5.3,41542,3983,67.6,5.2,32.4,5.2,64.9,4.9,8.4,3.0,26.8,4.4,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,197041,8243,42.1,1.5,31.4,1.5,26.5,1.5,93.2,1.1,70.4,2.0,20.5,1.8,0.2,0.1,0.4,0.3,0.0,0.1,1.6,0.6,6.8,1.1,5.9,1.1,67.3,2.0,99.6,0.3,0.4,0.3,197041,8243,6.9,0.8,53279,2582,197041,8243,53.4,2.5,25.1,2.0,74.9,2.0,197041,8243,70.0,2.4,30.0,2.4,86.0,1.5,8.7,1.3,5.3,1.1,110640,6817,39.5,2.2,31.9,2.1,28.6,1.8,93.3,1.4,68.8,2.8,22.3,2.5,0.1,0.2,0.2,0.3,0.0,0.1,1.8,1.0,6.7,1.4,7.0,1.9,65.3,3.0,99.7,0.3,0.3,0.3,110640,6817,8.6,1.2,46496,4188,110640,6817,57.6,3.2,31.1,2.8,68.9,2.8,110640,6817,66.3,3.0,33.7,3.0,83.5,2.4,10.5,2.2,6.0,1.2,42759,3489,21.9,2.9,35.2,3.0,42.9,3.3,93.1,2.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6.9,2.3,5.8,2.9,61.9,4.4,100.0,0.3,0.0,0.3,42759,3489,11.6,2.3,32285,4043,42759,3489,47.3,4.4,39.7,4.7,60.3,4.7,42759,3489,63.5,4.6,36.5,4.6,80.6,3.9,11.8,3.0,7.7,2.9,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,82451,5252,43.3,2.2,30.9,2.3,25.8,1.8,80.1,2.3,51.8,2.6,9.9,1.7,15.0,1.8,0.5,0.4,0.0,0.1,2.9,0.9,19.9,2.3,13.1,1.9,46.3,2.7,99.8,0.2,0.2,0.2,82451,5252,7.2,1.2,51440,3064,82451,5252,48.7,3.3,24.0,2.4,76.0,2.4,82451,5252,70.4,3.1,29.6,3.1,84.6,1.8,4.4,1.2,11.0,1.5,51543,4087,37.6,2.9,34.2,3.1,28.2,2.4,77.8,2.6,51.5,2.9,9.9,2.4,13.9,1.8,0.2,0.2,0.0,0.1,2.3,1.0,22.2,2.6,11.9,2.1,47.4,3.1,99.8,0.3,0.2,0.3,51543,4087,8.6,1.8,48460,3516,51543,4087,50.0,3.9,27.7,3.1,72.3,3.1,51543,4087,70.4,3.6,29.6,3.6,84.5,2.4,4.7,1.8,10.8,1.9,21584,2694,23.5,3.7,38.6,5.0,37.9,4.2,81.8,4.3,55.9,5.5,11.5,3.6,13.1,2.5,0.0,0.4,0.0,0.4,1.2,0.9,18.2,4.3,6.6,2.0,53.3,5.4,99.8,0.3,0.2,0.3,21584,2694,11.5,3.8,40876,5599,21584,2694,38.6,5.9,32.6,6.6,67.4,6.6,21584,2694,73.6,6.2,26.4,6.2,84.8,3.5,4.8,2.0,10.4,2.9,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,205902,10067,49.0,1.9,30.1,1.6,20.9,1.4,90.7,1.2,62.6,2.4,22.1,2.1,0.4,0.3,2.0,0.6,0.0,0.1,3.6,0.9,9.3,1.2,15.1,1.8,54.5,2.2,99.1,0.3,0.9,0.3,205902,10067,6.5,0.9,59019,2503,205902,10067,56.1,2.1,22.2,2.1,77.8,2.1,205902,10067,71.2,1.8,28.8,1.8,89.3,1.3,7.1,1.1,3.7,0.8,98099,6730,45.1,2.7,30.9,2.4,24.0,2.1,88.1,2.1,59.1,3.9,24.1,3.5,0.6,0.5,1.4,0.7,0.0,0.1,2.8,1.0,11.9,2.1,14.9,2.9,51.6,3.8,99.0,0.6,1.0,0.6,98099,6730,7.9,1.5,50255,2526,98099,6730,61.0,3.0,26.9,3.7,73.1,3.7,98099,6730,67.9,3.5,32.1,3.5,87.9,2.0,8.2,1.7,3.9,1.2,26698,2898,28.3,4.8,32.0,4.4,39.6,5.2,91.3,3.2,65.9,5.4,20.5,4.0,0.8,1.3,1.7,1.5,0.0,0.4,2.4,1.4,8.7,3.2,12.1,4.1,60.2,5.7,98.6,1.6,1.4,1.6,26698,2898,14.0,3.9,32944,6164,26698,2898,49.4,6.2,37.1,5.9,62.9,5.9,26698,2898,65.6,5.3,34.4,5.3,80.5,4.2,13.4,3.5,6.1,3.1,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,112823,8371,39.5,2.8,33.9,2.4,26.6,2.4,93.7,1.5,42.7,3.5,49.5,3.5,0.5,0.3,0.3,0.2,0.0,0.1,0.6,0.4,6.3,1.5,2.9,1.0,40.3,3.6,99.3,0.4,0.7,0.4,112823,8371,6.5,1.3,44827,2771,112823,8371,54.6,3.3,30.1,3.7,69.9,3.7,112823,8371,70.7,3.0,29.3,3.0,67.7,3.8,6.1,1.5,26.1,3.5,68373,6305,35.2,3.8,35.5,3.4,29.3,3.0,94.0,2.0,43.6,5.5,49.2,5.5,0.5,0.4,0.1,0.1,0.1,0.1,0.6,0.5,6.0,2.0,3.0,1.4,41.3,5.8,99.4,0.5,0.6,0.5,68373,6305,7.9,1.7,41330,3413,68373,6305,54.6,4.5,34.2,5.1,65.8,5.1,68373,6305,66.4,4.6,33.6,4.6,69.0,4.7,5.8,1.9,25.3,4.4,28809,4314,20.8,4.3,37.8,4.2,41.3,4.8,97.5,1.5,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,2.5,1.5,5.1,2.9,43.5,8.3,99.5,0.8,0.5,0.8,28809,4314,12.0,3.8,29039,5992,28809,4314,50.3,7.4,48.8,8.2,51.2,8.2,28809,4314,70.3,7.2,29.7,7.2,71.8,6.1,4.9,2.8,23.3,5.4,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,141905,6944,43.5,2.3,33.3,1.8,23.2,1.9,93.2,1.8,65.8,2.6,25.3,2.3,0.3,0.2,1.3,0.6,0.0,0.1,0.5,0.3,6.8,1.8,4.1,1.1,63.3,2.6,99.8,0.2,0.2,0.2,141905,6944,5.8,1.2,46503,2473,141905,6944,57.4,3.3,24.9,2.6,75.1,2.6,141905,6944,70.5,2.9,29.5,2.9,76.0,3.0,8.3,1.4,15.6,2.5,82408,5677,39.7,3.4,35.3,2.5,25.0,3.1,91.4,2.7,68.5,3.4,21.4,2.9,0.4,0.4,0.8,0.6,0.0,0.2,0.3,0.3,8.6,2.7,4.1,1.6,66.2,3.5,99.8,0.2,0.2,0.2,82408,5677,7.9,2.0,42609,3357,82408,5677,58.7,4.1,30.5,4.0,69.5,4.0,82408,5677,68.2,3.8,31.8,3.8,74.2,3.4,8.8,1.9,17.1,2.7,34718,3514,28.6,4.5,39.0,3.9,32.4,3.7,94.2,2.9,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,5.8,2.9,2.5,1.4,70.5,5.3,99.8,0.3,0.2,0.3,34718,3514,7.4,2.3,36083,4275,34718,3514,51.3,5.8,31.7,6.1,68.3,6.1,34718,3514,71.2,6.4,28.8,6.4,70.1,6.1,9.7,3.9,20.1,4.5,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
