GEO_ID,S2507_C01_001E,S2507_C01_001M,S2507_C01_002E,S2507_C01_002M,S2507_C01_003E,S2507_C01_003M,S2507_C01_004E,S2507_C01_004M,S2507_C01_005E,S2507_C01_005M,S2507_C01_006E,S2507_C01_006M,S2507_C01_007E,S2507_C01_007M,S2507_C01_008E,S2507_C01_008M,S2507_C01_009E,S2507_C01_009M,S2507_C01_010E,S2507_C01_010M,S2507_C01_011E,S2507_C01_011M,S2507_C01_012E,S2507_C01_012M,S2507_C01_013E,S2507_C01_013M,S2507_C01_014E,S2507_C01_014M,S2507_C01_015E,S2507_C01_015M,S2507_C01_016E,S2507_C01_016M,S2507_C01_017E,S2507_C01_017M,S2507_C01_018E,S2507_C01_018M,S2507_C01_019E,S2507_C01_019M,S2507_C01_020E,S2507_C01_020M,S2507_C01_021E,S2507_C01_021M,S2507_C01_022E,S2507_C01_022M,S2507_C01_023E,S2507_C01_023M,S2507_C01_024E,S2507_C01_024M,S2507_C01_025E,S2507_C01_025M,S2507_C01_026E,S2507_C01_026M,S2507_C01_027E,S2507_C01_027M,S2507_C01_028E,S2507_C01_028M,S2507_C01_029E,S2507_C01_029M,S2507_C01_030E,S2507_C01_030M,S2507_C01_031E,S2507_C01_031M,S2507_C01_032E,S2507_C01_032M,S2507_C01_033E,S2507_C01_033M,S2507_C01_034E,S2507_C01_034M,S2507_C01_035E,S2507_C01_035M,S2507_C01_036E,S2507_C01_036M,S2507_C01_037E,S2507_C01_037M,S2507_C01_038E,S2507_C01_038M,S2507_C01_039E,S2507_C01_039M,S2507_C01_040E,S2507_C01_040M,S2507_C01_041E,S2507_C01_041M,S2507_C01_042E,S2507_C01_042M,S2507_C01_043E,S2507_C01_043M,S2507_C01_044E,S2507_C01_044M,S2507_C01_045E,S2507_C01_045M,S2507_C01_046E,S2507_C01_046M,S2507_C01_047E,S2507_C01_047M,S2507_C01_048E,S2507_C01_048M,S2507_C01_049E,S2507_C01_049M,S2507_C01_050E,S2507_C01_050M,S2507_C01_051E,S2507_C01_051M,S2507_C01_052E,S2507_C01_052M,S2507_C01_053E,S2507_C01_053M,S2507_C01_054E,S2507_C01_054M,S2507_C01_055E,S2507_C01_055M,S2507_C01_056E,S2507_C01_056M,S2507_C01_057E,S2507_C01_057M,S2507_C01_058E,S2507_C01_058M,S2507_C01_059E,S2507_C01_059M,S2507_C01_060E,S2507_C01_060M,S2507_C01_061E,S2507_C01_061M,NAME,S2507_C01_001EA,S2507_C01_001MA,S2507_C01_002EA,S2507_C01_002MA,S2507_C01_003MA,S2507_C01_003EA,S2507_C01_004EA,S2507_C01_004MA,S2507_C01_005EA,S2507_C01_005MA,S2507_C01_006EA,S2507_C01_006MA,S2507_C01_007EA,S2507_C01_007MA,S2507_C01_008MA,S2507_C01_008EA,S2507_C01_009EA,S2507_C01_009MA,S2507_C01_010EA,S2507_C01_010MA,S2507_C01_011EA,S2507_C01_011MA,S2507_C01_012EA,S2507_C01_012MA,S2507_C01_013MA,S2507_C01_013EA,S2507_C01_014MA,S2507_C01_014EA,S2507_C01_015EA,S2507_C01_015MA,S2507_C01_016EA,S2507_C01_016MA,S2507_C01_017EA,S2507_C01_017MA,S2507_C01_018MA,S2507_C01_018EA,S2507_C01_019MA,S2507_C01_019EA,S2507_C01_020EA,S2507_C01_020MA,S2507_C01_021MA,S2507_C01_021EA,S2507_C01_022EA,S2507_C01_022MA,S2507_C01_023EA,S2507_C01_023MA,S2507_C01_024MA,S2507_C01_024EA,S2507_C01_025MA,S2507_C01_025EA,S2507_C01_026EA,S2507_C01_026MA,S2507_C01_027MA,S2507_C01_027EA,S2507_C01_028EA,S2507_C01_028MA,S2507_C01_029MA,S2507_C01_029EA,S2507_C01_030MA,S2507_C01_030EA,S2507_C01_031MA,S2507_C01_031EA,S2507_C01_032EA,S2507_C01_032MA,S2507_C01_033EA,S2507_C01_033MA,S2507_C01_034EA,S2507_C01_034MA,S2507_C01_035MA,S2507_C01_035EA,S2507_C01_036MA,S2507_C01_036EA,S2507_C01_037MA,S2507_C01_037EA,S2507_C01_038EA,S2507_C01_038MA,S2507_C01_039EA,S2507_C01_039MA,S2507_C01_040MA,S2507_C01_040EA,S2507_C01_041MA,S2507_C01_041EA,S2507_C01_042MA,S2507_C01_042EA,S2507_C01_043EA,S2507_C01_043MA,S2507_C01_044EA,S2507_C01_044MA,S2507_C01_045EA,S2507_C01_045MA,S2507_C01_046MA,S2507_C01_046EA,S2507_C01_047EA,S2507_C01_047MA,S2507_C01_048MA,S2507_C01_048EA,S2507_C01_049EA,S2507_C01_049MA,S2507_C01_050EA,S2507_C01_050MA,S2507_C01_051MA,S2507_C01_051EA,S2507_C01_052MA,S2507_C01_052EA,S2507_C01_053EA,S2507_C01_053MA,S2507_C01_054MA,S2507_C01_054EA,S2507_C01_055EA,S2507_C01_055MA,S2507_C01_056EA,S2507_C01_056MA,S2507_C01_057MA,S2507_C01_057EA,S2507_C01_058MA,S2507_C01_058EA,S2507_C01_059EA,S2507_C01_059MA,S2507_C01_060EA,S2507_C01_060MA,S2507_C01_061EA,S2507_C01_061MA,state
0400000US45,514219,8587,26.0,0.9,23.1,0.9,15.0,0.6,12.2,0.6,11.9,0.7,7.3,0.6,4.5,0.4,103000,2708,8.3,0.6,22.9,0.9,13.2,0.7,16.1,0.8,17.3,0.7,9.0,0.5,8.0,0.5,5.2,0.4,39831,877,42.1,1.0,16.1,0.7,10.2,0.6,29.3,0.9,2.3,0.3,1.2,0.2,3.8,0.4,8.0,0.6,11.3,0.6,12.2,0.6,13.2,0.6,11.5,0.7,16.4,0.7,8.9,0.5,5.1,0.4,8.4,0.6,352,4,21.0,0.8,5.8,0.5,5.2,0.5,10.0,0.6,21.1,0.9,15.4,0.7,4.0,0.4,1.6,0.3,16.1,0.8,14.8,0.7,1.0,0.2,0.2,0.1,17.3,0.7,17.0,0.7,0.3,0.1,0.0,0.1,22.2,0.8,22.1,0.8,0.0,0.1,0.0,0.1,2.3,0.3,56.9,1.0,20.0,0.8,14.5,0.6,8.6,0.5,598,16,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,103197,3262,25.8,1.4,20.7,1.4,15.4,1.4,13.9,1.4,13.9,1.5,7.4,1.1,3.0,0.7,110000,4466,6.5,0.8,15.1,1.5,13.4,1.2,15.9,1.6,18.6,1.4,12.4,1.2,11.7,1.3,6.4,0.9,49071,1885,49.4,1.8,15.9,1.5,10.8,1.4,22.9,1.7,1.0,0.4,1.1,0.4,1.7,0.5,3.8,0.7,6.1,1.0,7.8,0.8,9.6,1.1,11.9,1.3,21.9,1.5,14.3,1.4,8.9,1.1,13.0,1.3,437,7,15.0,1.3,2.4,0.5,3.7,0.8,8.9,1.0,18.9,1.3,11.4,1.1,5.7,0.9,1.8,0.5,15.9,1.6,14.2,1.5,1.4,0.4,0.3,0.2,18.6,1.4,18.3,1.4,0.3,0.2,0.1,0.1,30.5,1.8,30.3,1.7,0.2,0.1,0.0,0.1,1.0,0.4,24.6,1.5,19.5,1.4,48.7,1.9,7.3,1.0,1594,72,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,664902,10172,18.6,0.7,23.5,0.8,16.6,0.7,14.9,0.6,13.9,0.6,7.8,0.4,4.6,0.4,121500,2220,7.5,0.5,21.8,0.8,13.2,0.7,15.8,0.6,17.7,0.7,9.7,0.6,8.4,0.5,5.9,0.3,41202,770,36.9,0.7,18.3,0.7,12.0,0.6,31.6,0.8,1.3,0.2,1.4,0.2,3.5,0.3,6.4,0.4,10.3,0.5,13.0,0.6,12.9,0.6,11.0,0.6,17.1,0.7,10.1,0.5,5.4,0.4,8.8,0.5,361,4,20.2,0.7,5.3,0.4,5.4,0.4,9.4,0.5,21.0,0.8,15.7,0.7,3.8,0.3,1.5,0.3,15.8,0.6,14.8,0.6,0.9,0.1,0.2,0.1,17.7,0.7,17.3,0.7,0.3,0.1,0.1,0.1,24.0,0.8,24.0,0.8,0.1,0.1,0.0,0.1,1.3,0.2,42.2,0.8,28.0,0.7,23.9,0.7,5.9,0.4,896,14,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2367045,21230,20.7,0.4,27.4,0.5,16.3,0.4,12.5,0.3,11.6,0.3,7.4,0.3,4.1,0.2,105000,1208,6.6,0.3,17.8,0.4,11.3,0.3,14.5,0.3,17.6,0.3,10.9,0.3,11.4,0.3,10.0,0.3,49813,608,48.9,0.6,16.6,0.4,9.9,0.3,23.4,0.4,1.3,0.1,1.1,0.1,2.1,0.1,4.2,0.2,6.4,0.2,8.2,0.2,8.5,0.3,8.8,0.2,16.2,0.4,13.2,0.3,9.2,0.3,22.2,0.4,467,3,16.9,0.4,3.3,0.2,3.9,0.2,9.7,0.3,17.5,0.4,10.4,0.3,4.6,0.2,2.5,0.2,14.5,0.3,12.1,0.3,1.9,0.1,0.4,0.1,17.6,0.3,16.6,0.3,0.8,0.1,0.2,0.1,32.3,0.4,31.9,0.4,0.3,0.1,0.1,0.1,1.3,0.1,26.4,0.4,18.0,0.4,48.6,0.4,6.9,0.2,1612,21,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,183939,4756,10.5,0.8,5.5,0.7,12.5,1.0,18.3,1.0,26.2,1.3,18.6,1.3,8.4,0.9,211300,4917,5.2,0.8,14.5,1.1,10.2,0.9,14.2,1.3,20.2,1.0,12.3,0.9,13.2,0.9,10.1,0.9,56057,1765,27.1,1.3,18.1,1.1,12.7,1.0,40.9,1.6,1.2,0.4,1.3,0.3,1.8,0.3,3.9,0.5,8.3,0.9,11.9,0.9,13.2,1.0,14.1,1.0,19.4,1.3,10.8,1.0,6.4,0.7,8.9,0.8,384,5,13.0,1.0,2.8,0.5,3.4,0.6,6.8,0.8,15.7,1.1,10.9,1.0,3.7,0.6,1.1,0.3,14.2,1.3,13.3,1.2,0.8,0.3,0.1,0.1,20.2,1.0,19.8,1.0,0.3,0.2,0.1,0.1,35.6,1.5,35.6,1.5,0.1,0.1,0.0,0.1,1.2,0.4,15.5,1.1,33.7,1.4,44.5,1.3,6.3,0.8,1453,25,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,66828,2592,12.9,1.9,9.0,1.3,11.7,1.4,16.6,1.5,24.5,1.5,17.4,2.0,8.0,1.4,199500,7220,5.8,1.0,19.2,1.8,12.9,1.6,15.6,1.5,18.7,1.8,10.3,1.4,10.1,1.4,7.4,1.1,46253,2125,25.0,2.1,16.6,1.8,11.3,1.1,46.4,2.3,0.6,0.4,0.6,0.3,1.1,0.4,1.2,0.6,2.2,0.8,3.3,0.9,3.1,0.8,4.3,0.8,11.8,1.5,17.1,2.0,16.2,1.9,39.2,2.3,634,14,18.1,1.4,1.4,0.6,1.7,0.6,15.0,1.2,19.2,1.8,5.2,1.1,6.9,1.1,7.1,1.1,15.6,1.5,9.6,1.4,4.5,0.9,1.4,0.6,18.7,1.8,15.8,1.8,2.4,0.6,0.6,0.3,27.8,2.2,27.2,2.2,0.6,0.4,0.1,0.1,0.6,0.4,11.7,1.8,6.5,1.0,79.7,2.0,2.1,0.6,3549,115,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,607057,8744,13.8,0.5,12.4,0.6,11.9,0.6,13.1,0.6,19.1,0.7,16.9,0.7,12.8,0.6,195100,3535,6.0,0.4,17.5,0.6,10.5,0.5,14.2,0.6,17.8,0.7,11.0,0.5,12.1,0.5,10.8,0.5,51789,756,27.8,0.7,17.2,0.7,12.8,0.7,41.2,0.9,1.0,0.2,1.1,0.2,2.4,0.3,4.5,0.3,7.9,0.5,8.8,0.5,10.1,0.6,9.8,0.5,15.7,0.7,11.9,0.6,8.7,0.5,19.1,0.6,435,5,16.5,0.7,3.3,0.3,3.6,0.3,9.5,0.5,16.5,0.6,10.7,0.6,3.6,0.3,2.2,0.3,14.2,0.6,12.1,0.6,1.8,0.2,0.4,0.1,17.8,0.7,17.0,0.7,0.7,0.2,0.1,0.1,33.9,0.6,33.7,0.6,0.1,0.1,0.1,0.1,1.0,0.2,27.9,0.8,20.2,0.7,45.7,0.8,6.1,0.5,1458,27,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,512478,8235,12.6,0.7,7.0,0.4,8.4,0.5,13.1,0.7,21.5,0.8,22.7,0.7,14.7,0.6,239000,3819,5.5,0.5,15.3,0.7,10.0,0.5,15.0,0.8,19.3,0.8,12.2,0.6,12.3,0.7,10.3,0.6,54380,1131,24.9,0.9,14.7,0.7,12.9,0.7,46.4,1.0,1.1,0.2,1.6,0.2,2.4,0.3,2.9,0.3,4.5,0.4,5.5,0.4,7.6,0.5,7.8,0.5,16.8,0.7,14.8,0.6,12.2,0.7,24.0,0.8,507,7,14.6,0.7,3.1,0.3,2.4,0.3,9.1,0.6,15.1,0.6,8.2,0.5,4.2,0.4,2.7,0.3,15.0,0.8,11.9,0.6,2.5,0.3,0.6,0.1,19.3,0.8,18.2,0.7,0.9,0.2,0.2,0.1,34.8,0.8,34.5,0.8,0.4,0.1,0.0,0.1,1.1,0.2,15.0,0.7,10.5,0.6,67.4,0.8,7.1,0.5,2615,38,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,285110,5369,31.5,1.3,26.5,1.2,15.6,1.0,12.0,0.9,9.2,0.8,3.7,0.5,1.5,0.3,82900,2113,8.1,0.8,25.1,1.3,14.6,1.2,15.8,0.9,17.8,1.0,8.6,0.8,6.2,0.6,3.7,0.5,36814,1182,49.4,1.5,16.0,1.1,10.2,0.9,22.9,1.1,1.4,0.3,3.0,0.4,7.4,0.7,10.8,0.8,15.6,1.0,15.8,0.9,14.1,1.0,10.0,0.9,12.2,0.9,5.6,0.7,3.0,0.5,2.7,0.4,292,4,23.1,1.2,8.4,0.6,7.1,0.8,7.6,0.7,23.3,1.3,19.6,1.2,3.2,0.5,0.5,0.2,15.8,0.9,15.2,0.9,0.6,0.2,0.1,0.1,17.8,1.0,17.7,1.1,0.1,0.1,0.0,0.1,18.5,1.0,18.5,1.0,0.0,0.1,0.0,0.1,1.4,0.3,60.2,1.3,15.8,1.1,7.0,0.7,17.0,1.0,509,14,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,536621,8838,10.7,0.5,16.4,0.5,21.0,0.6,18.9,0.5,19.3,0.6,9.9,0.4,3.8,0.2,154200,1423,4.7,0.3,17.4,0.6,12.9,0.6,16.6,0.5,20.0,0.5,11.1,0.4,10.2,0.5,7.1,0.5,48077,864,32.4,0.7,19.8,0.7,13.3,0.5,33.6,0.8,1.0,0.2,0.5,0.1,0.9,0.1,1.7,0.2,2.7,0.2,4.0,0.3,6.2,0.4,7.8,0.4,19.8,0.6,18.7,0.5,13.6,0.5,24.1,0.7,535,4,14.3,0.5,1.3,0.2,2.6,0.2,10.4,0.5,19.7,0.7,7.8,0.4,8.0,0.5,3.9,0.3,16.6,0.5,13.1,0.5,3.0,0.2,0.5,0.1,20.0,0.5,19.0,0.5,0.9,0.1,0.2,0.1,28.4,0.7,28.2,0.7,0.2,0.1,0.0,0.1,1.0,0.2,7.0,0.4,8.6,0.4,80.7,0.6,3.8,0.3,2976,28,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,65206,3167,18.8,2.3,9.2,1.3,11.4,1.7,15.3,1.7,24.4,3.1,12.8,2.2,8.1,1.6,184300,9519,5.2,1.1,18.1,2.2,12.3,2.1,14.0,2.0,20.9,2.4,10.5,1.6,11.3,1.7,7.6,1.5,50274,2212,34.5,2.4,13.4,1.8,13.2,2.1,37.9,3.0,1.1,0.5,1.4,0.7,2.9,1.0,3.4,0.9,8.2,1.3,11.3,1.6,14.4,1.8,12.5,1.9,18.4,2.3,11.3,1.9,6.4,1.5,9.8,1.9,384,10,14.7,2.2,2.6,0.9,3.8,1.0,8.3,1.5,19.7,2.4,13.3,1.6,4.3,1.4,2.2,1.1,14.0,2.0,12.9,2.0,0.6,0.4,0.5,0.3,20.9,2.4,20.7,2.4,0.1,0.1,0.1,0.1,29.5,2.6,29.3,2.6,0.1,0.2,0.0,0.2,1.1,0.5,34.6,2.7,33.4,3.0,27.1,2.5,4.9,1.1,1086,52,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,496202,8775,14.2,0.7,33.2,1.0,22.5,0.8,17.5,0.9,8.0,0.5,3.6,0.4,1.2,0.2,105000,1861,30.4,0.9,35.2,1.0,12.7,0.6,10.0,0.6,7.5,0.6,2.1,0.3,1.4,0.2,0.8,0.2,17116,427,14.7,0.7,12.2,0.6,10.7,0.6,56.5,1.0,5.9,0.5,21.1,0.8,24.3,0.8,18.7,0.8,13.3,0.6,8.0,0.5,4.9,0.4,3.0,0.4,3.0,0.4,1.7,0.3,0.9,0.2,1.2,0.2,163,3,50.6,1.0,28.4,0.9,9.4,0.6,12.8,0.7,21.7,0.8,20.6,0.8,0.9,0.2,0.2,0.1,10.0,0.6,9.9,0.6,0.1,0.1,0.0,0.1,7.5,0.6,7.4,0.6,0.0,0.1,0.0,0.1,4.3,0.4,4.2,0.4,0.0,0.1,0.0,0.1,5.9,0.5,7.9,0.5,2.0,0.3,1.1,0.2,89.0,0.6,437,38,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
