GEO_ID,B23002D_001E,B23002D_001M,B23002D_002E,B23002D_002M,B23002D_003E,B23002D_003M,B23002D_004E,B23002D_004M,B23002D_005E,B23002D_005M,B23002D_006E,B23002D_006M,B23002D_007E,B23002D_007M,B23002D_008E,B23002D_008M,B23002D_009E,B23002D_009M,B23002D_010E,B23002D_010M,B23002D_011E,B23002D_011M,B23002D_012E,B23002D_012M,B23002D_013E,B23002D_013M,B23002D_014E,B23002D_014M,B23002D_015E,B23002D_015M,B23002D_016E,B23002D_016M,B23002D_017E,B23002D_017M,B23002D_018E,B23002D_018M,B23002D_019E,B23002D_019M,B23002D_020E,B23002D_020M,B23002D_021E,B23002D_021M,B23002D_022E,B23002D_022M,B23002D_023E,B23002D_023M,B23002D_024E,B23002D_024M,B23002D_025E,B23002D_025M,B23002D_026E,B23002D_026M,B23002D_027E,B23002D_027M,B23002D_028E,B23002D_028M,B23002D_029E,B23002D_029M,B23002D_030E,B23002D_030M,B23002D_031E,B23002D_031M,B23002D_032E,B23002D_032M,B23002D_033E,B23002D_033M,B23002D_034E,B23002D_034M,B23002D_035E,B23002D_035M,B23002D_036E,B23002D_036M,B23002D_037E,B23002D_037M,B23002D_038E,B23002D_038M,B23002D_039E,B23002D_039M,B23002D_040E,B23002D_040M,B23002D_041E,B23002D_041M,B23002D_042E,B23002D_042M,B23002D_043E,B23002D_043M,B23002D_044E,B23002D_044M,B23002D_045E,B23002D_045M,B23002D_046E,B23002D_046M,B23002D_047E,B23002D_047M,B23002D_048E,B23002D_048M,B23002D_049E,B23002D_049M,B23002D_050E,B23002D_050M,B23002D_051E,B23002D_051M,B23002D_052E,B23002D_052M,B23002D_053E,B23002D_053M,B23002D_054E,B23002D_054M,B23002D_055E,B23002D_055M,B23002D_056E,B23002D_056M,B23002D_057E,B23002D_057M,B23002D_058E,B23002D_058M,B23002D_059E,B23002D_059M,B23002D_060E,B23002D_060M,B23002D_061E,B23002D_061M,B23002D_062E,B23002D_062M,B23002D_063E,B23002D_063M,B23002D_064E,B23002D_064M,B23002D_065E,B23002D_065M,B23002D_066E,B23002D_066M,B23002D_067E,B23002D_067M,B23002D_068E,B23002D_068M,B23002D_069E,B23002D_069M,B23002D_070E,B23002D_070M,B23002D_071E,B23002D_071M,B23002D_072E,B23002D_072M,B23002D_073E,B23002D_073M,B23002D_074E,B23002D_074M,B23002D_075E,B23002D_075M,B23002D_076E,B23002D_076M,B23002D_077E,B23002D_077M,B23002D_078E,B23002D_078M,B23002D_079E,B23002D_079M,NAME,B23002D_001EA,B23002D_001MA,B23002D_002EA,B23002D_002MA,B23002D_003EA,B23002D_003MA,B23002D_004MA,B23002D_004EA,B23002D_005MA,B23002D_005EA,B23002D_006EA,B23002D_006MA,B23002D_007EA,B23002D_007MA,B23002D_008EA,B23002D_008MA,B23002D_009MA,B23002D_009EA,B23002D_010MA,B23002D_010EA,B23002D_011MA,B23002D_011EA,B23002D_012EA,B23002D_012MA,B23002D_013EA,B23002D_013MA,B23002D_014EA,B23002D_014MA,B23002D_015MA,B23002D_015EA,B23002D_016MA,B23002D_016EA,B23002D_017EA,B23002D_017MA,B23002D_018EA,B23002D_018MA,B23002D_019EA,B23002D_019MA,B23002D_020MA,B23002D_020EA,B23002D_021MA,B23002D_021EA,B23002D_022MA,B23002D_022EA,B23002D_023EA,B23002D_023MA,B23002D_024EA,B23002D_024MA,B23002D_025MA,B23002D_025EA,B23002D_026MA,B23002D_026EA,B23002D_027MA,B23002D_027EA,B23002D_028EA,B23002D_028MA,B23002D_029EA,B23002D_029MA,B23002D_030MA,B23002D_030EA,B23002D_031MA,B23002D_031EA,B23002D_032MA,B23002D_032EA,B23002D_033MA,B23002D_033EA,B23002D_034EA,B23002D_034MA,B23002D_035EA,B23002D_035MA,B23002D_036MA,B23002D_036EA,B23002D_037MA,B23002D_037EA,B23002D_038MA,B23002D_038EA,B23002D_039EA,B23002D_039MA,B23002D_040EA,B23002D_040MA,B23002D_041EA,B23002D_041MA,B23002D_042MA,B23002D_042EA,B23002D_043EA,B23002D_043MA,B23002D_044MA,B23002D_044EA,B23002D_045EA,B23002D_045MA,B23002D_046EA,B23002D_046MA,B23002D_047EA,B23002D_047MA,B23002D_048MA,B23002D_048EA,B23002D_049MA,B23002D_049EA,B23002D_050EA,B23002D_050MA,B23002D_051EA,B23002D_051MA,B23002D_052EA,B23002D_052MA,B23002D_053MA,B23002D_053EA,B23002D_054MA,B23002D_054EA,B23002D_055MA,B23002D_055EA,B23002D_056EA,B23002D_056MA,B23002D_057EA,B23002D_057MA,B23002D_058EA,B23002D_058MA,B23002D_059MA,B23002D_059EA,B23002D_060MA,B23002D_060EA,B23002D_061EA,B23002D_061MA,B23002D_062EA,B23002D_062MA,B23002D_063EA,B23002D_063MA,B23002D_064MA,B23002D_064EA,B23002D_065MA,B23002D_065EA,B23002D_066MA,B23002D_066EA,B23002D_067EA,B23002D_067MA,B23002D_068EA,B23002D_068MA,B23002D_069EA,B23002D_069MA,B23002D_070MA,B23002D_070EA,B23002D_071MA,B23002D_071EA,B23002D_072EA,B23002D_072MA,B23002D_073EA,B23002D_073MA,B23002D_074EA,B23002D_074MA,B23002D_075MA,B23002D_075EA,B23002D_076MA,B23002D_076EA,B23002D_077MA,B23002D_077EA,B23002D_078EA,B23002D_078MA,B23002D_079EA,B23002D_079MA,state
0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,81634,2895,36843,1900,2585,684,528,293,0,198,528,293,360,209,168,217,2057,613,2694,681,1747,659,0,198,1747,659,1583,643,164,200,947,547,24200,1436,22014,1318,0,198,22014,1318,20708,1372,1306,620,2186,866,3701,656,2564,583,0,198,2564,583,2530,594,34,65,1137,521,1154,368,436,252,436,252,0,198,718,325,2509,773,818,517,818,517,0,198,1691,510,44791,1947,3668,996,1291,635,0,198,1291,635,1076,626,215,222,2377,758,2981,765,2065,658,29,46,2036,660,1996,654,40,58,916,424,26420,1334,17590,1475,80,136,17510,1481,16963,1494,547,279,8830,1251,5785,632,2925,688,0,198,2925,688,2925,688,0,198,2860,721,1927,651,152,137,152,137,0,198,1775,651,4010,881,128,143,128,143,0,198,3882,854,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,925942,6044,445268,4541,28828,1851,5847,1160,187,213,5660,1147,4596,1143,1064,379,22981,1992,40221,1637,22788,1871,1038,523,21750,1820,18934,1854,2816,996,17433,1842,277467,3463,254116,4015,1764,705,252352,3915,245050,4019,7302,1451,23351,2894,53200,1560,41329,2048,0,211,41329,2048,39293,1923,2036,704,11871,1699,17350,1727,7809,1299,7494,1258,315,236,9541,1661,28202,1723,5676,1159,5520,1134,156,191,22526,1673,480674,3831,26873,1812,6679,1253,0,211,6679,1253,4563,1069,2116,647,20194,1772,38918,2059,21109,1952,231,250,20878,1964,18735,1920,2143,877,17809,2003,298382,2898,208228,5205,510,360,207718,5266,200213,5165,7505,1305,90154,4635,64116,1515,37225,2314,0,211,37225,2314,35505,2276,1720,714,26891,1966,21616,1416,6017,1156,5800,1135,217,249,15599,1524,30769,1673,2278,580,2102,573,176,233,28491,1750,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,53958,1976,24861,1325,2345,635,692,460,0,184,692,460,351,317,341,393,1653,500,3433,710,1199,502,37,66,1162,494,1105,489,57,57,2234,804,14163,1057,13363,1006,0,184,13363,1006,13151,1080,212,297,800,365,3015,381,2515,352,0,184,2515,352,2417,370,98,123,500,254,925,300,557,319,557,319,0,184,368,233,980,357,142,144,142,144,0,184,838,336,29097,1207,1651,480,510,342,0,184,510,342,441,319,69,138,1141,516,3240,637,1848,569,0,184,1848,569,1848,569,0,184,1392,501,17436,795,12645,943,0,184,12645,943,12120,971,525,290,4791,921,3768,590,2570,564,0,184,2570,564,2483,563,87,139,1198,426,1195,241,186,192,186,192,0,184,1009,313,1807,417,175,150,175,150,0,184,1632,426,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,410098,5069,190529,3139,13259,1266,3256,718,0,195,3256,718,2757,721,499,251,10003,1235,17419,1559,10765,1419,353,285,10412,1423,8882,1417,1530,672,6654,1376,115807,2256,106647,2553,1757,588,104890,2545,101873,2571,3017,893,9160,1400,22959,1102,19516,1160,0,195,19516,1160,18318,1354,1198,645,3443,756,8569,954,4134,705,4041,713,93,151,4435,805,12516,1120,1581,562,1581,562,0,195,10935,1057,219569,3108,12850,1345,2652,802,0,195,2652,802,2294,772,358,355,10198,1292,15258,1260,10581,1315,597,387,9984,1378,9231,1381,753,479,4677,938,135726,2313,98180,2766,425,499,97755,2915,93203,2553,4552,1150,37546,2701,29188,1227,18138,1512,0,195,18138,1512,17213,1560,925,476,11050,1233,10664,1334,2192,829,1966,735,226,298,8472,1116,15883,1345,948,395,895,385,53,88,14935,1274,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,458082,4328,208727,2945,14543,1181,3878,1038,186,219,3692,1006,2667,770,1025,589,10665,1080,21049,1475,12708,1837,194,221,12514,1831,10545,1945,1969,874,8341,1845,121853,2209,110907,2542,1716,678,109191,2494,105302,2686,3889,946,10946,1491,26359,1133,19265,1246,0,193,19265,1246,18274,1326,991,488,7094,978,8025,996,3682,866,3445,866,237,197,4343,791,16898,1197,1111,400,1052,390,59,95,15787,1072,249355,2983,12270,1067,3394,812,0,193,3394,812,2661,708,733,390,8876,1162,20144,1395,14508,1574,67,107,14441,1552,12867,1646,1574,712,5636,1244,143786,2349,101373,3185,252,194,101121,3169,96078,2945,5043,948,42413,2497,35858,911,22005,1486,0,193,22005,1486,20929,1463,1076,541,13853,1659,13015,1349,3986,885,3870,878,116,100,9029,1268,24282,1406,879,490,879,490,0,193,23403,1340,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,111215,2272,54084,1743,5913,1312,2102,663,0,145,2102,663,1820,649,282,208,3811,967,7930,882,5022,671,0,145,5022,671,4563,619,459,425,2908,785,33081,1099,28896,1303,0,145,28896,1303,27835,1329,1061,513,4185,823,3724,463,2084,520,0,145,2084,520,1978,531,106,157,1640,394,1699,496,677,373,560,343,117,180,1022,460,1737,456,651,312,651,312,0,145,1086,332,57131,1585,5070,966,2100,570,0,145,2100,570,1840,540,260,182,2970,763,7362,1193,5042,1130,0,145,5042,1130,4592,1063,450,414,2320,751,35568,1457,24962,1674,0,145,24962,1674,23780,1641,1182,630,10606,1289,4631,501,1942,447,0,145,1942,447,1942,447,0,145,2689,637,1584,565,475,323,475,323,0,145,1109,536,2916,546,206,163,206,163,0,145,2710,547,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
